Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_08:02:48,476,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_08:02:53,477,Apagado,Prendido,54.13,51.94,Prendido
25/10/2021_08:02:59,478,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:03:05,480,Apagado,Prendido,54.13,51.94,Prendido
25/10/2021_08:03:10,482,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:03:16,482,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:03:22,484,Apagado,Prendido,54.13,52.13,Apagado
25/10/2021_08:03:27,483,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_08:03:33,484,Apagado,Prendido,54.13,51.88,Prendido
25/10/2021_08:03:38,484,Apagado,Prendido,54.13,51.94,Prendido
25/10/2021_08:03:44,484,Apagado,Prendido,54.13,52.00,Prendido
25/10/2021_08:03:50,486,Apagado,Prendido,54.13,52.13,Apagado
25/10/2021_08:03:55,486,Apagado,Prendido,54.13,52.13,Apagado
25/10/2021_08:04:01,487,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_08:04:07,487,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:04:12,488,Apagado,Prendido,54.13,51.88,Prendido
25/10/2021_08:04:18,487,Apagado,Prendido,54.19,51.81,Prendido
25/10/2021_08:04:23,487,Apagado,Prendido,54.13,51.88,Prendido
25/10/2021_08:04:29,487,Apagado,Prendido,54.13,52.00,Prendido
25/10/2021_08:04:35,487,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:04:40,487,Apagado,Prendido,54.13,52.31,Apagado
25/10/2021_08:04:46,487,Apagado,Prendido,54.13,52.25,Apagado
25/10/2021_08:04:52,485,Apagado,Prendido,54.13,52.19,Apagado
25/10/2021_08:04:57,486,Apagado,Prendido,54.13,52.00,Prendido
25/10/2021_08:05:03,486,Apagado,Prendido,54.19,51.81,Prendido
25/10/2021_08:05:08,486,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:05:14,487,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:05:20,488,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:05:25,489,Apagado,Prendido,54.13,52.19,Apagado
25/10/2021_08:05:31,488,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:05:36,489,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:05:42,490,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:05:48,490,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:05:53,492,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:05:59,492,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:06:05,494,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:06:10,494,Apagado,Prendido,54.13,52.00,Prendido
25/10/2021_08:06:16,494,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:06:21,493,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:06:27,491,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:06:33,492,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:06:38,493,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:06:44,492,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:06:50,492,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:06:55,492,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:07:01,491,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:07:06,490,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:07:12,489,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:07:18,488,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:07:23,489,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:07:29,490,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:07:35,490,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:07:40,491,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:07:46,492,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:07:51,493,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:07:57,496,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:08:03,496,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:08:08,495,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:08:14,497,Apagado,Prendido,54.19,52.13,Apagado
