Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_05:23:38,494,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:23:44,492,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:23:50,492,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:23:55,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:24:01,491,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_05:24:07,491,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:24:12,489,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:24:18,489,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:24:23,490,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:24:29,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:24:35,492,Apagado,Prendido,54.19,52.25,Apagado
25/10/2021_05:24:40,491,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_05:24:46,493,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:24:51,493,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:24:57,493,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:25:03,493,Apagado,Prendido,54.19,51.81,Prendido
25/10/2021_05:25:08,493,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:25:14,494,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:25:20,494,Apagado,Prendido,54.13,52.13,Apagado
25/10/2021_05:25:25,495,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_05:25:31,495,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:25:36,495,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:25:42,495,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:25:48,496,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:25:53,497,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_05:25:59,497,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_05:26:05,498,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:26:10,501,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:26:16,501,Apagado,Prendido,54.13,51.94,Prendido
25/10/2021_05:26:21,502,Apagado,Prendido,54.13,51.94,Prendido
