Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_22:03:21,435,Apagado,Prendido,54.25,52.06,Apagado
24/10/2021_22:03:27,437,Apagado,Prendido,54.25,51.88,Prendido
24/10/2021_22:03:32,435,Apagado,Prendido,54.25,51.81,Prendido
24/10/2021_22:03:38,435,Apagado,Prendido,54.25,51.81,Prendido
24/10/2021_22:03:43,436,Apagado,Prendido,54.31,51.94,Prendido
24/10/2021_22:03:49,435,Apagado,Prendido,54.25,52.00,Prendido
24/10/2021_22:03:55,435,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:04:00,435,Apagado,Prendido,54.19,52.25,Apagado
24/10/2021_22:04:06,435,Apagado,Prendido,54.25,52.19,Apagado
24/10/2021_22:04:11,434,Apagado,Prendido,54.31,52.13,Apagado
24/10/2021_22:04:17,433,Apagado,Prendido,54.25,52.06,Apagado
24/10/2021_22:04:23,434,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:04:28,433,Apagado,Prendido,54.25,51.75,Prendido
24/10/2021_22:04:34,434,Apagado,Prendido,54.25,51.75,Prendido
24/10/2021_22:04:40,435,Apagado,Prendido,54.25,51.81,Prendido
24/10/2021_22:04:45,435,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:04:51,435,Apagado,Prendido,54.31,52.00,Prendido
24/10/2021_22:04:56,434,Apagado,Prendido,54.25,52.25,Apagado
24/10/2021_22:05:02,434,Apagado,Prendido,54.25,52.38,Apagado
24/10/2021_22:05:08,434,Apagado,Prendido,54.25,52.25,Apagado
24/10/2021_22:05:13,433,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:05:19,432,Apagado,Prendido,54.25,52.06,Apagado
24/10/2021_22:05:25,431,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:05:30,430,Apagado,Prendido,54.31,51.81,Prendido
24/10/2021_22:05:36,429,Apagado,Prendido,54.31,51.75,Prendido
24/10/2021_22:05:41,431,Apagado,Prendido,54.31,51.94,Prendido
24/10/2021_22:05:47,432,Apagado,Prendido,54.25,52.00,Prendido
24/10/2021_22:05:53,432,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:05:58,433,Apagado,Prendido,54.25,52.19,Apagado
24/10/2021_22:06:04,433,Apagado,Prendido,54.25,52.19,Apagado
24/10/2021_22:06:10,433,Apagado,Prendido,54.25,52.06,Apagado
24/10/2021_22:06:15,432,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:06:21,433,Apagado,Prendido,54.31,51.75,Prendido
24/10/2021_22:06:26,434,Apagado,Prendido,54.31,51.75,Prendido
24/10/2021_22:06:32,434,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:06:38,432,Apagado,Prendido,54.31,52.00,Prendido
24/10/2021_22:06:43,431,Apagado,Prendido,54.31,52.13,Apagado
24/10/2021_22:06:49,431,Apagado,Prendido,54.25,52.31,Apagado
24/10/2021_22:06:54,433,Apagado,Prendido,54.25,52.25,Apagado
24/10/2021_22:07:00,434,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:07:06,433,Apagado,Prendido,54.25,52.06,Apagado
24/10/2021_22:07:11,434,Apagado,Prendido,54.31,51.88,Prendido
24/10/2021_22:07:17,434,Apagado,Prendido,54.31,51.81,Prendido
24/10/2021_22:07:23,435,Apagado,Prendido,54.31,51.81,Prendido
24/10/2021_22:07:28,433,Apagado,Prendido,54.31,51.88,Prendido
24/10/2021_22:07:34,432,Apagado,Prendido,54.25,51.94,Prendido
24/10/2021_22:07:39,433,Apagado,Prendido,54.31,52.06,Apagado
24/10/2021_22:07:45,435,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:07:51,434,Apagado,Prendido,54.25,52.19,Apagado
24/10/2021_22:07:56,433,Apagado,Prendido,54.25,52.13,Apagado
24/10/2021_22:08:02,432,Apagado,Prendido,54.25,51.88,Prendido
24/10/2021_22:08:08,435,Apagado,Prendido,54.25,51.81,Prendido
24/10/2021_22:08:13,435,Apagado,Prendido,54.31,51.88,Prendido
24/10/2021_22:08:19,435,Apagado,Prendido,54.31,51.94,Prendido
24/10/2021_22:08:24,435,Apagado,Prendido,54.31,52.00,Prendido
24/10/2021_22:08:30,436,Apagado,Prendido,54.31,52.19,Apagado
24/10/2021_22:08:36,436,Apagado,Prendido,54.25,52.25,Apagado
