Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_21:07:08,467,Apagado,Prendido,55.06,52.19,Apagado
24/10/2021_21:07:14,467,Apagado,Prendido,55.06,52.13,Apagado
24/10/2021_21:07:20,466,Apagado,Prendido,55.00,52.06,Apagado
24/10/2021_21:07:25,465,Apagado,Prendido,55.00,51.88,Prendido
24/10/2021_21:07:31,465,Apagado,Prendido,55.06,51.75,Prendido
24/10/2021_21:07:37,465,Apagado,Prendido,55.06,51.88,Prendido
24/10/2021_21:07:42,464,Apagado,Prendido,55.06,51.94,Prendido
24/10/2021_21:07:48,463,Apagado,Prendido,55.00,52.06,Apagado
24/10/2021_21:07:53,464,Apagado,Prendido,55.00,52.13,Apagado
24/10/2021_21:07:59,463,Apagado,Prendido,55.00,52.13,Apagado
24/10/2021_21:08:05,465,Apagado,Prendido,55.00,51.88,Prendido
24/10/2021_21:08:10,466,Apagado,Prendido,55.00,51.94,Prendido
24/10/2021_21:08:16,465,Apagado,Prendido,55.00,51.94,Prendido
24/10/2021_21:08:22,465,Apagado,Prendido,55.00,52.06,Apagado
24/10/2021_21:08:27,465,Apagado,Prendido,54.94,52.06,Apagado
24/10/2021_21:08:33,466,Apagado,Prendido,55.00,52.06,Apagado
24/10/2021_21:08:38,466,Apagado,Prendido,55.00,51.94,Prendido
24/10/2021_21:08:44,465,Apagado,Prendido,55.00,51.81,Prendido
24/10/2021_21:08:50,465,Apagado,Prendido,55.00,51.94,Prendido
24/10/2021_21:08:55,464,Apagado,Prendido,55.00,52.00,Prendido
24/10/2021_21:09:01,462,Apagado,Prendido,55.00,52.13,Apagado
24/10/2021_21:09:06,462,Apagado,Prendido,54.94,52.31,Apagado
24/10/2021_21:09:12,461,Apagado,Prendido,54.94,52.25,Apagado
24/10/2021_21:09:18,461,Apagado,Prendido,54.94,52.19,Apagado
24/10/2021_21:09:23,461,Apagado,Prendido,54.94,52.00,Prendido
24/10/2021_21:09:29,461,Apagado,Prendido,54.94,51.94,Prendido
24/10/2021_21:09:35,461,Apagado,Prendido,54.94,51.88,Prendido
24/10/2021_21:09:40,461,Apagado,Prendido,54.94,52.00,Prendido
24/10/2021_21:09:46,461,Apagado,Prendido,54.94,52.06,Apagado
24/10/2021_21:09:51,460,Apagado,Prendido,54.94,52.19,Apagado
24/10/2021_21:09:57,458,Apagado,Prendido,54.88,52.13,Apagado
24/10/2021_21:10:03,459,Apagado,Prendido,54.94,51.94,Prendido
24/10/2021_21:10:08,459,Apagado,Prendido,54.94,51.94,Prendido
24/10/2021_21:10:14,458,Apagado,Prendido,54.94,51.94,Prendido
24/10/2021_21:10:20,456,Apagado,Prendido,54.94,52.06,Apagado
24/10/2021_21:10:25,454,Apagado,Prendido,54.88,52.25,Apagado
24/10/2021_21:10:31,454,Apagado,Prendido,54.88,52.06,Apagado
24/10/2021_21:10:36,453,Apagado,Prendido,54.88,51.94,Prendido
24/10/2021_21:10:42,453,Apagado,Prendido,54.94,51.94,Prendido
24/10/2021_21:10:48,451,Apagado,Prendido,54.88,51.94,Prendido
24/10/2021_21:10:53,450,Apagado,Prendido,54.94,52.00,Prendido
24/10/2021_21:10:59,451,Apagado,Prendido,54.94,52.19,Apagado
24/10/2021_21:11:05,450,Apagado,Prendido,54.88,52.19,Apagado
24/10/2021_21:11:10,450,Apagado,Prendido,54.88,52.19,Apagado
24/10/2021_21:11:16,448,Apagado,Prendido,54.81,52.06,Apagado
24/10/2021_21:11:21,449,Apagado,Prendido,54.81,52.00,Prendido
24/10/2021_21:11:27,449,Apagado,Prendido,54.88,51.88,Prendido
24/10/2021_21:11:33,448,Apagado,Prendido,54.88,51.94,Prendido
24/10/2021_21:11:38,446,Apagado,Prendido,54.88,52.00,Prendido
24/10/2021_21:11:44,445,Apagado,Prendido,54.88,52.19,Apagado
24/10/2021_21:11:49,446,Apagado,Prendido,54.88,52.25,Apagado
24/10/2021_21:11:55,446,Apagado,Prendido,54.81,52.19,Apagado
24/10/2021_21:12:01,445,Apagado,Prendido,54.81,52.00,Prendido
24/10/2021_21:12:06,443,Apagado,Prendido,54.88,51.94,Prendido
24/10/2021_21:12:12,444,Apagado,Prendido,54.81,51.94,Prendido
24/10/2021_21:12:18,443,Apagado,Prendido,54.88,52.13,Apagado
24/10/2021_21:12:23,441,Apagado,Prendido,54.81,52.25,Apagado
24/10/2021_21:12:29,440,Apagado,Prendido,54.81,52.19,Apagado
24/10/2021_21:12:34,440,Apagado,Prendido,54.81,52.13,Apagado
24/10/2021_21:12:40,442,Apagado,Prendido,54.81,51.94,Prendido
24/10/2021_21:12:46,442,Apagado,Prendido,54.81,51.88,Prendido
24/10/2021_21:12:51,443,Apagado,Prendido,54.81,51.88,Prendido
24/10/2021_21:12:57,443,Apagado,Prendido,54.81,51.94,Prendido
24/10/2021_21:13:03,443,Apagado,Prendido,54.88,52.13,Apagado
24/10/2021_21:13:08,442,Apagado,Prendido,54.81,52.19,Apagado
24/10/2021_21:13:14,445,Apagado,Prendido,54.81,52.06,Apagado
24/10/2021_21:13:19,446,Apagado,Prendido,54.75,52.00,Prendido
24/10/2021_21:13:25,445,Apagado,Prendido,54.81,51.88,Prendido
24/10/2021_21:13:31,443,Apagado,Prendido,54.81,52.00,Prendido
24/10/2021_21:13:36,443,Apagado,Prendido,54.75,52.13,Apagado
24/10/2021_21:13:42,443,Apagado,Prendido,54.75,52.13,Apagado
24/10/2021_21:13:48,442,Apagado,Prendido,54.75,52.06,Apagado
24/10/2021_21:13:53,443,Apagado,Prendido,54.75,52.00,Prendido
24/10/2021_21:13:59,444,Apagado,Prendido,54.75,51.88,Prendido
24/10/2021_21:14:04,443,Apagado,Prendido,54.75,51.94,Prendido
24/10/2021_21:14:10,442,Apagado,Prendido,54.75,52.00,Prendido
24/10/2021_21:14:16,442,Apagado,Prendido,54.75,52.00,Prendido
24/10/2021_21:14:21,443,Apagado,Prendido,54.75,52.25,Apagado
24/10/2021_21:14:27,443,Apagado,Prendido,54.69,52.38,Apagado
24/10/2021_21:14:32,441,Apagado,Prendido,54.75,52.31,Apagado
24/10/2021_21:14:38,440,Apagado,Prendido,54.75,52.13,Apagado
24/10/2021_21:14:44,441,Apagado,Prendido,54.69,52.13,Apagado
24/10/2021_21:14:49,443,Apagado,Prendido,54.69,52.00,Prendido
24/10/2021_21:14:55,443,Apagado,Prendido,54.75,51.94,Prendido
24/10/2021_21:15:01,444,Apagado,Prendido,54.69,51.88,Prendido
24/10/2021_21:15:06,445,Apagado,Prendido,54.75,52.00,Prendido
24/10/2021_21:15:12,445,Apagado,Prendido,54.69,52.13,Apagado
24/10/2021_21:15:17,445,Apagado,Prendido,54.69,52.13,Apagado
24/10/2021_21:15:23,446,Apagado,Prendido,54.69,52.13,Apagado
24/10/2021_21:15:29,443,Apagado,Prendido,54.69,52.13,Apagado
24/10/2021_21:15:34,442,Apagado,Prendido,54.69,51.94,Prendido
24/10/2021_21:15:40,440,Apagado,Prendido,54.75,51.81,Prendido
24/10/2021_21:15:46,439,Apagado,Prendido,54.69,51.88,Prendido
24/10/2021_21:15:51,439,Apagado,Prendido,54.69,51.94,Prendido
24/10/2021_21:15:57,439,Apagado,Prendido,54.69,52.06,Apagado
24/10/2021_21:16:02,439,Apagado,Prendido,54.69,52.06,Apagado
24/10/2021_21:16:08,440,Apagado,Prendido,54.69,52.19,Apagado
24/10/2021_21:16:14,439,Apagado,Prendido,54.63,51.94,Prendido
24/10/2021_21:16:19,438,Apagado,Prendido,54.69,51.94,Prendido
24/10/2021_21:16:25,438,Apagado,Prendido,54.69,51.94,Prendido
