Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_03:40:36,423,Apagado,Prendido,54.31,52.31,Apagado
25/10/2021_03:40:41,424,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:40:47,422,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:40:53,422,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:40:58,421,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:41:04,421,Apagado,Prendido,54.38,51.94,Prendido
25/10/2021_03:41:09,421,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:41:15,421,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:41:21,422,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:41:26,424,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:41:32,424,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:41:37,425,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:41:43,426,Apagado,Prendido,54.38,52.00,Prendido
25/10/2021_03:41:49,426,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:41:54,427,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:42:00,425,Apagado,Prendido,54.31,52.25,Apagado
25/10/2021_03:42:06,428,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:42:11,428,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:42:17,429,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:42:22,431,Apagado,Prendido,54.38,51.88,Prendido
25/10/2021_03:42:28,434,Apagado,Prendido,54.38,51.94,Prendido
25/10/2021_03:42:34,434,Apagado,Prendido,54.38,52.06,Apagado
25/10/2021_03:42:39,434,Apagado,Prendido,54.38,52.13,Apagado
25/10/2021_03:42:45,434,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:42:51,435,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:42:56,435,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_03:43:02,437,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:43:07,438,Apagado,Prendido,54.38,52.06,Apagado
25/10/2021_03:43:13,440,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:43:19,439,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:43:24,438,Apagado,Prendido,54.38,52.06,Apagado
25/10/2021_03:43:30,438,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:43:36,441,Apagado,Prendido,54.38,52.00,Prendido
25/10/2021_03:43:41,441,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:43:47,441,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:43:52,441,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:43:58,441,Apagado,Prendido,54.38,51.94,Prendido
25/10/2021_03:44:04,441,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:44:09,440,Apagado,Prendido,54.38,52.00,Prendido
25/10/2021_03:44:15,441,Apagado,Prendido,54.38,52.25,Apagado
25/10/2021_03:44:20,442,Apagado,Prendido,54.31,52.25,Apagado
25/10/2021_03:44:26,441,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:44:32,443,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:44:37,443,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:44:43,442,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:44:49,444,Apagado,Prendido,54.38,51.88,Prendido
25/10/2021_03:44:54,444,Apagado,Prendido,54.38,52.00,Prendido
25/10/2021_03:45:00,444,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:45:05,445,Apagado,Prendido,54.38,52.25,Apagado
25/10/2021_03:45:11,447,Apagado,Prendido,54.31,52.25,Apagado
25/10/2021_03:45:17,448,Apagado,Prendido,54.31,52.25,Apagado
25/10/2021_03:45:22,449,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:45:28,450,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:45:34,448,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:45:39,448,Apagado,Prendido,54.31,51.75,Prendido
25/10/2021_03:45:45,449,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_03:45:50,451,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_03:45:56,451,Apagado,Prendido,54.38,51.94,Prendido
25/10/2021_03:46:02,451,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:46:07,451,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:46:13,450,Apagado,Prendido,54.31,52.25,Apagado
25/10/2021_03:46:19,451,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:46:24,452,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:46:30,454,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:46:35,454,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:46:41,454,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_03:46:47,455,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:46:52,456,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:46:58,456,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:47:03,457,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:47:09,461,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:47:15,463,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:47:20,463,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:47:26,462,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:47:32,462,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:47:37,462,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:47:43,463,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:47:48,463,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:47:54,461,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:48:00,459,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:48:05,458,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:48:11,456,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:48:17,455,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:48:22,456,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:48:28,457,Apagado,Prendido,54.31,52.00,Prendido
25/10/2021_03:48:33,458,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:48:39,461,Apagado,Prendido,54.25,52.31,Apagado
25/10/2021_03:48:45,460,Apagado,Prendido,54.31,52.31,Apagado
25/10/2021_03:48:50,461,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:48:56,463,Apagado,Prendido,54.31,52.06,Apagado
25/10/2021_03:49:02,461,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:49:07,461,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_03:49:13,461,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_03:49:18,461,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_03:49:24,461,Apagado,Prendido,54.31,51.94,Prendido
25/10/2021_03:49:30,461,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:49:35,460,Apagado,Prendido,54.31,52.13,Apagado
25/10/2021_03:49:41,459,Apagado,Prendido,54.31,52.19,Apagado
25/10/2021_03:49:46,460,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_03:49:52,461,Apagado,Prendido,54.31,52.00,Prendido
