Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_05:04:54,493,Apagado,Prendido,54.19,52.25,Apagado
25/10/2021_05:05:00,492,Apagado,Prendido,54.19,52.25,Apagado
25/10/2021_05:05:05,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:05:11,490,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:05:17,489,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:05:22,488,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:05:28,488,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:05:34,488,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_05:05:39,489,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_05:05:45,490,Apagado,Prendido,54.19,52.25,Apagado
25/10/2021_05:05:50,491,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:05:56,491,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:06:02,492,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_05:06:07,492,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_05:06:13,491,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_05:06:19,491,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:06:24,491,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_05:06:30,492,Apagado,Prendido,54.25,52.25,Apagado
25/10/2021_05:06:35,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:06:41,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:06:47,491,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_05:06:52,491,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:06:58,488,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_05:07:04,488,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:07:09,489,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_05:07:15,489,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_05:07:20,491,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:07:26,491,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:07:32,491,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:07:37,491,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_05:07:43,490,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_05:07:48,490,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:07:54,493,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:08:00,493,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_05:08:05,495,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:08:11,496,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:08:17,495,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:08:22,495,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:08:28,496,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:08:33,497,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_05:08:39,496,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_05:08:45,495,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:08:50,496,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:08:56,496,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:09:02,497,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:09:07,497,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:09:13,497,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:09:18,498,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_05:09:24,499,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:09:30,501,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:09:35,501,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:09:41,501,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_05:09:47,501,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:09:52,501,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_05:09:58,501,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_05:10:03,501,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:10:09,501,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:10:15,501,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:10:20,498,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:10:26,497,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_05:10:32,497,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:10:37,497,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_05:10:43,497,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:10:48,498,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:10:54,497,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:11:00,497,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_05:11:05,496,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:11:11,496,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_05:11:16,496,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:11:22,497,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:11:28,497,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:11:33,497,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_05:11:39,495,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_05:11:45,494,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:11:50,495,Apagado,Prendido,54.13,52.06,Apagado
25/10/2021_05:11:56,494,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_05:12:01,495,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:12:07,495,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_05:12:13,494,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:12:18,496,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:12:24,496,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_05:12:30,496,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_05:12:35,496,Apagado,Prendido,54.19,51.81,Prendido
25/10/2021_05:12:41,496,Apagado,Prendido,54.19,51.75,Prendido
25/10/2021_05:12:46,497,Apagado,Prendido,54.19,51.75,Prendido
