Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_00:33:14,478,Apagado,Prendido,54.50,51.88,Prendido
25/10/2021_00:33:20,478,Apagado,Prendido,54.50,52.00,Prendido
25/10/2021_00:33:25,480,Apagado,Prendido,54.50,52.06,Apagado
25/10/2021_00:33:31,480,Apagado,Prendido,54.50,52.06,Apagado
25/10/2021_00:33:37,479,Apagado,Prendido,54.44,52.00,Prendido
25/10/2021_00:33:42,479,Apagado,Prendido,54.50,52.00,Prendido
25/10/2021_00:33:48,479,Apagado,Prendido,54.50,52.06,Apagado
25/10/2021_00:33:53,479,Apagado,Prendido,54.44,52.00,Prendido
25/10/2021_00:33:59,478,Apagado,Prendido,54.50,52.13,Apagado
25/10/2021_00:34:05,477,Apagado,Prendido,54.50,52.13,Apagado
25/10/2021_00:34:10,475,Apagado,Prendido,54.50,52.00,Prendido
25/10/2021_00:34:16,475,Apagado,Prendido,54.50,52.00,Prendido
25/10/2021_00:34:22,475,Apagado,Prendido,54.50,51.94,Prendido
25/10/2021_00:34:27,477,Apagado,Prendido,54.50,52.13,Apagado
25/10/2021_00:34:33,477,Apagado,Prendido,54.44,52.13,Apagado
25/10/2021_00:34:38,478,Apagado,Prendido,54.50,52.19,Apagado
25/10/2021_00:34:44,479,Apagado,Prendido,54.50,52.06,Apagado
25/10/2021_00:34:50,479,Apagado,Prendido,54.50,51.81,Prendido
25/10/2021_00:34:55,478,Apagado,Prendido,54.50,51.81,Prendido
25/10/2021_00:35:01,481,Apagado,Prendido,54.50,51.81,Prendido
25/10/2021_00:35:07,481,Apagado,Prendido,54.50,51.94,Prendido
25/10/2021_00:35:12,479,Apagado,Prendido,54.50,51.94,Prendido
25/10/2021_00:35:18,479,Apagado,Prendido,54.50,52.06,Apagado
25/10/2021_00:35:23,479,Apagado,Prendido,54.50,52.19,Apagado
25/10/2021_00:35:29,477,Apagado,Prendido,54.50,52.19,Apagado
25/10/2021_00:35:35,477,Apagado,Prendido,54.44,52.13,Apagado
