Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_06:01:07,501,Apagado,Prendido,53.88,51.81,Prendido
25/10/2021_06:01:12,500,Apagado,Prendido,53.81,51.81,Prendido
25/10/2021_06:01:18,501,Apagado,Prendido,53.81,51.94,Prendido
25/10/2021_06:01:24,500,Apagado,Prendido,53.81,52.13,Apagado
25/10/2021_06:01:29,501,Apagado,Prendido,53.81,52.19,Apagado
25/10/2021_06:01:35,499,Apagado,Prendido,53.81,52.19,Apagado
25/10/2021_06:01:40,500,Apagado,Prendido,53.81,52.13,Apagado
25/10/2021_06:01:46,499,Apagado,Prendido,53.81,51.88,Prendido
25/10/2021_06:01:52,498,Apagado,Prendido,53.81,51.81,Prendido
25/10/2021_06:01:57,498,Apagado,Prendido,53.81,51.88,Prendido
25/10/2021_06:02:03,497,Apagado,Prendido,53.81,51.94,Prendido
25/10/2021_06:02:08,497,Apagado,Prendido,53.88,52.00,Prendido
25/10/2021_06:02:14,497,Apagado,Prendido,53.81,52.13,Apagado
25/10/2021_06:02:20,496,Apagado,Prendido,53.81,52.31,Apagado
25/10/2021_06:02:25,494,Apagado,Prendido,53.81,52.25,Apagado
25/10/2021_06:02:31,494,Apagado,Prendido,53.81,52.06,Apagado
25/10/2021_06:02:37,494,Apagado,Prendido,53.81,52.00,Prendido
25/10/2021_06:02:42,493,Apagado,Prendido,53.81,51.81,Prendido
25/10/2021_06:02:48,493,Apagado,Prendido,53.81,51.88,Prendido
25/10/2021_06:02:53,493,Apagado,Prendido,53.81,52.06,Apagado
25/10/2021_06:02:59,494,Apagado,Prendido,53.75,52.00,Prendido
25/10/2021_06:03:05,494,Apagado,Prendido,53.81,52.06,Apagado
25/10/2021_06:03:10,492,Apagado,Prendido,53.75,52.13,Apagado
25/10/2021_06:03:16,492,Apagado,Prendido,53.75,51.94,Prendido
25/10/2021_06:03:22,492,Apagado,Prendido,53.81,51.94,Prendido
25/10/2021_06:03:27,491,Apagado,Prendido,53.81,51.94,Prendido
25/10/2021_06:03:33,491,Apagado,Prendido,53.81,52.06,Apagado
25/10/2021_06:03:38,493,Apagado,Prendido,53.75,52.13,Apagado
