Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_08:30:54,496,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:31:00,493,Apagado,Prendido,54.25,51.75,Prendido
25/10/2021_08:31:05,491,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:31:11,491,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:31:17,491,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:31:22,490,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:31:28,488,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:31:33,486,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_08:31:39,487,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:31:45,487,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:31:50,487,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:31:56,490,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:32:02,491,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:32:07,492,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:32:13,493,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:32:18,492,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:32:24,494,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:32:30,494,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:32:35,494,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:32:41,494,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:32:46,493,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:32:52,492,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:32:58,492,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:33:03,493,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:33:09,494,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:33:15,494,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:33:20,491,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:33:26,491,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:33:31,491,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:33:37,491,Apagado,Prendido,54.19,51.94,Prendido
25/10/2021_08:33:43,492,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:33:48,491,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:33:54,491,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:34:00,490,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:34:05,490,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_08:34:11,491,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:34:16,491,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:34:22,491,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:34:28,490,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:34:33,491,Apagado,Prendido,54.19,51.81,Prendido
25/10/2021_08:34:39,491,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:34:45,492,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:34:50,491,Apagado,Prendido,54.25,52.13,Apagado
25/10/2021_08:34:56,494,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:35:01,495,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:35:07,495,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:35:13,494,Apagado,Prendido,54.19,51.88,Prendido
25/10/2021_08:35:18,491,Apagado,Prendido,54.25,51.88,Prendido
25/10/2021_08:35:24,491,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:35:29,491,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:35:35,490,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:35:41,489,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_08:35:46,490,Apagado,Prendido,54.19,52.31,Apagado
25/10/2021_08:35:52,490,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:35:58,490,Apagado,Prendido,54.19,52.06,Apagado
25/10/2021_08:36:03,490,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:36:09,490,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:36:14,490,Apagado,Prendido,54.25,51.81,Prendido
25/10/2021_08:36:20,491,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:36:26,493,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:36:31,494,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:36:37,495,Apagado,Prendido,54.19,52.19,Apagado
25/10/2021_08:36:43,495,Apagado,Prendido,54.19,52.13,Apagado
25/10/2021_08:36:48,494,Apagado,Prendido,54.19,52.00,Prendido
25/10/2021_08:36:54,494,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:36:59,493,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:37:05,492,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:37:11,492,Apagado,Prendido,54.25,52.06,Apagado
25/10/2021_08:37:16,493,Apagado,Prendido,54.25,51.94,Prendido
25/10/2021_08:37:22,494,Apagado,Prendido,54.25,51.75,Prendido
25/10/2021_08:37:28,495,Apagado,Prendido,54.31,51.81,Prendido
25/10/2021_08:37:33,494,Apagado,Prendido,54.31,51.88,Prendido
25/10/2021_08:37:39,494,Apagado,Prendido,54.25,52.00,Prendido
25/10/2021_08:37:44,493,Apagado,Prendido,54.25,52.19,Apagado
25/10/2021_08:37:50,494,Apagado,Prendido,54.25,52.19,Apagado
