Date_Time, CO2
20/09/2021_13:43:49,5000
20/09/2021_13:43:51,5000
20/09/2021_13:43:53,5000
20/09/2021_13:43:55,5000
20/09/2021_13:43:57,5000
20/09/2021_13:43:59,5000
20/09/2021_13:44:01,5000
20/09/2021_13:44:03,5000
20/09/2021_13:44:05,5000
20/09/2021_13:44:07,5000
20/09/2021_13:44:09,5000
20/09/2021_13:44:11,5000
20/09/2021_13:44:13,5000
20/09/2021_13:44:15,5000
20/09/2021_13:44:17,5000
20/09/2021_13:44:19,5000
20/09/2021_13:44:21,5000
20/09/2021_13:44:23,5000
20/09/2021_13:44:25,5000
20/09/2021_13:44:27,5000
20/09/2021_13:44:29,5000
20/09/2021_13:44:31,5000
20/09/2021_13:44:33,5000
20/09/2021_13:44:35,5000
20/09/2021_13:44:37,5000
20/09/2021_13:44:39,5000
20/09/2021_13:44:41,5000
20/09/2021_13:44:43,5000
20/09/2021_13:44:45,5000
20/09/2021_13:44:47,5000
20/09/2021_13:44:49,5000
20/09/2021_13:44:51,5000
20/09/2021_13:44:53,5000
20/09/2021_13:44:55,5000
20/09/2021_13:44:57,5000
20/09/2021_13:44:59,5000
20/09/2021_13:45:01,5000
20/09/2021_13:45:03,5000
20/09/2021_13:45:06,5000
20/09/2021_13:45:08,5000
20/09/2021_13:45:10,5000
20/09/2021_13:45:12,5000
20/09/2021_13:45:14,5000
20/09/2021_13:45:16,5000
20/09/2021_13:45:18,5000
20/09/2021_13:45:20,5000
20/09/2021_13:45:22,5000
20/09/2021_13:45:24,5000
20/09/2021_13:45:26,5000
20/09/2021_13:45:28,5000
20/09/2021_13:45:30,5000
20/09/2021_13:45:32,5000
20/09/2021_13:45:34,5000
20/09/2021_13:45:36,5000
20/09/2021_13:45:38,5000
20/09/2021_13:45:40,5000
20/09/2021_13:45:42,5000
20/09/2021_13:45:44,5000
20/09/2021_13:45:46,5000
20/09/2021_13:45:48,5000
20/09/2021_13:45:50,5000
20/09/2021_13:45:52,5000
20/09/2021_13:45:54,5000
20/09/2021_13:45:56,5000
20/09/2021_13:45:58,5000
20/09/2021_13:46:00,5000
20/09/2021_13:46:02,5000
20/09/2021_13:46:04,5000
20/09/2021_13:46:06,5000
20/09/2021_13:46:08,5000
20/09/2021_13:46:10,5000
20/09/2021_13:46:12,5000
20/09/2021_13:46:14,5000
20/09/2021_13:46:16,5000
20/09/2021_13:46:18,5000
20/09/2021_13:46:20,5000
20/09/2021_13:46:22,5000
20/09/2021_13:46:24,5000
20/09/2021_13:46:26,5000
20/09/2021_13:46:28,5000
20/09/2021_13:46:30,5000
20/09/2021_13:46:32,5000
20/09/2021_13:46:35,5000
20/09/2021_13:46:37,5000
20/09/2021_13:46:39,5000
20/09/2021_13:46:41,5000
20/09/2021_13:46:43,5000
20/09/2021_13:46:45,5000
20/09/2021_13:46:47,5000
20/09/2021_13:46:49,5000
20/09/2021_13:46:51,5000
20/09/2021_13:46:53,5000
20/09/2021_13:46:55,5000
20/09/2021_13:46:57,5000
20/09/2021_13:46:59,5000
20/09/2021_13:47:01,5000
20/09/2021_13:47:03,5000
20/09/2021_13:47:05,5000
20/09/2021_13:47:07,5000
20/09/2021_13:47:09,5000
