Date_Time, CO2
20/09/2021_13:53:55,5000
20/09/2021_13:53:57,5000
20/09/2021_13:53:59,5000
20/09/2021_13:54:01,5000
20/09/2021_13:54:04,5000
20/09/2021_13:54:06,5000
20/09/2021_13:54:08,5000
20/09/2021_13:54:10,5000
20/09/2021_13:54:12,5000
20/09/2021_13:54:14,5000
20/09/2021_13:54:16,5000
20/09/2021_13:54:18,5000
20/09/2021_13:54:20,5000
20/09/2021_13:54:22,5000
20/09/2021_13:54:24,5000
20/09/2021_13:54:26,5000
20/09/2021_13:54:28,5000
20/09/2021_13:54:30,5000
20/09/2021_13:54:32,5000
20/09/2021_13:54:34,5000
20/09/2021_13:54:36,4991
20/09/2021_13:54:38,4991
20/09/2021_13:54:40,4991
20/09/2021_13:54:42,4968
20/09/2021_13:54:44,4968
20/09/2021_13:54:46,4948
20/09/2021_13:54:48,4948
20/09/2021_13:54:50,4948
20/09/2021_13:54:52,4927
20/09/2021_13:54:54,4927
20/09/2021_13:54:56,4907
20/09/2021_13:54:58,4907
20/09/2021_13:55:00,4896
20/09/2021_13:55:02,4896
20/09/2021_13:55:04,4896
20/09/2021_13:55:06,4860
20/09/2021_13:55:08,4860
20/09/2021_13:55:10,4811
20/09/2021_13:55:12,4811
20/09/2021_13:55:14,4811
20/09/2021_13:55:16,4765
20/09/2021_13:55:18,4765
20/09/2021_13:55:20,4723
20/09/2021_13:55:22,4723
20/09/2021_13:55:24,4723
20/09/2021_13:55:26,4693
20/09/2021_13:55:28,4693
20/09/2021_13:55:30,4675
20/09/2021_13:55:33,4675
20/09/2021_13:55:35,4675
20/09/2021_13:55:37,4660
20/09/2021_13:55:39,4660
20/09/2021_13:55:41,4644
20/09/2021_13:55:43,4644
20/09/2021_13:55:45,4644
20/09/2021_13:55:47,4626
20/09/2021_13:55:49,4626
20/09/2021_13:55:51,4619
20/09/2021_13:55:53,4619
20/09/2021_13:55:55,4619
20/09/2021_13:55:57,4603
20/09/2021_13:55:59,4603
20/09/2021_13:56:01,4596
20/09/2021_13:56:03,4596
20/09/2021_13:56:05,4596
20/09/2021_13:56:07,4585
20/09/2021_13:56:09,4585
20/09/2021_13:56:11,4559
20/09/2021_13:56:13,4559
20/09/2021_13:56:15,4544
20/09/2021_13:56:17,4544
20/09/2021_13:56:19,4544
20/09/2021_13:56:21,4531
20/09/2021_13:56:23,4531
20/09/2021_13:56:25,4516
20/09/2021_13:56:27,4516
20/09/2021_13:56:29,4516
20/09/2021_13:56:31,4496
20/09/2021_13:56:33,4496
20/09/2021_13:56:35,4478
20/09/2021_13:56:37,4478
20/09/2021_13:56:39,4478
20/09/2021_13:56:41,4470
20/09/2021_13:56:43,4470
20/09/2021_13:56:45,4455
20/09/2021_13:56:47,4455
20/09/2021_13:56:49,4455
20/09/2021_13:56:51,4429
20/09/2021_13:56:53,4429
20/09/2021_13:56:55,4401
20/09/2021_13:56:57,4401
20/09/2021_13:56:59,4401
20/09/2021_13:57:01,4365
20/09/2021_13:57:04,4365
20/09/2021_13:57:06,4327
20/09/2021_13:57:08,4327
20/09/2021_13:57:10,4327
20/09/2021_13:57:12,4299
20/09/2021_13:57:14,4299
20/09/2021_13:57:16,4284
