Date_Time, CO2
20/09/2021_14:00:40,3429
20/09/2021_14:00:42,3429
20/09/2021_14:00:44,3429
20/09/2021_14:00:46,3407
20/09/2021_14:00:48,3407
20/09/2021_14:00:50,3394
20/09/2021_14:00:52,3394
20/09/2021_14:00:54,3394
20/09/2021_14:00:56,3373
20/09/2021_14:00:58,3373
20/09/2021_14:01:00,3365
20/09/2021_14:01:02,3365
20/09/2021_14:01:04,3365
20/09/2021_14:01:06,3358
20/09/2021_14:01:08,3358
20/09/2021_14:01:10,3338
20/09/2021_14:01:12,3338
20/09/2021_14:01:14,3338
20/09/2021_14:01:16,3326
20/09/2021_14:01:18,3326
20/09/2021_14:01:20,3315
20/09/2021_14:01:22,3315
20/09/2021_14:01:24,3308
20/09/2021_14:01:26,3308
20/09/2021_14:01:28,3308
20/09/2021_14:01:30,3302
20/09/2021_14:01:33,3302
20/09/2021_14:01:35,3277
20/09/2021_14:01:37,3277
20/09/2021_14:01:39,3277
20/09/2021_14:01:41,3247
20/09/2021_14:01:43,3247
20/09/2021_14:01:45,3223
20/09/2021_14:01:47,3223
20/09/2021_14:01:49,3223
20/09/2021_14:01:51,3203
20/09/2021_14:01:53,3203
20/09/2021_14:01:55,3188
20/09/2021_14:01:57,3188
20/09/2021_14:01:59,3188
20/09/2021_14:02:01,3179
20/09/2021_14:02:03,3179
20/09/2021_14:02:05,3165
20/09/2021_14:02:07,3165
20/09/2021_14:02:09,3165
20/09/2021_14:02:11,3158
20/09/2021_14:02:13,3158
20/09/2021_14:02:15,3145
20/09/2021_14:02:17,3145
20/09/2021_14:02:19,3145
20/09/2021_14:02:21,3125
20/09/2021_14:02:23,3125
20/09/2021_14:02:25,3114
20/09/2021_14:02:27,3114
20/09/2021_14:02:29,3114
20/09/2021_14:02:31,3109
20/09/2021_14:02:33,3109
20/09/2021_14:02:35,3105
20/09/2021_14:02:37,3105
20/09/2021_14:02:39,3096
20/09/2021_14:02:41,3096
20/09/2021_14:02:43,3096
20/09/2021_14:02:45,3085
20/09/2021_14:02:47,3085
20/09/2021_14:02:49,3074
20/09/2021_14:02:51,3074
20/09/2021_14:02:53,3074
20/09/2021_14:02:55,3070
20/09/2021_14:02:57,3070
20/09/2021_14:02:59,3057
20/09/2021_14:03:02,3057
20/09/2021_14:03:04,3057
20/09/2021_14:03:06,3045
20/09/2021_14:03:08,3045
20/09/2021_14:03:10,3030
20/09/2021_14:03:12,3030
20/09/2021_14:03:14,3030
20/09/2021_14:03:16,3010
20/09/2021_14:03:18,3010
20/09/2021_14:03:20,2999
20/09/2021_14:03:22,2999
20/09/2021_14:03:24,2999
20/09/2021_14:03:26,2982
20/09/2021_14:03:28,2982
20/09/2021_14:03:30,2965
20/09/2021_14:03:32,2965
20/09/2021_14:03:34,2965
20/09/2021_14:03:36,2954
20/09/2021_14:03:38,2954
20/09/2021_14:03:40,2943
20/09/2021_14:03:42,2943
20/09/2021_14:03:44,2943
20/09/2021_14:03:46,2930
20/09/2021_14:03:48,2930
20/09/2021_14:03:50,2909
20/09/2021_14:03:52,2909
20/09/2021_14:03:54,2909
20/09/2021_14:03:56,2898
20/09/2021_14:03:58,2898
20/09/2021_14:04:00,2891
