Date_Time, CO2
20/09/2021_14:07:24,1699
20/09/2021_14:07:26,1699
20/09/2021_14:07:28,1699
20/09/2021_14:07:31,1692
20/09/2021_14:07:33,1692
20/09/2021_14:07:35,1680
20/09/2021_14:07:37,1680
20/09/2021_14:07:39,1680
20/09/2021_14:07:41,1670
20/09/2021_14:07:43,1670
20/09/2021_14:07:45,1664
20/09/2021_14:07:47,1664
20/09/2021_14:07:49,1659
20/09/2021_14:07:51,1659
20/09/2021_14:07:53,1659
20/09/2021_14:07:55,1654
20/09/2021_14:07:57,1654
20/09/2021_14:07:59,1646
20/09/2021_14:08:01,1646
20/09/2021_14:08:03,1646
20/09/2021_14:08:05,1634
20/09/2021_14:08:07,1634
20/09/2021_14:08:09,1633
20/09/2021_14:08:11,1633
20/09/2021_14:08:13,1633
20/09/2021_14:08:15,1630
20/09/2021_14:08:17,1630
20/09/2021_14:08:19,1624
20/09/2021_14:08:21,1624
20/09/2021_14:08:23,1624
20/09/2021_14:08:25,1616
20/09/2021_14:08:27,1616
20/09/2021_14:08:29,1611
20/09/2021_14:08:31,1611
20/09/2021_14:08:33,1611
20/09/2021_14:08:35,1608
20/09/2021_14:08:37,1608
20/09/2021_14:08:39,1603
20/09/2021_14:08:41,1603
20/09/2021_14:08:43,1603
20/09/2021_14:08:45,1596
20/09/2021_14:08:47,1596
20/09/2021_14:08:49,1587
20/09/2021_14:08:51,1587
20/09/2021_14:08:53,1587
20/09/2021_14:08:55,1577
20/09/2021_14:08:57,1577
20/09/2021_14:09:00,1565
20/09/2021_14:09:02,1565
20/09/2021_14:09:04,1565
20/09/2021_14:09:06,1554
20/09/2021_14:09:08,1554
20/09/2021_14:09:10,1547
20/09/2021_14:09:12,1547
20/09/2021_14:09:14,1545
20/09/2021_14:09:16,1545
20/09/2021_14:09:18,1545
20/09/2021_14:09:20,1539
20/09/2021_14:09:22,1539
20/09/2021_14:09:24,1535
20/09/2021_14:09:26,1535
20/09/2021_14:09:28,1535
20/09/2021_14:09:30,1530
20/09/2021_14:09:32,1530
20/09/2021_14:09:34,1524
20/09/2021_14:09:36,1524
20/09/2021_14:09:38,1524
20/09/2021_14:09:40,1524
20/09/2021_14:09:42,1524
20/09/2021_14:09:44,1521
20/09/2021_14:09:46,1521
20/09/2021_14:09:48,1521
20/09/2021_14:09:50,1519
20/09/2021_14:09:52,1519
20/09/2021_14:09:54,1512
20/09/2021_14:09:56,1512
20/09/2021_14:09:58,1512
20/09/2021_14:10:00,1507
20/09/2021_14:10:02,1507
20/09/2021_14:10:04,1504
20/09/2021_14:10:06,1504
20/09/2021_14:10:08,1504
20/09/2021_14:10:10,1500
20/09/2021_14:10:12,1500
20/09/2021_14:10:14,1497
20/09/2021_14:10:16,1497
20/09/2021_14:10:18,1497
20/09/2021_14:10:20,1494
20/09/2021_14:10:22,1494
20/09/2021_14:10:24,1489
20/09/2021_14:10:26,1489
20/09/2021_14:10:28,1486
20/09/2021_14:10:31,1486
20/09/2021_14:10:33,1486
20/09/2021_14:10:35,1479
20/09/2021_14:10:37,1479
20/09/2021_14:10:39,1470
20/09/2021_14:10:41,1470
20/09/2021_14:10:43,1470
20/09/2021_14:10:45,1467
