Date_Time,CO2
28/10/2021_18:14:14,0
28/10/2021_18:14:19,0
28/10/2021_18:14:24,0
28/10/2021_18:14:29,17
28/10/2021_18:14:34,167
28/10/2021_18:14:39,205
28/10/2021_18:14:44,216
28/10/2021_18:14:49,227
28/10/2021_18:14:54,237
28/10/2021_18:14:59,248
28/10/2021_18:15:04,274
28/10/2021_18:15:09,288
28/10/2021_18:15:14,301
28/10/2021_18:15:19,313
28/10/2021_18:15:24,326
28/10/2021_18:15:29,337
28/10/2021_18:15:34,351
28/10/2021_18:15:39,365
28/10/2021_18:15:44,381
28/10/2021_18:15:49,396
28/10/2021_18:15:54,402
28/10/2021_18:15:59,404
28/10/2021_18:16:04,405
28/10/2021_18:16:09,406
28/10/2021_18:16:14,407
28/10/2021_18:16:19,408
28/10/2021_18:16:24,408
28/10/2021_18:16:29,409
28/10/2021_18:16:34,410
28/10/2021_18:16:39,415
28/10/2021_18:16:45,417
28/10/2021_18:16:50,421
28/10/2021_18:16:55,420
28/10/2021_18:17:00,408
28/10/2021_18:17:05,402
28/10/2021_18:17:10,388
28/10/2021_18:17:15,358
28/10/2021_18:17:20,353
28/10/2021_18:17:25,327
28/10/2021_18:17:30,305
28/10/2021_18:17:35,283
28/10/2021_18:17:40,250
28/10/2021_18:17:45,222
28/10/2021_18:17:50,187
28/10/2021_18:17:55,164
28/10/2021_18:18:00,158
28/10/2021_18:18:05,143
28/10/2021_18:18:10,123
28/10/2021_18:18:15,116
28/10/2021_18:18:20,107
28/10/2021_18:18:25,97
28/10/2021_18:18:30,93
28/10/2021_18:18:35,86
28/10/2021_18:18:40,77
28/10/2021_18:18:45,71
28/10/2021_18:18:50,57
28/10/2021_18:18:55,54
28/10/2021_18:19:00,48
28/10/2021_18:19:05,44
28/10/2021_18:19:10,37
28/10/2021_18:19:15,31
28/10/2021_18:19:20,28
28/10/2021_18:19:25,27
28/10/2021_18:19:30,24
28/10/2021_18:19:35,22
28/10/2021_18:19:40,18
28/10/2021_18:19:45,16
28/10/2021_18:19:50,17
28/10/2021_18:19:55,17
28/10/2021_18:20:00,17
28/10/2021_18:20:05,17
28/10/2021_18:20:10,17
28/10/2021_18:20:15,16
28/10/2021_18:20:20,17
28/10/2021_18:20:25,16
28/10/2021_18:20:31,16
28/10/2021_18:20:36,16
28/10/2021_18:20:41,13
28/10/2021_18:20:46,10
28/10/2021_18:20:51,6
28/10/2021_18:20:56,2
28/10/2021_18:21:01,0
28/10/2021_18:21:06,0
28/10/2021_18:21:11,0
28/10/2021_18:21:16,0
28/10/2021_18:21:21,0
28/10/2021_18:21:26,0
28/10/2021_18:21:31,0
28/10/2021_18:21:36,0
28/10/2021_18:21:41,0
28/10/2021_18:21:46,0
28/10/2021_18:21:51,0
28/10/2021_18:21:56,0
28/10/2021_18:22:01,0
28/10/2021_18:22:06,0
28/10/2021_18:22:11,0
28/10/2021_18:22:16,0
28/10/2021_18:22:21,0
28/10/2021_18:22:26,0
28/10/2021_18:22:31,0
