Date_Time,CO2
28/10/2021_17:57:30,154
28/10/2021_17:57:35,140
28/10/2021_17:57:40,124
28/10/2021_17:57:45,102
28/10/2021_17:57:50,88
28/10/2021_17:57:55,80
28/10/2021_17:58:00,71
28/10/2021_17:58:05,65
28/10/2021_17:58:10,46
28/10/2021_17:58:15,36
28/10/2021_17:58:20,28
28/10/2021_17:58:25,24
28/10/2021_17:58:30,21
28/10/2021_17:58:35,15
28/10/2021_17:58:40,14
28/10/2021_17:58:45,11
28/10/2021_17:58:50,5
28/10/2021_17:58:55,1
28/10/2021_17:59:00,0
28/10/2021_17:59:05,0
28/10/2021_17:59:10,0
28/10/2021_17:59:15,0
28/10/2021_17:59:20,0
28/10/2021_17:59:25,0
28/10/2021_17:59:30,0
28/10/2021_17:59:35,0
28/10/2021_17:59:40,0
28/10/2021_17:59:45,0
28/10/2021_17:59:50,0
28/10/2021_17:59:55,0
28/10/2021_18:00:00,0
28/10/2021_18:00:05,0
28/10/2021_18:00:10,0
28/10/2021_18:00:15,0
28/10/2021_18:00:20,0
28/10/2021_18:00:25,0
28/10/2021_18:00:30,0
28/10/2021_18:00:35,0
28/10/2021_18:00:40,0
28/10/2021_18:00:45,0
28/10/2021_18:00:50,0
28/10/2021_18:00:55,0
28/10/2021_18:01:00,0
28/10/2021_18:01:05,0
28/10/2021_18:01:10,0
28/10/2021_18:01:15,0
28/10/2021_18:01:21,0
28/10/2021_18:01:26,0
28/10/2021_18:01:31,0
28/10/2021_18:01:36,0
28/10/2021_18:01:41,0
28/10/2021_18:01:46,0
28/10/2021_18:01:51,0
28/10/2021_18:01:56,0
28/10/2021_18:02:01,0
28/10/2021_18:02:06,0
28/10/2021_18:02:11,0
28/10/2021_18:02:16,87
28/10/2021_18:02:21,173
28/10/2021_18:02:26,184
28/10/2021_18:02:31,210
28/10/2021_18:02:36,217
28/10/2021_18:02:41,147
28/10/2021_18:02:46,118
28/10/2021_18:02:51,152
28/10/2021_18:02:56,164
28/10/2021_18:03:01,522
28/10/2021_18:03:06,523
28/10/2021_18:03:11,525
28/10/2021_18:03:16,522
28/10/2021_18:03:21,519
28/10/2021_18:03:26,514
28/10/2021_18:03:31,508
28/10/2021_18:03:36,400
28/10/2021_18:03:41,118
28/10/2021_18:03:46,128
28/10/2021_18:03:51,144
28/10/2021_18:03:56,194
28/10/2021_18:04:01,211
28/10/2021_18:04:06,228
28/10/2021_18:04:11,245
28/10/2021_18:04:16,260
28/10/2021_18:04:21,300
28/10/2021_18:04:26,307
28/10/2021_18:04:31,307
28/10/2021_18:04:36,306
28/10/2021_18:04:41,245
28/10/2021_18:04:46,208
28/10/2021_18:04:51,176
28/10/2021_18:04:56,152
28/10/2021_18:05:01,138
28/10/2021_18:05:06,118
28/10/2021_18:05:12,104
28/10/2021_18:05:17,94
28/10/2021_18:05:22,83
28/10/2021_18:05:27,73
28/10/2021_18:05:32,61
28/10/2021_18:05:37,53
28/10/2021_18:05:42,48
28/10/2021_18:05:47,45
