Date_Time,Temp_Compost,Temp_Suncho,Estado
07/07/2021_21:15:19,47.50,50.50,Prendido
07/07/2021_21:15:21,47.50,50.50,Prendido
07/07/2021_21:15:22,47.50,50.50,Prendido
07/07/2021_21:15:24,47.50,50.50,Prendido
07/07/2021_21:15:26,47.50,50.50,Prendido
07/07/2021_21:15:27,47.50,50.50,Prendido
07/07/2021_21:15:29,47.50,50.50,Prendido
07/07/2021_21:15:31,47.50,50.50,Prendido
07/07/2021_21:15:32,47.50,50.56,Prendido
07/07/2021_21:15:34,47.50,50.50,Prendido
07/07/2021_21:15:35,47.50,50.50,Prendido
07/07/2021_21:15:37,47.50,50.50,Prendido
07/07/2021_21:15:39,47.50,50.50,Prendido
07/07/2021_21:15:40,47.50,50.50,Prendido
07/07/2021_21:15:42,47.50,50.44,Prendido
07/07/2021_21:15:43,47.50,50.44,Prendido
07/07/2021_21:15:45,47.50,50.44,Prendido
07/07/2021_21:15:47,47.56,50.44,Prendido
07/07/2021_21:15:48,47.50,50.44,Prendido
07/07/2021_21:15:50,47.50,50.44,Prendido
07/07/2021_21:15:51,47.50,50.44,Prendido
07/07/2021_21:15:53,47.50,50.44,Prendido
07/07/2021_21:15:55,47.56,50.38,Prendido
07/07/2021_21:15:56,47.50,50.44,Prendido
07/07/2021_21:15:58,47.50,50.38,Prendido
07/07/2021_21:15:59,47.50,50.38,Prendido
07/07/2021_21:16:01,47.50,50.44,Prendido
07/07/2021_21:16:03,47.50,50.44,Prendido
07/07/2021_21:16:04,47.50,50.44,Prendido
07/07/2021_21:16:06,47.50,50.38,Prendido
07/07/2021_21:16:08,47.50,50.44,Prendido
07/07/2021_21:16:09,47.50,50.44,Prendido
07/07/2021_21:16:11,47.50,50.38,Prendido
07/07/2021_21:16:12,47.50,50.38,Prendido
07/07/2021_21:16:14,47.50,50.38,Prendido
07/07/2021_21:16:16,47.50,50.38,Prendido
07/07/2021_21:16:17,47.50,50.38,Prendido
07/07/2021_21:16:19,47.50,50.38,Prendido
07/07/2021_21:16:20,47.50,50.38,Prendido
07/07/2021_21:16:22,47.50,50.38,Prendido
07/07/2021_21:16:24,47.50,50.31,Prendido
07/07/2021_21:16:25,47.50,50.31,Prendido
07/07/2021_21:16:27,47.50,50.31,Prendido
07/07/2021_21:16:28,47.50,50.38,Prendido
07/07/2021_21:16:30,47.50,50.31,Prendido
07/07/2021_21:16:32,47.50,50.31,Prendido
07/07/2021_21:16:33,47.50,50.31,Prendido
07/07/2021_21:16:35,47.56,50.31,Prendido
07/07/2021_21:16:36,47.50,50.38,Prendido
07/07/2021_21:16:38,47.50,50.38,Prendido
07/07/2021_21:16:40,47.50,50.38,Prendido
07/07/2021_21:16:41,47.50,50.44,Prendido
07/07/2021_21:16:43,47.50,50.44,Prendido
07/07/2021_21:16:44,47.50,50.44,Prendido
07/07/2021_21:16:46,47.50,50.44,Prendido
07/07/2021_21:16:48,47.50,50.44,Prendido
07/07/2021_21:16:49,47.50,50.44,Prendido
07/07/2021_21:16:51,47.50,50.44,Prendido
07/07/2021_21:16:53,47.56,50.50,Prendido
07/07/2021_21:16:54,47.50,50.50,Prendido
07/07/2021_21:16:56,47.50,50.56,Prendido
07/07/2021_21:16:57,47.50,50.50,Prendido
07/07/2021_21:16:59,47.50,50.56,Prendido
07/07/2021_21:17:01,47.50,50.50,Prendido
07/07/2021_21:17:02,47.50,50.50,Prendido
07/07/2021_21:17:04,47.50,50.50,Prendido
07/07/2021_21:17:05,47.50,50.50,Prendido
07/07/2021_21:17:07,47.50,50.50,Prendido
07/07/2021_21:17:09,47.50,50.44,Prendido
07/07/2021_21:17:10,47.50,50.38,Prendido
07/07/2021_21:17:12,47.50,50.38,Prendido
07/07/2021_21:17:13,47.50,50.38,Prendido
07/07/2021_21:17:15,47.50,50.38,Prendido
07/07/2021_21:17:17,47.50,50.38,Prendido
07/07/2021_21:17:18,47.50,50.38,Prendido
07/07/2021_21:17:20,47.50,50.38,Prendido
07/07/2021_21:17:21,47.50,50.38,Prendido
07/07/2021_21:17:23,47.50,50.38,Prendido
07/07/2021_21:17:25,47.50,50.38,Prendido
07/07/2021_21:17:26,47.50,50.44,Prendido
07/07/2021_21:17:28,47.50,50.38,Prendido
07/07/2021_21:17:29,47.50,50.44,Prendido
07/07/2021_21:17:31,47.50,50.44,Prendido
07/07/2021_21:17:33,47.50,50.44,Prendido
07/07/2021_21:17:34,47.50,50.44,Prendido
07/07/2021_21:17:36,47.56,50.44,Prendido
07/07/2021_21:17:38,47.50,50.44,Prendido
07/07/2021_21:17:39,47.50,50.38,Prendido
07/07/2021_21:17:41,47.50,50.38,Prendido
07/07/2021_21:17:42,47.50,50.38,Prendido
07/07/2021_21:17:44,47.50,50.38,Prendido
07/07/2021_21:17:46,47.50,50.38,Prendido
07/07/2021_21:17:47,47.50,50.38,Prendido
07/07/2021_21:17:49,47.50,50.38,Prendido
07/07/2021_21:17:50,47.50,50.38,Prendido
07/07/2021_21:17:52,47.50,50.38,Prendido
07/07/2021_21:17:54,47.50,50.38,Prendido
07/07/2021_21:17:55,47.50,50.44,Prendido
07/07/2021_21:17:57,47.50,50.44,Prendido
07/07/2021_21:17:58,47.50,50.44,Prendido
