Date_Time,Temp_Compost,Temp_Suncho,Estado
07/07/2021_23:15:53,46.94,51.38,Prendido
07/07/2021_23:15:55,46.94,51.38,Prendido
07/07/2021_23:15:56,46.94,51.38,Prendido
07/07/2021_23:15:58,46.94,51.38,Prendido
07/07/2021_23:16:00,46.94,51.38,Prendido
07/07/2021_23:16:01,46.94,51.38,Prendido
07/07/2021_23:16:03,46.94,51.38,Prendido
07/07/2021_23:16:04,46.94,51.38,Prendido
07/07/2021_23:16:06,46.94,51.44,Prendido
07/07/2021_23:16:08,46.94,51.38,Prendido
07/07/2021_23:16:09,46.94,51.38,Prendido
07/07/2021_23:16:11,46.88,51.38,Prendido
07/07/2021_23:16:12,46.88,51.31,Prendido
07/07/2021_23:16:14,46.94,51.25,Prendido
07/07/2021_23:16:16,46.94,51.31,Prendido
07/07/2021_23:16:17,46.94,51.25,Prendido
07/07/2021_23:16:19,46.94,51.25,Prendido
07/07/2021_23:16:21,46.94,51.25,Prendido
07/07/2021_23:16:22,46.94,51.25,Prendido
07/07/2021_23:16:24,46.94,51.25,Prendido
07/07/2021_23:16:25,46.94,51.19,Prendido
07/07/2021_23:16:27,46.94,51.25,Prendido
07/07/2021_23:16:29,46.88,51.31,Prendido
07/07/2021_23:16:30,46.94,51.31,Prendido
07/07/2021_23:16:32,46.94,51.31,Prendido
07/07/2021_23:16:33,46.94,51.31,Prendido
07/07/2021_23:16:35,46.94,51.38,Prendido
07/07/2021_23:16:37,46.94,51.31,Prendido
07/07/2021_23:16:38,46.94,51.31,Prendido
07/07/2021_23:16:40,46.94,51.31,Prendido
07/07/2021_23:16:41,46.94,51.31,Prendido
07/07/2021_23:16:43,46.94,51.31,Prendido
07/07/2021_23:16:45,46.88,51.31,Prendido
07/07/2021_23:16:46,46.88,51.31,Prendido
07/07/2021_23:16:48,46.94,51.25,Prendido
07/07/2021_23:16:49,46.94,51.31,Prendido
07/07/2021_23:16:51,46.88,51.25,Prendido
07/07/2021_23:16:53,46.88,51.25,Prendido
07/07/2021_23:16:54,46.88,51.25,Prendido
07/07/2021_23:16:56,46.88,51.19,Prendido
07/07/2021_23:16:58,46.94,51.19,Prendido
07/07/2021_23:16:59,46.88,51.19,Prendido
07/07/2021_23:17:01,46.94,51.19,Prendido
07/07/2021_23:17:02,46.88,51.19,Prendido
07/07/2021_23:17:04,46.94,51.19,Prendido
07/07/2021_23:17:06,46.94,51.19,Prendido
07/07/2021_23:17:07,46.94,51.19,Prendido
07/07/2021_23:17:09,46.94,51.13,Prendido
07/07/2021_23:17:10,46.94,51.06,Prendido
07/07/2021_23:17:12,46.88,51.13,Prendido
07/07/2021_23:17:14,46.94,51.13,Prendido
07/07/2021_23:17:15,46.88,51.13,Prendido
07/07/2021_23:17:17,46.94,51.13,Prendido
07/07/2021_23:17:18,46.88,51.13,Prendido
07/07/2021_23:17:20,46.94,51.13,Prendido
07/07/2021_23:17:22,46.88,51.06,Prendido
07/07/2021_23:17:23,46.94,51.13,Prendido
07/07/2021_23:17:25,46.94,51.19,Prendido
07/07/2021_23:17:26,46.94,51.25,Prendido
07/07/2021_23:17:28,46.94,51.25,Prendido
07/07/2021_23:17:30,46.94,51.31,Prendido
07/07/2021_23:17:31,46.94,51.31,Prendido
07/07/2021_23:17:33,46.94,51.31,Prendido
07/07/2021_23:17:34,46.94,51.31,Prendido
07/07/2021_23:17:36,46.94,51.25,Prendido
07/07/2021_23:17:38,46.94,51.25,Prendido
07/07/2021_23:17:39,46.94,51.25,Prendido
07/07/2021_23:17:41,46.94,51.19,Prendido
07/07/2021_23:17:43,46.94,51.19,Prendido
07/07/2021_23:17:44,46.94,51.19,Prendido
07/07/2021_23:17:46,46.94,51.19,Prendido
07/07/2021_23:17:47,46.94,51.19,Prendido
07/07/2021_23:17:49,46.94,51.13,Prendido
07/07/2021_23:17:51,46.94,51.13,Prendido
07/07/2021_23:17:52,46.94,51.13,Prendido
07/07/2021_23:17:54,46.94,51.13,Prendido
07/07/2021_23:17:55,46.94,51.13,Prendido
07/07/2021_23:17:57,46.94,51.13,Prendido
07/07/2021_23:17:59,46.94,51.06,Prendido
07/07/2021_23:18:00,46.94,51.13,Prendido
07/07/2021_23:18:02,46.94,51.13,Prendido
07/07/2021_23:18:03,46.94,51.06,Prendido
07/07/2021_23:18:05,46.94,51.13,Prendido
07/07/2021_23:18:07,46.94,51.13,Prendido
07/07/2021_23:18:08,46.94,51.13,Prendido
07/07/2021_23:18:10,46.94,51.13,Prendido
07/07/2021_23:18:11,46.94,51.13,Prendido
07/07/2021_23:18:13,46.88,51.13,Prendido
07/07/2021_23:18:15,46.94,51.13,Prendido
07/07/2021_23:18:16,46.94,51.13,Prendido
07/07/2021_23:18:18,46.94,51.13,Prendido
07/07/2021_23:18:20,46.94,51.06,Prendido
07/07/2021_23:18:21,46.94,51.06,Prendido
07/07/2021_23:18:23,46.94,51.13,Prendido
07/07/2021_23:18:24,46.94,51.19,Prendido
07/07/2021_23:18:26,46.94,51.19,Prendido
07/07/2021_23:18:28,46.88,51.19,Prendido
07/07/2021_23:18:29,46.94,51.25,Prendido
07/07/2021_23:18:31,46.94,51.25,Prendido
07/07/2021_23:18:32,46.94,51.25,Prendido
