Date_Time,Temp_Compost,Temp_Suncho,Estado
08/07/2021_10:52:26,44.06,55.63,Prendido
08/07/2021_10:52:28,44.06,55.63,Prendido
08/07/2021_10:52:29,44.06,55.69,Prendido
08/07/2021_10:52:31,44.06,55.63,Prendido
08/07/2021_10:52:33,44.13,55.56,Prendido
08/07/2021_10:52:34,44.06,55.50,Prendido
08/07/2021_10:52:36,44.13,55.44,Prendido
08/07/2021_10:52:37,44.06,55.38,Prendido
08/07/2021_10:52:39,44.13,55.31,Prendido
08/07/2021_10:52:41,44.13,55.38,Prendido
08/07/2021_10:52:42,44.13,55.38,Prendido
08/07/2021_10:52:44,44.13,55.44,Prendido
08/07/2021_10:52:46,44.06,55.44,Prendido
08/07/2021_10:52:47,44.13,55.44,Prendido
08/07/2021_10:52:49,44.13,55.38,Prendido
08/07/2021_10:52:50,44.13,55.44,Prendido
08/07/2021_10:52:52,44.13,55.50,Prendido
08/07/2021_10:52:54,44.13,55.50,Prendido
08/07/2021_10:52:55,44.13,55.63,Prendido
08/07/2021_10:52:57,44.13,55.63,Prendido
08/07/2021_10:52:58,44.13,55.63,Prendido
08/07/2021_10:53:00,44.13,55.56,Prendido
08/07/2021_10:53:02,44.13,55.63,Prendido
08/07/2021_10:53:03,44.13,55.69,Prendido
08/07/2021_10:53:05,44.13,55.75,Prendido
08/07/2021_10:53:06,44.13,55.81,Prendido
08/07/2021_10:53:08,44.13,55.88,Prendido
08/07/2021_10:53:10,44.13,55.88,Prendido
08/07/2021_10:53:11,44.13,55.94,Prendido
08/07/2021_10:53:13,44.13,55.94,Prendido
08/07/2021_10:53:14,44.13,55.94,Prendido
08/07/2021_10:53:16,44.13,56.00,Prendido
08/07/2021_10:53:18,44.13,55.94,Prendido
08/07/2021_10:53:19,44.13,56.00,Prendido
08/07/2021_10:53:21,44.13,56.00,Prendido
08/07/2021_10:53:23,44.19,56.06,Prendido
08/07/2021_10:53:24,44.19,56.06,Prendido
08/07/2021_10:53:26,44.13,56.13,Prendido
08/07/2021_10:53:27,44.13,56.19,Prendido
08/07/2021_10:53:29,44.19,56.19,Prendido
08/07/2021_10:53:31,44.19,56.19,Prendido
08/07/2021_10:53:32,44.19,56.25,Prendido
08/07/2021_10:53:34,44.19,56.25,Prendido
08/07/2021_10:53:35,44.13,56.31,Prendido
08/07/2021_10:53:37,44.19,56.25,Prendido
08/07/2021_10:53:39,44.19,56.25,Prendido
08/07/2021_10:53:40,44.19,56.25,Prendido
08/07/2021_10:53:42,44.19,56.19,Prendido
08/07/2021_10:53:43,44.19,56.19,Prendido
08/07/2021_10:53:45,44.19,56.13,Prendido
08/07/2021_10:53:47,44.19,56.06,Prendido
08/07/2021_10:53:48,44.19,56.06,Prendido
08/07/2021_10:53:50,44.19,56.00,Prendido
08/07/2021_10:53:51,44.19,56.06,Prendido
08/07/2021_10:53:53,44.19,56.00,Prendido
08/07/2021_10:53:55,44.25,56.06,Prendido
08/07/2021_10:53:56,44.19,56.06,Prendido
08/07/2021_10:53:58,44.19,56.00,Prendido
08/07/2021_10:54:00,44.19,56.06,Prendido
08/07/2021_10:54:01,44.19,56.06,Prendido
08/07/2021_10:54:03,44.25,56.06,Prendido
08/07/2021_10:54:04,44.19,56.13,Prendido
08/07/2021_10:54:06,44.25,56.13,Prendido
08/07/2021_10:54:08,44.25,56.19,Prendido
08/07/2021_10:54:09,44.25,56.25,Prendido
08/07/2021_10:54:11,44.25,56.31,Prendido
08/07/2021_10:54:12,44.25,56.38,Prendido
08/07/2021_10:54:14,44.25,56.38,Prendido
08/07/2021_10:54:16,44.25,56.44,Prendido
08/07/2021_10:54:17,44.25,56.44,Prendido
08/07/2021_10:54:19,44.31,56.50,Prendido
08/07/2021_10:54:20,44.25,56.50,Prendido
08/07/2021_10:54:22,44.31,56.50,Prendido
08/07/2021_10:54:24,44.25,56.56,Prendido
08/07/2021_10:54:25,44.31,56.56,Prendido
08/07/2021_10:54:27,44.31,56.56,Prendido
08/07/2021_10:54:28,44.31,56.63,Prendido
08/07/2021_10:54:30,44.31,56.63,Prendido
08/07/2021_10:54:32,44.31,56.69,Prendido
08/07/2021_10:54:33,44.31,56.63,Prendido
08/07/2021_10:54:35,44.31,56.63,Prendido
08/07/2021_10:54:37,44.38,56.63,Prendido
08/07/2021_10:54:38,44.31,56.63,Prendido
08/07/2021_10:54:40,44.31,56.63,Prendido
08/07/2021_10:54:41,44.31,56.63,Prendido
08/07/2021_10:54:43,44.38,56.63,Prendido
08/07/2021_10:54:45,44.38,56.63,Prendido
08/07/2021_10:54:46,44.38,56.69,Prendido
08/07/2021_10:54:48,44.38,56.69,Prendido
08/07/2021_10:54:49,44.38,56.69,Prendido
08/07/2021_10:54:51,44.38,56.75,Prendido
08/07/2021_10:54:53,44.38,56.75,Prendido
08/07/2021_10:54:54,44.38,56.75,Prendido
08/07/2021_10:54:56,44.38,56.75,Prendido
08/07/2021_10:54:57,44.38,56.75,Prendido
08/07/2021_10:54:59,44.38,56.69,Prendido
08/07/2021_10:55:01,44.38,56.69,Prendido
08/07/2021_10:55:02,44.38,56.69,Prendido
08/07/2021_10:55:04,44.38,56.75,Prendido
08/07/2021_10:55:05,44.44,56.69,Prendido
