Date_Time,Temp_Compost,Temp_Suncho,Estado
08/07/2021_04:58:48,43.88,49.00,Prendido
08/07/2021_04:58:49,43.88,49.00,Prendido
08/07/2021_04:58:51,43.88,48.94,Prendido
08/07/2021_04:58:52,43.88,48.94,Prendido
08/07/2021_04:58:54,43.88,48.88,Prendido
08/07/2021_04:58:56,43.88,48.88,Prendido
08/07/2021_04:58:57,43.88,48.88,Prendido
08/07/2021_04:58:59,43.94,48.88,Prendido
08/07/2021_04:59:01,43.88,48.88,Prendido
08/07/2021_04:59:02,43.88,48.88,Prendido
08/07/2021_04:59:04,43.88,48.94,Prendido
08/07/2021_04:59:05,43.88,48.94,Prendido
08/07/2021_04:59:07,43.94,49.00,Prendido
08/07/2021_04:59:09,43.88,49.00,Prendido
08/07/2021_04:59:10,43.88,49.00,Prendido
08/07/2021_04:59:12,43.88,49.00,Prendido
08/07/2021_04:59:13,43.88,49.00,Prendido
08/07/2021_04:59:15,43.88,48.94,Prendido
08/07/2021_04:59:17,43.88,48.88,Prendido
08/07/2021_04:59:18,43.88,48.88,Prendido
08/07/2021_04:59:20,43.94,48.81,Prendido
08/07/2021_04:59:21,43.88,48.88,Prendido
08/07/2021_04:59:23,43.88,48.88,Prendido
08/07/2021_04:59:25,43.88,48.88,Prendido
08/07/2021_04:59:26,43.88,48.94,Prendido
08/07/2021_04:59:28,43.88,49.00,Prendido
08/07/2021_04:59:29,43.88,49.06,Prendido
08/07/2021_04:59:31,43.94,49.06,Prendido
08/07/2021_04:59:33,43.88,49.13,Prendido
08/07/2021_04:59:34,43.88,49.06,Prendido
08/07/2021_04:59:36,43.88,49.06,Prendido
08/07/2021_04:59:37,43.88,49.00,Prendido
08/07/2021_04:59:39,43.94,49.00,Prendido
08/07/2021_04:59:41,43.88,48.94,Prendido
08/07/2021_04:59:42,43.94,49.00,Prendido
08/07/2021_04:59:44,43.88,48.94,Prendido
08/07/2021_04:59:46,43.88,48.94,Prendido
08/07/2021_04:59:47,43.94,48.94,Prendido
08/07/2021_04:59:49,43.88,48.94,Prendido
08/07/2021_04:59:50,43.88,48.94,Prendido
08/07/2021_04:59:52,43.88,48.94,Prendido
08/07/2021_04:59:54,43.94,48.94,Prendido
08/07/2021_04:59:55,43.88,48.94,Prendido
08/07/2021_04:59:57,43.94,48.94,Prendido
08/07/2021_04:59:58,43.88,48.94,Prendido
08/07/2021_05:00:00,43.94,48.88,Prendido
08/07/2021_05:00:02,43.94,48.81,Prendido
08/07/2021_05:00:03,43.88,48.81,Prendido
08/07/2021_05:00:05,43.88,48.88,Prendido
08/07/2021_05:00:06,43.88,48.94,Prendido
08/07/2021_05:00:08,43.94,48.94,Prendido
08/07/2021_05:00:10,43.88,49.00,Prendido
08/07/2021_05:00:11,43.94,49.06,Prendido
08/07/2021_05:00:13,43.94,49.13,Prendido
08/07/2021_05:00:14,43.88,49.25,Prendido
08/07/2021_05:00:16,43.94,49.31,Prendido
08/07/2021_05:00:18,43.88,49.38,Prendido
08/07/2021_05:00:19,43.94,49.44,Prendido
08/07/2021_05:00:21,43.88,49.50,Prendido
08/07/2021_05:00:22,43.94,49.50,Prendido
08/07/2021_05:00:24,43.94,49.50,Prendido
08/07/2021_05:00:26,43.94,49.56,Prendido
08/07/2021_05:00:27,43.88,49.63,Prendido
08/07/2021_05:00:29,43.94,49.63,Prendido
08/07/2021_05:00:31,43.88,49.69,Prendido
08/07/2021_05:00:32,43.88,49.69,Prendido
08/07/2021_05:00:34,43.94,49.75,Prendido
08/07/2021_05:00:35,43.88,49.75,Prendido
08/07/2021_05:00:37,43.88,49.75,Prendido
08/07/2021_05:00:39,43.88,49.75,Prendido
08/07/2021_05:00:40,43.88,49.81,Prendido
08/07/2021_05:00:42,43.88,49.81,Prendido
08/07/2021_05:00:43,43.94,49.88,Prendido
08/07/2021_05:00:45,43.88,49.88,Prendido
08/07/2021_05:00:47,43.88,49.88,Prendido
08/07/2021_05:00:48,43.88,49.94,Prendido
08/07/2021_05:00:50,43.88,49.88,Prendido
08/07/2021_05:00:51,43.88,49.94,Prendido
08/07/2021_05:00:53,43.94,49.94,Prendido
08/07/2021_05:00:55,43.88,49.88,Prendido
08/07/2021_05:00:56,43.88,49.88,Prendido
08/07/2021_05:00:58,43.94,49.81,Prendido
08/07/2021_05:00:59,43.94,49.88,Prendido
08/07/2021_05:01:01,43.88,49.88,Prendido
08/07/2021_05:01:03,43.94,49.81,Prendido
08/07/2021_05:01:04,43.94,49.81,Prendido
08/07/2021_05:01:06,43.88,49.81,Prendido
08/07/2021_05:01:07,43.88,49.81,Prendido
08/07/2021_05:01:09,43.88,49.81,Prendido
08/07/2021_05:01:11,43.94,49.81,Prendido
08/07/2021_05:01:12,43.88,49.81,Prendido
08/07/2021_05:01:14,43.88,49.81,Prendido
08/07/2021_05:01:16,43.88,49.88,Prendido
08/07/2021_05:01:17,43.88,49.88,Prendido
08/07/2021_05:01:19,43.94,49.88,Prendido
08/07/2021_05:01:20,43.94,49.88,Prendido
08/07/2021_05:01:22,43.88,49.88,Prendido
08/07/2021_05:01:24,43.94,49.94,Prendido
08/07/2021_05:01:25,43.94,49.94,Prendido
08/07/2021_05:01:27,43.94,49.94,Prendido
