Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
25/10/2021_20:36:09,507,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,51.75,36.44,Prendido
25/10/2021_20:36:14,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,51.75,36.50,Prendido
25/10/2021_20:36:20,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,51.81,36.44,Prendido
25/10/2021_20:36:26,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,51.75,36.50,Prendido
25/10/2021_20:36:32,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.56,51.88,36.44,Prendido
25/10/2021_20:36:38,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,51.81,36.44,Prendido
25/10/2021_20:36:44,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,52.06,36.44,Apagado
25/10/2021_20:36:50,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,52.06,36.50,Apagado
25/10/2021_20:36:56,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.56,52.19,36.50,Apagado
25/10/2021_20:37:01,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.56,52.13,36.50,Apagado
25/10/2021_20:37:07,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,52.00,36.50,Prendido
25/10/2021_20:37:13,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,51.88,36.44,Prendido
25/10/2021_20:37:19,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.06,58.63,51.94,36.44,Prendido
25/10/2021_20:37:25,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,52.00,36.44,Prendido
25/10/2021_20:37:31,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,52.06,36.44,Apagado
25/10/2021_20:37:37,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.06,56.00,58.56,52.00,36.44,Prendido
25/10/2021_20:37:42,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.63,52.00,36.44,Prendido
25/10/2021_20:37:48,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.94,58.56,52.13,36.44,Apagado
25/10/2021_20:37:54,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,56.00,58.56,52.13,36.50,Apagado
25/10/2021_20:38:00,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.94,58.56,52.06,36.44,Apagado
25/10/2021_20:38:06,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.94,58.50,52.00,36.44,Prendido
25/10/2021_20:38:12,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.94,58.56,51.88,36.44,Prendido
25/10/2021_20:38:18,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.06,55.88,58.50,51.81,36.44,Prendido
25/10/2021_20:38:24,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.88,58.50,51.81,36.44,Prendido
25/10/2021_20:38:29,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.81,58.44,51.88,36.44,Prendido
25/10/2021_20:38:35,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.81,58.44,51.88,36.44,Prendido
25/10/2021_20:38:41,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,40.13,55.81,58.44,51.94,36.44,Prendido
