Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
05/12/2021_12:09:26,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.94,42.50,Prendido
05/12/2021_12:09:32,!Error: Timed out waiting for response
05/12/2021_12:09:33,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.88,42.56,Prendido
05/12/2021_12:09:38,!Error: Timed out waiting for response
05/12/2021_12:09:39,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.44,41.94,45.38,59.94,42.50,Prendido
05/12/2021_12:09:45,!Error: Timed out waiting for response
05/12/2021_12:09:46,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,42.00,45.38,59.94,42.50,Prendido
05/12/2021_12:09:51,!Error: Timed out waiting for response
05/12/2021_12:09:52,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.31,60.13,42.50,Apagado
05/12/2021_12:09:57,!Error: Timed out waiting for response
05/12/2021_12:09:58,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,42.00,45.31,60.13,42.56,Apagado
05/12/2021_12:10:04,!Error: Timed out waiting for response
05/12/2021_12:10:05,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,42.00,45.31,60.13,42.56,Apagado
05/12/2021_12:10:10,!Error: Timed out waiting for response
05/12/2021_12:10:11,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.88,42.56,Prendido
05/12/2021_12:10:17,!Error: Timed out waiting for response
05/12/2021_12:10:17,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.69,42.50,Prendido
05/12/2021_12:10:23,!Error: Timed out waiting for response
05/12/2021_12:10:24,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.56,42.50,Prendido
05/12/2021_12:10:29,!Error: Timed out waiting for response
05/12/2021_12:10:30,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.44,41.94,45.38,59.63,42.56,Prendido
05/12/2021_12:10:36,!Error: Timed out waiting for response
05/12/2021_12:10:37,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.69,42.56,Prendido
05/12/2021_12:10:42,!Error: Timed out waiting for response
05/12/2021_12:10:43,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.75,42.56,Prendido
05/12/2021_12:10:49,!Error: Timed out waiting for response
05/12/2021_12:10:49,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.31,59.81,42.56,Prendido
05/12/2021_12:10:55,!Error: Timed out waiting for response
05/12/2021_12:10:56,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,60.06,42.56,Apagado
05/12/2021_12:11:01,!Error: Timed out waiting for response
05/12/2021_12:11:02,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,42.00,45.38,60.06,42.56,Apagado
05/12/2021_12:11:08,!Error: Timed out waiting for response
05/12/2021_12:11:09,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,42.00,45.31,60.00,42.56,Prendido
05/12/2021_12:11:14,!Error: Timed out waiting for response
05/12/2021_12:11:15,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.31,59.81,42.50,Prendido
05/12/2021_12:11:21,!Error: Timed out waiting for response
05/12/2021_12:11:21,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.88,42.50,Prendido
05/12/2021_12:11:27,!Error: Timed out waiting for response
05/12/2021_12:11:28,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.31,60.00,42.56,Prendido
05/12/2021_12:11:33,!Error: Timed out waiting for response
05/12/2021_12:11:34,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,48.50,41.94,45.38,59.94,42.56,Prendido
05/12/2021_12:11:40,!Error: Timed out waiting for response
