Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
03/12/2021_17:58:07,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.94,48.25,Prendido
03/12/2021_17:58:13,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,60.06,48.25,Apagado
03/12/2021_17:58:18,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,60.00,48.25,Prendido
03/12/2021_17:58:24,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.88,48.25,Prendido
03/12/2021_17:58:30,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.81,48.25,Prendido
03/12/2021_17:58:36,639,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.81,48.25,Prendido
03/12/2021_17:58:42,641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.06,59.75,48.25,Prendido
03/12/2021_17:58:48,641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.81,48.25,Prendido
03/12/2021_17:58:54,641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.75,48.25,Prendido
03/12/2021_17:59:00,640,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.69,48.25,Prendido
03/12/2021_17:59:05,641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.69,48.25,Prendido
03/12/2021_17:59:11,645,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.81,48.25,Prendido
03/12/2021_17:59:17,646,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.88,48.25,Prendido
03/12/2021_17:59:23,648,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.94,48.25,Prendido
03/12/2021_17:59:29,650,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.94,48.25,Prendido
03/12/2021_17:59:35,650,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.94,48.25,Prendido
03/12/2021_17:59:41,651,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.94,48.25,Prendido
03/12/2021_17:59:46,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.69,46.63,65.12,59.94,48.25,Prendido
03/12/2021_17:59:52,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,60.00,48.25,Prendido
03/12/2021_17:59:58,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,60.13,48.25,Apagado
03/12/2021_18:00:04,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.63,65.12,60.06,48.31,Apagado
03/12/2021_18:00:10,651,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,60.06,48.31,Apagado
03/12/2021_18:00:16,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.63,65.12,59.81,48.25,Prendido
03/12/2021_18:00:22,654,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.56,48.25,Prendido
03/12/2021_18:00:28,655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.56,48.25,Prendido
03/12/2021_18:00:33,654,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.50,48.25,Prendido
03/12/2021_18:00:39,655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.44,48.25,Prendido
03/12/2021_18:00:45,655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.50,48.25,Prendido
03/12/2021_18:00:51,656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.69,46.50,65.12,59.44,48.25,Prendido
03/12/2021_18:00:57,657,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.50,48.25,Prendido
03/12/2021_18:01:03,657,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.50,48.25,Prendido
03/12/2021_18:01:09,656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.56,48.19,Prendido
03/12/2021_18:01:14,656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.25,Prendido
03/12/2021_18:01:20,656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.56,48.19,Prendido
03/12/2021_18:01:26,656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.63,48.19,Prendido
03/12/2021_18:01:32,658,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.63,48.25,Prendido
03/12/2021_18:01:38,658,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.63,48.25,Prendido
03/12/2021_18:01:44,659,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.69,46.56,65.06,59.75,48.19,Prendido
03/12/2021_18:01:50,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.69,48.25,Prendido
03/12/2021_18:01:56,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.69,48.25,Prendido
03/12/2021_18:02:01,661,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.75,48.25,Prendido
03/12/2021_18:02:07,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.75,48.19,Prendido
03/12/2021_18:02:13,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.75,48.25,Prendido
03/12/2021_18:02:19,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.25,Prendido
03/12/2021_18:02:25,660,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.69,48.25,Prendido
03/12/2021_18:02:31,658,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.69,48.25,Prendido
03/12/2021_18:02:37,657,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.81,48.19,Prendido
03/12/2021_18:02:42,655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.88,48.25,Prendido
03/12/2021_18:02:48,654,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.88,48.25,Prendido
03/12/2021_18:02:54,652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.94,48.25,Prendido
03/12/2021_18:03:00,650,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.88,48.19,Prendido
03/12/2021_18:03:06,648,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.94,48.19,Prendido
03/12/2021_18:03:12,648,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.88,48.25,Prendido
03/12/2021_18:03:18,647,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,60.00,48.25,Prendido
03/12/2021_18:03:23,646,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,60.00,48.25,Prendido
03/12/2021_18:03:29,644,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,60.19,48.25,Apagado
03/12/2021_18:03:35,640,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,60.25,48.25,Apagado
03/12/2021_18:03:41,637,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,60.06,48.25,Apagado
03/12/2021_18:03:47,635,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.81,48.25,Prendido
03/12/2021_18:03:53,635,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.19,59.63,48.25,Prendido
03/12/2021_18:03:59,633,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.19,59.44,48.25,Prendido
03/12/2021_18:04:05,633,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.19,59.38,48.19,Prendido
03/12/2021_18:04:10,632,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.19,59.38,48.25,Prendido
03/12/2021_18:04:16,631,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.50,65.19,59.25,48.25,Prendido
03/12/2021_18:04:22,630,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.31,48.25,Prendido
03/12/2021_18:04:28,629,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.44,48.25,Prendido
03/12/2021_18:04:34,628,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.19,59.44,48.25,Prendido
03/12/2021_18:04:40,628,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.50,48.19,Prendido
03/12/2021_18:04:46,628,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.38,48.19,Prendido
03/12/2021_18:04:51,627,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.56,65.19,59.44,48.19,Prendido
03/12/2021_18:04:57,627,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.38,48.19,Prendido
03/12/2021_18:05:03,626,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.50,48.19,Prendido
03/12/2021_18:05:09,623,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.63,48.25,Prendido
03/12/2021_18:05:15,622,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.69,48.19,Prendido
03/12/2021_18:05:21,621,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.94,48.19,Prendido
03/12/2021_18:05:27,621,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,60.00,48.19,Prendido
03/12/2021_18:05:33,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.56,65.06,60.06,48.25,Apagado
03/12/2021_18:05:38,621,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,60.06,48.25,Apagado
03/12/2021_18:05:44,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.94,48.25,Prendido
03/12/2021_18:05:50,621,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.19,Prendido
03/12/2021_18:05:56,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.56,48.25,Prendido
03/12/2021_18:06:02,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.12,59.50,48.19,Prendido
03/12/2021_18:06:08,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.56,65.06,59.44,48.19,Prendido
03/12/2021_18:06:14,620,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.44,48.19,Prendido
03/12/2021_18:06:19,617,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.44,48.19,Prendido
03/12/2021_18:06:25,616,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.50,48.19,Prendido
03/12/2021_18:06:31,616,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.56,48.19,Prendido
03/12/2021_18:06:37,615,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.19,Prendido
03/12/2021_18:06:43,614,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.25,Prendido
03/12/2021_18:06:49,613,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.63,48.19,Prendido
03/12/2021_18:06:55,611,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.75,48.25,Prendido
03/12/2021_18:07:01,611,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.12,59.75,48.19,Prendido
03/12/2021_18:07:06,611,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.75,48.19,Prendido
03/12/2021_18:07:12,610,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.56,48.19,Prendido
03/12/2021_18:07:18,610,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.44,65.06,59.63,48.19,Prendido
03/12/2021_18:07:24,610,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.50,65.06,59.75,48.13,Prendido
03/12/2021_18:07:30,608,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.50,65.06,59.63,48.19,Prendido
03/12/2021_18:07:36,607,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.63,46.50,65.06,59.69,48.19,Prendido
03/12/2021_18:07:42,607,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.50,65.06,59.63,48.19,Prendido
03/12/2021_18:07:47,608,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,55.56,46.50,65.06,59.75,48.19,Prendido
