Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
03/12/2021_15:31:29,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.00,59.75,46.63,Prendido
03/12/2021_15:31:35,478,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.00,59.81,46.63,Prendido
03/12/2021_15:31:41,478,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.00,59.88,46.63,Prendido
03/12/2021_15:31:47,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.56,66.00,59.88,46.63,Prendido
03/12/2021_15:31:52,478,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.00,59.94,46.63,Prendido
03/12/2021_15:31:58,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.06,59.88,46.69,Prendido
03/12/2021_15:32:04,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.06,60.00,46.69,Prendido
03/12/2021_15:32:10,480,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.44,46.63,66.00,59.88,46.69,Prendido
03/12/2021_15:32:16,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.50,46.63,66.06,60.00,46.69,Prendido
03/12/2021_15:32:22,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.50,46.63,66.06,59.94,46.69,Prendido
03/12/2021_15:32:28,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.50,46.63,66.06,59.81,46.69,Prendido
03/12/2021_15:32:34,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.50,46.56,66.06,59.94,46.69,Prendido
03/12/2021_15:32:39,480,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,54.50,46.63,66.06,59.88,46.69,Prendido
