Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/03/2022_14:11:52,878,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.69,51.13,40.94,57.69,38.81,Prendido
26/03/2022_14:11:58,875,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.63,38.81,Prendido
26/03/2022_14:12:03,875,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.69,38.81,Prendido
26/03/2022_14:12:09,874,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.69,38.88,Prendido
26/03/2022_14:12:15,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.06,40.94,57.75,38.88,Prendido
26/03/2022_14:12:21,871,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.63,38.81,Prendido
26/03/2022_14:12:27,868,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.69,38.81,Prendido
26/03/2022_14:12:33,867,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.75,38.81,Prendido
26/03/2022_14:12:39,866,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.75,38.81,Prendido
26/03/2022_14:12:45,865,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.75,38.81,Prendido
26/03/2022_14:12:50,865,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.13,40.94,57.75,38.81,Prendido
26/03/2022_14:12:56,865,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.88,38.81,Prendido
26/03/2022_14:13:02,864,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.75,38.75,Prendido
26/03/2022_14:13:08,863,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.81,51.19,40.94,57.75,38.81,Prendido
26/03/2022_14:13:14,863,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.75,51.19,40.94,57.81,38.75,Prendido
