Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_21:31:51,48.13,51.63,Prendido
14/06/2021_21:31:53,48.19,51.69,Prendido
14/06/2021_21:31:54,48.13,51.69,Prendido
14/06/2021_21:31:56,48.13,51.69,Prendido
14/06/2021_21:31:58,48.13,51.75,Prendido
14/06/2021_21:31:59,48.13,51.75,Prendido
14/06/2021_21:32:01,48.13,51.69,Prendido
14/06/2021_21:32:02,48.19,51.75,Prendido
14/06/2021_21:32:04,48.13,51.81,Prendido
14/06/2021_21:32:06,48.13,51.81,Prendido
14/06/2021_21:32:07,48.13,51.88,Prendido
14/06/2021_21:32:09,48.13,51.94,Prendido
14/06/2021_21:32:10,48.13,51.94,Prendido
14/06/2021_21:32:12,48.13,52.00,Prendido
14/06/2021_21:32:14,48.13,52.06,Apagado
14/06/2021_21:32:15,48.31,52.25,Apagado
14/06/2021_21:32:17,48.31,52.31,Apagado
14/06/2021_21:32:18,48.25,52.31,Apagado
14/06/2021_21:32:20,48.31,52.31,Apagado
14/06/2021_21:32:22,48.31,52.31,Apagado
14/06/2021_21:32:23,48.31,52.31,Apagado
14/06/2021_21:32:25,48.31,52.25,Apagado
14/06/2021_21:32:27,48.31,52.19,Apagado
14/06/2021_21:32:28,48.25,52.13,Apagado
14/06/2021_21:32:30,48.31,52.13,Apagado
14/06/2021_21:32:31,48.31,52.06,Apagado
14/06/2021_21:32:33,48.31,51.94,Prendido
14/06/2021_21:32:35,48.13,51.81,Prendido
14/06/2021_21:32:36,48.13,51.69,Prendido
14/06/2021_21:32:38,48.13,51.69,Prendido
14/06/2021_21:32:39,48.19,51.63,Prendido
14/06/2021_21:32:41,48.19,51.63,Prendido
14/06/2021_21:32:43,48.13,51.63,Prendido
14/06/2021_21:32:44,48.13,51.63,Prendido
14/06/2021_21:32:46,48.13,51.69,Prendido
14/06/2021_21:32:47,48.13,51.69,Prendido
14/06/2021_21:32:49,48.13,51.69,Prendido
14/06/2021_21:32:51,48.19,51.69,Prendido
14/06/2021_21:32:52,48.13,51.75,Prendido
14/06/2021_21:32:54,48.13,51.75,Prendido
14/06/2021_21:32:55,48.13,51.75,Prendido
14/06/2021_21:32:57,48.13,51.75,Prendido
14/06/2021_21:32:59,48.13,51.75,Prendido
14/06/2021_21:33:00,48.13,51.81,Prendido
14/06/2021_21:33:02,48.13,51.88,Prendido
14/06/2021_21:33:04,48.13,52.00,Prendido
14/06/2021_21:33:05,48.13,52.00,Prendido
14/06/2021_21:33:07,48.13,52.06,Apagado
14/06/2021_21:33:08,48.31,52.25,Apagado
14/06/2021_21:33:10,48.31,52.31,Apagado
14/06/2021_21:33:12,48.31,52.31,Apagado
14/06/2021_21:33:13,48.31,52.31,Apagado
14/06/2021_21:33:15,48.31,52.25,Apagado
14/06/2021_21:33:16,48.31,52.25,Apagado
14/06/2021_21:33:18,48.31,52.25,Apagado
14/06/2021_21:33:20,48.31,52.19,Apagado
14/06/2021_21:33:21,48.31,52.06,Apagado
14/06/2021_21:33:23,48.31,52.00,Prendido
14/06/2021_21:33:24,48.13,51.81,Prendido
14/06/2021_21:33:26,48.13,51.75,Prendido
14/06/2021_21:33:28,48.13,51.63,Prendido
14/06/2021_21:33:29,48.13,51.63,Prendido
14/06/2021_21:33:31,48.13,51.56,Prendido
14/06/2021_21:33:32,48.13,51.56,Prendido
14/06/2021_21:33:34,48.13,51.63,Prendido
14/06/2021_21:33:36,48.13,51.63,Prendido
14/06/2021_21:33:37,48.13,51.69,Prendido
14/06/2021_21:33:39,48.13,51.69,Prendido
14/06/2021_21:33:40,48.13,51.69,Prendido
14/06/2021_21:33:42,48.13,51.75,Prendido
14/06/2021_21:33:44,48.19,51.81,Prendido
14/06/2021_21:33:45,48.13,51.81,Prendido
14/06/2021_21:33:47,48.13,51.81,Prendido
14/06/2021_21:33:49,48.19,51.81,Prendido
14/06/2021_21:33:50,48.13,51.94,Prendido
14/06/2021_21:33:52,48.19,51.94,Prendido
14/06/2021_21:33:53,48.19,51.94,Prendido
14/06/2021_21:33:55,48.19,52.00,Prendido
14/06/2021_21:33:57,48.13,52.00,Prendido
14/06/2021_21:33:58,48.19,52.06,Apagado
14/06/2021_21:34:00,48.31,52.19,Apagado
14/06/2021_21:34:01,48.31,52.19,Apagado
14/06/2021_21:34:03,48.31,52.19,Apagado
14/06/2021_21:34:05,48.31,52.25,Apagado
14/06/2021_21:34:06,48.31,52.19,Apagado
14/06/2021_21:34:08,48.31,52.19,Apagado
14/06/2021_21:34:09,48.31,52.13,Apagado
14/06/2021_21:34:11,48.31,52.06,Apagado
14/06/2021_21:34:13,48.31,52.00,Prendido
14/06/2021_21:34:14,48.19,51.88,Prendido
14/06/2021_21:34:16,48.13,51.81,Prendido
14/06/2021_21:34:17,48.13,51.75,Prendido
14/06/2021_21:34:19,48.19,51.69,Prendido
14/06/2021_21:34:21,48.13,51.63,Prendido
14/06/2021_21:34:22,48.13,51.69,Prendido
14/06/2021_21:34:24,48.13,51.69,Prendido
14/06/2021_21:34:26,48.19,51.69,Prendido
14/06/2021_21:34:27,48.13,51.69,Prendido
14/06/2021_21:34:29,48.13,51.75,Prendido
14/06/2021_21:34:30,48.13,51.81,Prendido
