Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
19/04/2022_20:30:51,498,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.19,55.19,55.00,47.25,Prendido
19/04/2022_20:30:57,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.13,55.25,54.94,47.19,Prendido
19/04/2022_20:31:03,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.13,55.19,54.94,47.25,Prendido
19/04/2022_20:31:09,494,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.13,55.19,54.88,47.19,Prendido
19/04/2022_20:31:15,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.94,47.25,Prendido
19/04/2022_20:31:21,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.13,55.25,55.00,47.25,Prendido
19/04/2022_20:31:26,490,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.94,47.25,Prendido
19/04/2022_20:31:32,491,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.25,55.00,47.25,Prendido
19/04/2022_20:31:38,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.25,55.00,47.25,Prendido
19/04/2022_20:31:44,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,55.13,47.25,Apagado
19/04/2022_20:31:50,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.63,50.19,55.19,55.13,47.25,Apagado
19/04/2022_20:31:56,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.19,55.19,55.06,47.25,Apagado
19/04/2022_20:32:02,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,55.13,47.31,Apagado
19/04/2022_20:32:07,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.19,55.19,55.13,47.25,Apagado
19/04/2022_20:32:13,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.19,55.19,55.06,47.25,Apagado
19/04/2022_20:32:19,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.19,55.19,54.94,47.31,Prendido
19/04/2022_20:32:25,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.25,54.94,47.31,Prendido
19/04/2022_20:32:31,498,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.75,47.25,Prendido
19/04/2022_20:32:37,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.69,47.25,Prendido
19/04/2022_20:32:43,498,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.69,47.25,Prendido
19/04/2022_20:32:48,498,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.06,55.19,54.75,47.25,Prendido
19/04/2022_20:32:54,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.69,47.25,Prendido
19/04/2022_20:33:00,496,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.56,50.13,55.19,54.75,47.25,Prendido
19/04/2022_20:33:06,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,45.50,50.19,55.19,54.75,47.25,Prendido
