# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 1.371614748143702478e+01, 7.550198076417079740e+00, 6.585078426259244111e+01, 4.650611358234900905e+00
2.000000000000000000e+00, 7.644638146202159312e+00, 6.267645843432149810e+00, 3.518417366488119313e+01, 2.624686957650719421e+01
3.000000000000000000e+00, 6.002504572136579952e+00, 7.073554632438656675e+00, 1.150175851555556150e+01, 1.978953994568708907e+01
4.000000000000000000e+00, 8.818417871886955695e+00, 7.966368686217546902e+00, 1.186630904841767453e+01, 4.057997151814162429e+00
5.000000000000000000e+00, 8.067221960103978518e+00, 7.404463170373450254e+00, 1.442710264153032895e+01, 1.573975250379296931e+01
