# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 6.676680161943320400e+02, 6.713522267206477636e+02, 9.738987854251012095e+02, 8.558218623481781151e+02
2.000000000000000000e+00, 5.640283400809717023e+02, 5.409959514170039938e+02, 9.130323886639675948e+02, 8.067692307692307168e+02
3.000000000000000000e+00, 5.062955465587044728e+02, 5.113886639676113077e+02, 8.175060728744939524e+02, 6.670404858299594935e+02
4.000000000000000000e+00, 5.127004048582996347e+02, 4.993157894736842195e+02, 7.362631578947368780e+02, 6.616599190283400276e+02
5.000000000000000000e+00, 6.345627530364372433e+02, 6.360890688259108856e+02, 7.964412955465586492e+02, 7.093724696356275672e+02
