Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
02/04/2022_02:24:22,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.31,73.69,59.88,57.31,Prendido
02/04/2022_02:24:28,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.31,73.69,59.81,57.31,Prendido
02/04/2022_02:24:34,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.75,57.31,Prendido
02/04/2022_02:24:39,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.56,57.31,Prendido
02/04/2022_02:24:45,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.63,57.31,Prendido
02/04/2022_02:24:51,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.63,57.31,Prendido
02/04/2022_02:24:57,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.63,57.31,Prendido
02/04/2022_02:25:03,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.56,57.31,Prendido
02/04/2022_02:25:09,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.56,57.31,Prendido
02/04/2022_02:25:15,380,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.56,57.31,Prendido
02/04/2022_02:25:20,381,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.69,57.31,Prendido
02/04/2022_02:25:26,381,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.63,57.31,Prendido
02/04/2022_02:25:32,380,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.69,57.38,Prendido
02/04/2022_02:25:38,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.38,73.75,59.75,57.31,Prendido
02/04/2022_02:25:44,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.81,57.31,Prendido
02/04/2022_02:25:50,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.88,57.31,Prendido
02/04/2022_02:25:56,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.38,73.75,59.75,57.31,Prendido
02/04/2022_02:26:01,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.38,73.75,59.81,57.31,Prendido
02/04/2022_02:26:07,378,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.88,57.31,Prendido
02/04/2022_02:26:13,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.88,57.31,Prendido
02/04/2022_02:26:19,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.75,59.94,57.31,Prendido
02/04/2022_02:26:25,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.94,57.31,Prendido
02/04/2022_02:26:31,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.88,57.31,Prendido
02/04/2022_02:26:37,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.38,73.69,59.94,57.31,Prendido
02/04/2022_02:26:42,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.94,57.31,Prendido
02/04/2022_02:26:48,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.69,59.94,57.31,Prendido
02/04/2022_02:26:54,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.31,73.75,59.94,57.31,Prendido
02/04/2022_02:27:00,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.69,59.94,57.31,Prendido
02/04/2022_02:27:06,377,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.38,53.31,73.75,59.94,57.31,Prendido
02/04/2022_02:27:12,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.75,60.00,57.31,Prendido
02/04/2022_02:27:18,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.38,73.75,60.06,57.31,Apagado
02/04/2022_02:27:24,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,53.38,73.75,60.06,57.38,Apagado
02/04/2022_02:27:29,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.44,53.44,73.75,60.06,57.31,Apagado
02/04/2022_02:27:35,376,Prendido,Apagado,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,53.38,73.75,59.94,57.31,Prendido
