Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
01/04/2022_16:28:44,484,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.31,47.94,59.25,60.00,45.44,Prendido
01/04/2022_16:28:50,483,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.31,48.00,59.31,60.00,45.50,Prendido
01/04/2022_16:28:56,482,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.31,48.00,59.31,59.94,45.50,Prendido
01/04/2022_16:29:02,482,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.31,47.94,59.31,59.94,45.50,Prendido
01/04/2022_16:29:07,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,47.94,59.31,59.81,45.50,Prendido
01/04/2022_16:29:13,480,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,48.00,59.31,59.81,45.50,Prendido
01/04/2022_16:29:19,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,47.94,59.31,59.69,45.50,Prendido
01/04/2022_16:29:25,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,47.94,59.25,59.69,45.50,Prendido
01/04/2022_16:29:31,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,47.94,59.31,59.69,45.50,Prendido
01/04/2022_16:29:37,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,48.00,59.31,59.69,45.50,Prendido
01/04/2022_16:29:43,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.44,48.00,59.31,59.75,45.50,Prendido
01/04/2022_16:29:48,480,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.38,48.00,59.31,59.75,45.56,Prendido
01/04/2022_16:29:54,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.44,47.94,59.31,59.88,45.50,Prendido
01/04/2022_16:30:00,478,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.44,48.00,59.31,59.94,45.56,Prendido
01/04/2022_16:30:06,477,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.44,47.94,59.31,60.06,45.50,Apagado
01/04/2022_16:30:12,477,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,51.44,48.00,59.31,60.06,45.56,Apagado
