Date_Time,CO2
10/03/2022_18:28:34,!Error: Timed out waiting for response
10/03/2022_18:28:34,!ERROR: Failed to verify connection(1) to sensor.
10/03/2022_18:28:34,!ERROR: Initial communication errorCode recieved
10/03/2022_18:28:34,!Error: Timed out waiting for response
10/03/2022_18:28:35,!Error: Timed out waiting for response
10/03/2022_18:28:35,0
10/03/2022_18:28:40,!Error: Timed out waiting for response
10/03/2022_18:28:40,0
10/03/2022_18:28:46,!Error: Timed out waiting for response
10/03/2022_18:28:46,0
