Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_12:04:47,77,Apagado,Prendido,52.56,52.25,Apagado
25/10/2021_12:04:53,77,Apagado,Prendido,52.50,52.31,Apagado
25/10/2021_12:04:59,76,Apagado,Prendido,52.13,52.31,Apagado
25/10/2021_12:05:04,77,Apagado,Prendido,52.00,52.38,Apagado
25/10/2021_12:05:10,76,Apagado,Prendido,51.75,52.38,Apagado
25/10/2021_12:05:15,76,Apagado,Prendido,51.56,52.38,Apagado
25/10/2021_12:05:21,77,Apagado,Prendido,51.44,52.44,Apagado
25/10/2021_12:05:27,77,Apagado,Prendido,51.31,52.44,Apagado
25/10/2021_12:05:32,75,Apagado,Prendido,51.13,52.44,Apagado
25/10/2021_12:05:38,77,Apagado,Prendido,51.00,52.44,Apagado
25/10/2021_12:05:43,77,Apagado,Prendido,50.75,52.44,Apagado
25/10/2021_12:05:49,77,Apagado,Prendido,50.50,52.44,Apagado
25/10/2021_12:05:55,76,Apagado,Prendido,50.31,52.44,Apagado
25/10/2021_12:06:00,77,Apagado,Prendido,50.06,52.44,Apagado
25/10/2021_12:06:06,77,Apagado,Prendido,49.81,52.44,Apagado
25/10/2021_12:06:12,77,Apagado,Prendido,49.69,52.44,Apagado
25/10/2021_12:06:17,77,Apagado,Prendido,49.44,52.44,Apagado
25/10/2021_12:06:23,74,Apagado,Prendido,49.38,52.44,Apagado
25/10/2021_12:06:28,75,Apagado,Prendido,49.19,52.38,Apagado
25/10/2021_12:06:34,75,Apagado,Prendido,48.88,52.38,Apagado
25/10/2021_12:06:40,75,Apagado,Prendido,48.81,52.44,Apagado
25/10/2021_12:06:45,75,Apagado,Prendido,48.69,52.38,Apagado
25/10/2021_12:06:51,75,Apagado,Prendido,48.44,52.38,Apagado
25/10/2021_12:06:57,74,Apagado,Prendido,48.25,52.38,Apagado
25/10/2021_12:07:02,74,Apagado,Prendido,48.06,52.31,Apagado
25/10/2021_12:07:08,72,Apagado,Prendido,47.88,52.38,Apagado
25/10/2021_12:07:13,72,Apagado,Prendido,47.69,52.31,Apagado
25/10/2021_12:07:19,72,Apagado,Prendido,47.38,52.31,Apagado
25/10/2021_12:07:25,71,Apagado,Prendido,47.31,52.25,Apagado
25/10/2021_12:07:30,70,Apagado,Prendido,47.06,52.25,Apagado
25/10/2021_12:07:36,71,Apagado,Prendido,47.00,52.19,Apagado
25/10/2021_12:07:41,71,Apagado,Prendido,46.81,52.19,Apagado
25/10/2021_12:07:47,70,Apagado,Prendido,46.69,52.13,Apagado
25/10/2021_12:07:53,71,Apagado,Prendido,46.56,52.13,Apagado
25/10/2021_12:07:58,74,Apagado,Prendido,46.38,52.13,Apagado
25/10/2021_12:08:04,74,Apagado,Prendido,46.19,52.06,Apagado
25/10/2021_12:08:09,76,Apagado,Prendido,46.13,52.00,Prendido
25/10/2021_12:08:15,77,Apagado,Prendido,45.94,52.00,Prendido
25/10/2021_12:08:21,77,Apagado,Prendido,45.94,52.00,Prendido
25/10/2021_12:08:26,77,Apagado,Prendido,-34.00,51.94,Prendido
25/10/2021_12:08:32,77,Apagado,Prendido,-33.88,51.88,Prendido
25/10/2021_12:08:38,75,Apagado,Prendido,46.44,51.88,Prendido
