Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_16:17:27,98,Apagado,Prendido,27.50,30.69,Prendido
25/10/2021_16:17:32,97,Apagado,Prendido,27.62,30.69,Prendido
25/10/2021_16:17:38,96,Apagado,Prendido,27.50,30.69,Prendido
25/10/2021_16:17:43,96,Apagado,Prendido,27.44,30.62,Prendido
25/10/2021_16:17:49,95,Apagado,Prendido,27.44,30.62,Prendido
25/10/2021_16:17:55,95,Apagado,Prendido,27.56,30.62,Prendido
25/10/2021_16:18:00,94,Apagado,Prendido,27.44,30.69,Prendido
25/10/2021_16:18:06,95,Apagado,Prendido,27.37,30.62,Prendido
25/10/2021_16:18:11,96,Apagado,Prendido,27.44,30.62,Prendido
25/10/2021_16:18:17,98,Apagado,Prendido,27.44,30.62,Prendido
25/10/2021_16:18:23,97,Apagado,Prendido,27.37,30.56,Prendido
25/10/2021_16:18:28,98,Apagado,Prendido,27.37,30.62,Prendido
25/10/2021_16:18:34,96,Apagado,Prendido,27.37,30.56,Prendido
25/10/2021_16:18:39,97,Apagado,Prendido,27.37,30.62,Prendido
25/10/2021_16:18:45,97,Apagado,Prendido,27.31,30.56,Prendido
25/10/2021_16:18:51,98,Apagado,Prendido,27.37,30.56,Prendido
25/10/2021_16:18:56,100,Apagado,Prendido,27.37,30.50,Prendido
25/10/2021_16:19:02,100,Apagado,Prendido,27.25,30.50,Prendido
25/10/2021_16:19:08,97,Apagado,Prendido,27.44,30.50,Prendido
25/10/2021_16:19:13,95,Apagado,Prendido,27.37,30.50,Prendido
25/10/2021_16:19:19,94,Apagado,Prendido,27.31,30.50,Prendido
25/10/2021_16:19:24,95,Apagado,Prendido,27.25,30.50,Prendido
25/10/2021_16:19:30,97,Apagado,Prendido,27.19,30.50,Prendido
25/10/2021_16:19:36,97,Apagado,Prendido,27.31,30.44,Prendido
25/10/2021_16:19:41,96,Apagado,Prendido,27.31,30.44,Prendido
25/10/2021_16:19:47,95,Apagado,Prendido,27.19,30.44,Prendido
25/10/2021_16:19:52,95,Apagado,Prendido,27.31,30.44,Prendido
25/10/2021_16:19:58,94,Apagado,Prendido,27.19,30.44,Prendido
25/10/2021_16:20:04,95,Apagado,Prendido,27.25,30.44,Prendido
25/10/2021_16:20:09,95,Apagado,Prendido,27.25,30.44,Prendido
25/10/2021_16:20:15,95,Apagado,Prendido,27.31,30.37,Prendido
25/10/2021_16:20:20,92,Apagado,Prendido,27.37,30.37,Prendido
25/10/2021_16:20:26,88,Apagado,Prendido,27.25,30.37,Prendido
25/10/2021_16:20:32,87,Apagado,Prendido,27.12,30.37,Prendido
25/10/2021_16:20:37,88,Apagado,Prendido,27.12,30.37,Prendido
25/10/2021_16:20:43,91,Apagado,Prendido,27.12,30.37,Prendido
25/10/2021_16:20:49,91,Apagado,Prendido,27.12,30.37,Prendido
25/10/2021_16:20:54,92,Apagado,Prendido,27.19,30.31,Prendido
25/10/2021_16:21:00,92,Apagado,Prendido,27.12,30.37,Prendido
25/10/2021_16:21:05,91,Apagado,Prendido,27.12,30.31,Prendido
25/10/2021_16:21:11,88,Apagado,Prendido,27.19,30.31,Prendido
25/10/2021_16:21:17,86,Apagado,Prendido,27.19,30.31,Prendido
25/10/2021_16:21:22,88,Apagado,Prendido,27.12,30.31,Prendido
25/10/2021_16:21:28,90,Apagado,Prendido,27.19,30.31,Prendido
25/10/2021_16:21:33,92,Apagado,Prendido,27.25,30.31,Prendido
25/10/2021_16:21:39,92,Apagado,Prendido,27.06,30.31,Prendido
25/10/2021_16:21:45,92,Apagado,Prendido,27.19,30.25,Prendido
25/10/2021_16:21:50,90,Apagado,Prendido,27.25,30.25,Prendido
25/10/2021_16:21:56,88,Apagado,Prendido,27.19,30.25,Prendido
25/10/2021_16:22:01,86,Apagado,Prendido,27.19,30.25,Prendido
25/10/2021_16:22:07,86,Apagado,Prendido,27.00,30.19,Prendido
25/10/2021_16:22:13,87,Apagado,Prendido,27.12,30.19,Prendido
25/10/2021_16:22:18,87,Apagado,Prendido,27.19,30.19,Prendido
25/10/2021_16:22:24,87,Apagado,Prendido,27.19,30.19,Prendido
25/10/2021_16:22:30,87,Apagado,Prendido,27.25,30.19,Prendido
25/10/2021_16:22:35,88,Apagado,Prendido,27.19,30.12,Prendido
25/10/2021_16:22:41,91,Apagado,Prendido,27.25,30.19,Prendido
25/10/2021_16:22:46,92,Apagado,Prendido,27.19,30.19,Prendido
