Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_13:47:44,75,Apagado,Prendido,50.31,52.44,Apagado
25/10/2021_13:47:50,77,Apagado,Prendido,50.19,52.44,Apagado
25/10/2021_13:47:55,77,Apagado,Prendido,50.00,52.44,Apagado
25/10/2021_13:48:01,76,Apagado,Prendido,49.88,52.38,Apagado
25/10/2021_13:48:07,76,Apagado,Prendido,49.69,52.38,Apagado
25/10/2021_13:48:12,75,Apagado,Prendido,49.50,52.38,Apagado
25/10/2021_13:48:18,73,Apagado,Prendido,49.31,52.44,Apagado
25/10/2021_13:48:23,74,Apagado,Prendido,49.19,52.31,Apagado
25/10/2021_13:48:29,73,Apagado,Prendido,49.06,52.38,Apagado
25/10/2021_13:48:35,72,Apagado,Prendido,48.88,52.31,Apagado
25/10/2021_13:48:40,72,Apagado,Prendido,48.75,52.31,Apagado
25/10/2021_13:48:46,71,Apagado,Prendido,48.44,52.25,Apagado
25/10/2021_13:48:52,71,Apagado,Prendido,48.38,52.25,Apagado
25/10/2021_13:48:57,72,Apagado,Prendido,48.06,52.25,Apagado
25/10/2021_13:49:03,73,Apagado,Prendido,48.13,52.31,Apagado
25/10/2021_13:49:08,74,Apagado,Prendido,47.94,52.25,Apagado
25/10/2021_13:49:14,75,Apagado,Prendido,47.81,52.19,Apagado
25/10/2021_13:49:20,75,Apagado,Prendido,47.75,52.19,Apagado
25/10/2021_13:49:25,75,Apagado,Prendido,47.50,52.13,Apagado
25/10/2021_13:49:31,75,Apagado,Prendido,47.44,52.06,Apagado
25/10/2021_13:49:36,76,Apagado,Prendido,47.25,52.06,Apagado
25/10/2021_13:49:42,76,Apagado,Prendido,47.13,52.00,Prendido
25/10/2021_13:49:48,78,Apagado,Prendido,47.06,52.06,Apagado
25/10/2021_13:49:53,76,Apagado,Prendido,47.00,51.94,Prendido
25/10/2021_13:49:59,77,Apagado,Prendido,46.94,51.94,Prendido
25/10/2021_13:50:05,76,Apagado,Prendido,47.00,51.94,Prendido
25/10/2021_13:50:10,75,Apagado,Prendido,47.19,51.88,Prendido
25/10/2021_13:50:16,75,Apagado,Prendido,47.31,51.88,Prendido
25/10/2021_13:50:21,75,Apagado,Prendido,47.56,51.88,Prendido
25/10/2021_13:50:27,75,Apagado,Prendido,47.75,51.81,Prendido
25/10/2021_13:50:33,76,Apagado,Prendido,47.94,51.81,Prendido
25/10/2021_13:50:38,77,Apagado,Prendido,48.13,51.75,Prendido
25/10/2021_13:50:44,75,Apagado,Prendido,48.38,51.75,Prendido
25/10/2021_13:50:49,74,Apagado,Prendido,48.56,51.75,Prendido
25/10/2021_13:50:55,74,Apagado,Prendido,48.63,51.75,Prendido
25/10/2021_13:51:01,74,Apagado,Prendido,48.88,51.69,Prendido
25/10/2021_13:51:06,75,Apagado,Prendido,49.13,51.69,Prendido
25/10/2021_13:51:12,74,Apagado,Prendido,49.25,51.69,Prendido
25/10/2021_13:51:18,75,Apagado,Prendido,49.56,51.69,Prendido
25/10/2021_13:51:23,75,Apagado,Prendido,49.81,51.69,Prendido
25/10/2021_13:51:29,76,Apagado,Prendido,49.94,51.69,Prendido
25/10/2021_13:51:34,77,Apagado,Prendido,50.31,51.69,Prendido
