Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
25/10/2021_13:00:57,84,Apagado,Prendido,50.75,52.44,Apagado
25/10/2021_13:01:02,83,Apagado,Prendido,50.50,52.50,Apagado
25/10/2021_13:01:08,83,Apagado,Prendido,50.25,52.50,Apagado
25/10/2021_13:01:14,82,Apagado,Prendido,50.06,52.50,Apagado
25/10/2021_13:01:19,82,Apagado,Prendido,49.75,52.50,Apagado
25/10/2021_13:01:25,82,Apagado,Prendido,49.56,52.56,Apagado
25/10/2021_13:01:30,81,Apagado,Prendido,49.38,52.50,Apagado
25/10/2021_13:01:36,81,Apagado,Prendido,49.19,52.50,Apagado
25/10/2021_13:01:42,81,Apagado,Prendido,49.06,52.50,Apagado
25/10/2021_13:01:47,81,Apagado,Prendido,48.88,52.44,Apagado
25/10/2021_13:01:53,84,Apagado,Prendido,48.69,52.44,Apagado
25/10/2021_13:01:59,82,Apagado,Prendido,48.44,52.38,Apagado
25/10/2021_13:02:04,82,Apagado,Prendido,48.31,52.44,Apagado
25/10/2021_13:02:10,81,Apagado,Prendido,48.19,52.44,Apagado
25/10/2021_13:02:15,82,Apagado,Prendido,47.88,52.38,Apagado
25/10/2021_13:02:21,82,Apagado,Prendido,47.69,52.38,Apagado
25/10/2021_13:02:27,82,Apagado,Prendido,47.63,52.31,Apagado
25/10/2021_13:02:32,82,Apagado,Prendido,47.44,52.31,Apagado
25/10/2021_13:02:38,83,Apagado,Prendido,47.25,52.31,Apagado
25/10/2021_13:02:43,84,Apagado,Prendido,47.06,52.25,Apagado
25/10/2021_13:02:49,85,Apagado,Prendido,-32.13,52.25,Apagado
25/10/2021_13:02:55,86,Apagado,Prendido,46.81,52.25,Apagado
25/10/2021_13:03:00,86,Apagado,Prendido,46.75,52.19,Apagado
25/10/2021_13:03:06,84,Apagado,Prendido,46.44,52.19,Apagado
25/10/2021_13:03:12,85,Apagado,Prendido,46.38,52.13,Apagado
25/10/2021_13:03:17,84,Apagado,Prendido,46.19,52.06,Apagado
25/10/2021_13:03:23,83,Apagado,Prendido,46.13,52.00,Prendido
25/10/2021_13:03:28,83,Apagado,Prendido,46.06,52.06,Apagado
25/10/2021_13:03:34,83,Apagado,Prendido,46.06,51.94,Prendido
25/10/2021_13:03:40,84,Apagado,Prendido,46.00,52.00,Prendido
25/10/2021_13:03:45,84,Apagado,Prendido,46.19,51.94,Prendido
25/10/2021_13:03:51,84,Apagado,Prendido,46.31,51.94,Prendido
25/10/2021_13:03:56,87,Apagado,Prendido,46.56,51.88,Prendido
25/10/2021_13:04:02,87,Apagado,Prendido,46.75,51.81,Prendido
25/10/2021_13:04:08,88,Apagado,Prendido,47.00,51.81,Prendido
25/10/2021_13:04:13,90,Apagado,Prendido,47.06,51.81,Prendido
25/10/2021_13:04:19,90,Apagado,Prendido,47.38,51.75,Prendido
25/10/2021_13:04:25,90,Apagado,Prendido,-31.00,51.75,Prendido
25/10/2021_13:04:30,91,Apagado,Prendido,47.88,51.69,Prendido
25/10/2021_13:04:36,92,Apagado,Prendido,48.06,51.69,Prendido
25/10/2021_13:04:41,91,Apagado,Prendido,48.38,51.69,Prendido
25/10/2021_13:04:47,88,Apagado,Prendido,48.75,51.69,Prendido
25/10/2021_13:04:53,88,Apagado,Prendido,48.94,51.63,Prendido
25/10/2021_13:04:58,88,Apagado,Prendido,49.19,51.63,Prendido
25/10/2021_13:05:04,88,Apagado,Prendido,49.31,51.63,Prendido
25/10/2021_13:05:09,87,Apagado,Prendido,49.63,51.63,Prendido
25/10/2021_13:05:15,88,Apagado,Prendido,49.75,51.63,Prendido
25/10/2021_13:05:21,88,Apagado,Prendido,49.94,51.63,Prendido
25/10/2021_13:05:26,88,Apagado,Prendido,50.13,51.63,Prendido
25/10/2021_13:05:32,87,Apagado,Prendido,50.44,51.63,Prendido
25/10/2021_13:05:38,86,Apagado,Prendido,50.56,51.63,Prendido
25/10/2021_13:05:43,88,Apagado,Prendido,50.69,51.69,Prendido
25/10/2021_13:05:49,88,Apagado,Prendido,50.94,51.69,Prendido
25/10/2021_13:05:54,88,Apagado,Prendido,51.13,51.69,Prendido
25/10/2021_13:06:00,88,Apagado,Prendido,51.31,51.69,Prendido
25/10/2021_13:06:06,87,Apagado,Prendido,51.31,51.75,Prendido
25/10/2021_13:06:11,87,Apagado,Prendido,51.56,51.75,Prendido
25/10/2021_13:06:17,88,Apagado,Prendido,51.69,51.75,Prendido
25/10/2021_13:06:22,87,Apagado,Prendido,51.81,51.81,Prendido
25/10/2021_13:06:28,85,Apagado,Prendido,52.06,51.81,Prendido
25/10/2021_13:06:34,85,Apagado,Prendido,52.13,51.88,Prendido
25/10/2021_13:06:39,85,Apagado,Prendido,52.31,51.88,Prendido
25/10/2021_13:06:45,86,Apagado,Prendido,52.56,51.88,Prendido
25/10/2021_13:06:51,87,Apagado,Prendido,52.63,51.94,Prendido
25/10/2021_13:06:56,85,Apagado,Prendido,52.94,51.94,Prendido
25/10/2021_13:07:02,85,Apagado,Prendido,53.00,52.00,Prendido
25/10/2021_13:07:07,85,Apagado,Prendido,53.25,52.00,Prendido
25/10/2021_13:07:13,85,Apagado,Prendido,53.38,52.06,Apagado
25/10/2021_13:07:19,84,Apagado,Prendido,53.38,52.06,Apagado
25/10/2021_13:07:24,82,Apagado,Prendido,53.44,52.13,Apagado
25/10/2021_13:07:30,83,Apagado,Prendido,53.31,52.13,Apagado
25/10/2021_13:07:35,83,Apagado,Prendido,53.19,52.19,Apagado
25/10/2021_13:07:41,82,Apagado,Prendido,53.00,52.19,Apagado
25/10/2021_13:07:47,82,Apagado,Prendido,52.81,52.25,Apagado
25/10/2021_13:07:52,82,Apagado,Prendido,52.69,52.25,Apagado
25/10/2021_13:07:58,82,Apagado,Prendido,52.50,52.31,Apagado
25/10/2021_13:08:04,81,Apagado,Prendido,52.38,52.31,Apagado
25/10/2021_13:08:09,82,Apagado,Prendido,52.13,52.38,Apagado
25/10/2021_13:08:15,82,Apagado,Prendido,52.00,52.38,Apagado
25/10/2021_13:08:20,82,Apagado,Prendido,51.75,52.38,Apagado
25/10/2021_13:08:26,83,Apagado,Prendido,51.69,52.44,Apagado
25/10/2021_13:08:32,83,Apagado,Prendido,51.44,52.44,Apagado
25/10/2021_13:08:37,82,Apagado,Prendido,51.38,52.44,Apagado
25/10/2021_13:08:43,82,Apagado,Prendido,51.13,52.44,Apagado
25/10/2021_13:08:48,82,Apagado,Prendido,50.81,52.44,Apagado
25/10/2021_13:08:54,82,Prendido,Apagado,50.69,52.50,Apagado
25/10/2021_13:08:59,83,Prendido,Apagado,50.44,52.44,Apagado
25/10/2021_13:09:05,82,Prendido,Apagado,50.19,52.44,Apagado
25/10/2021_13:09:10,82,Prendido,Apagado,49.94,52.44,Apagado
25/10/2021_13:09:16,82,Prendido,Apagado,49.69,52.44,Apagado
25/10/2021_13:09:22,82,Prendido,Apagado,49.44,52.50,Apagado
25/10/2021_13:09:27,82,Prendido,Apagado,49.31,52.44,Apagado
25/10/2021_13:09:33,82,Prendido,Apagado,49.19,52.44,Apagado
25/10/2021_13:09:39,83,Prendido,Apagado,48.94,52.50,Apagado
25/10/2021_13:09:44,83,Prendido,Apagado,48.69,52.44,Apagado
25/10/2021_13:09:50,83,Prendido,Apagado,48.56,52.44,Apagado
25/10/2021_13:09:55,83,Prendido,Apagado,48.38,52.38,Apagado
25/10/2021_13:10:01,84,Prendido,Apagado,48.19,52.38,Apagado
25/10/2021_13:10:07,82,Prendido,Apagado,48.00,52.38,Apagado
25/10/2021_13:10:12,82,Prendido,Apagado,47.94,52.38,Apagado
