# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 5.833927125506072571e+02, 6.719230769230769056e+02, 6.112064777327934735e+02, 7.285222672064777498e+02
2.000000000000000000e+00, 5.551862348178137836e+02, 6.990607287449392970e+02, 5.575020242914979463e+02, 6.479149797570850069e+02
3.000000000000000000e+00, 5.451012145748987905e+02, 6.816963562753036285e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
