# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 5.841465798045602469e+02, 4.718892508143322289e+02, 5.739967426710097698e+02, 1.530680781758957664e+03
2.000000000000000000e+00, 7.390000000000000000e+02, -5.000000000000000000e-01, -5.000000000000000000e-01, 7.850553745928339140e+02
3.000000000000000000e+00, 9.966644951140065132e+02, 9.931107491856677143e+02, 1.600159609120521282e+03, 6.445667752442997198e+02
4.000000000000000000e+00, 6.269413680781758558e+02, 7.564299674267100499e+02, 1.345605863192182369e+03, 6.347003257328990458e+02
5.000000000000000000e+00, 7.180325732899023023e+02, 8.218697068403909043e+02, 1.166263843648208422e+03, 4.525309446254071872e+02
