# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 4.385148179627426401e+01, 2.452494804556001640e+01, 3.568414627784630966e+01, 1.472175893733056000e+02
2.000000000000000000e+00, 2.465061865349427705e+02, 5.000000000000000000e-01, 5.000000000000000000e-01, 2.914369983106800888e+01
3.000000000000000000e+00, 7.515847411476465822e+01, 6.153382149181540228e+01, 8.979609872246984992e+01, 4.512124026249396991e+01
4.000000000000000000e+00, 3.019119015456675825e+01, 2.642112250323945943e+01, 1.315300254229915708e+02, 3.642449823340242432e+01
5.000000000000000000e+00, 3.454721898550230463e+01, 4.487967221460015566e+01, 1.146475640256604009e+02, 5.140445917950747656e+01
