Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/03/2022_12:49:04,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,49.94,Prendido
28/03/2022_12:49:10,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.19,44.63,45.75,59.81,50.00,Prendido
28/03/2022_12:49:15,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.81,49.94,Prendido
28/03/2022_12:49:21,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.88,50.00,Prendido
28/03/2022_12:49:27,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.88,50.00,Prendido
28/03/2022_12:49:33,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,50.00,Prendido
28/03/2022_12:49:39,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.88,50.00,Prendido
28/03/2022_12:49:45,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.19,44.63,45.69,59.88,50.00,Prendido
28/03/2022_12:49:51,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.81,50.00,Prendido
28/03/2022_12:49:57,516,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.75,50.00,Prendido
28/03/2022_12:50:02,516,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.81,50.06,Prendido
28/03/2022_12:50:08,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,50.00,Prendido
28/03/2022_12:50:14,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.19,44.69,45.75,59.75,50.00,Prendido
28/03/2022_12:50:20,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,50.00,Prendido
28/03/2022_12:50:26,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,50.00,Prendido
28/03/2022_12:50:32,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.81,50.00,Prendido
28/03/2022_12:50:38,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.19,44.69,45.69,59.75,50.06,Prendido
28/03/2022_12:50:43,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.19,44.63,45.69,59.75,50.06,Prendido
28/03/2022_12:50:49,520,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.69,50.06,Prendido
28/03/2022_12:50:55,520,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.69,50.06,Prendido
28/03/2022_12:51:01,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.75,50.06,Prendido
28/03/2022_12:51:07,520,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.75,50.06,Prendido
28/03/2022_12:51:13,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:51:19,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:51:25,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.69,50.06,Prendido
28/03/2022_12:51:30,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.75,50.06,Prendido
28/03/2022_12:51:36,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:51:42,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.69,50.06,Prendido
28/03/2022_12:51:48,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.75,50.06,Prendido
28/03/2022_12:51:54,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:52:00,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:52:06,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.13,Prendido
28/03/2022_12:52:11,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.63,50.13,Prendido
28/03/2022_12:52:17,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.63,50.06,Prendido
28/03/2022_12:52:23,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.63,50.06,Prendido
28/03/2022_12:52:29,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.63,50.06,Prendido
28/03/2022_12:52:35,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.06,44.69,45.75,59.69,50.06,Prendido
28/03/2022_12:52:41,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.69,50.06,Prendido
28/03/2022_12:52:47,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.63,50.06,Prendido
28/03/2022_12:52:52,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.63,50.13,Prendido
28/03/2022_12:52:58,523,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.69,50.13,Prendido
28/03/2022_12:53:04,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.81,50.13,Prendido
28/03/2022_12:53:10,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.81,50.13,Prendido
28/03/2022_12:53:16,520,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.75,50.13,Prendido
28/03/2022_12:53:22,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.81,50.13,Prendido
28/03/2022_12:53:28,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.75,50.13,Prendido
28/03/2022_12:53:34,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.69,59.81,50.13,Prendido
28/03/2022_12:53:39,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.69,45.75,59.81,50.19,Prendido
28/03/2022_12:53:45,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.88,50.13,Prendido
28/03/2022_12:53:51,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.81,50.13,Prendido
28/03/2022_12:53:57,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.94,50.13,Prendido
28/03/2022_12:54:03,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.88,50.19,Prendido
28/03/2022_12:54:09,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.88,50.13,Prendido
28/03/2022_12:54:15,520,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.69,59.94,50.13,Prendido
28/03/2022_12:54:20,519,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.13,44.63,45.75,59.88,50.13,Prendido
