Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
30/03/2022_07:20:32,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.88,45.44,43.63,50.00,53.44,Prendido
30/03/2022_07:20:37,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.88,45.38,43.56,50.00,53.50,Prendido
30/03/2022_07:20:43,506,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.88,45.44,43.56,50.06,53.50,Prendido
30/03/2022_07:20:49,507,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.00,53.44,Prendido
30/03/2022_07:20:55,507,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.13,53.44,Prendido
30/03/2022_07:21:01,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.88,45.38,43.56,50.25,53.44,Prendido
30/03/2022_07:21:07,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.44,Prendido
30/03/2022_07:21:13,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:21:19,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.44,43.56,50.19,53.44,Prendido
30/03/2022_07:21:24,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.44,Prendido
30/03/2022_07:21:30,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.25,53.44,Prendido
30/03/2022_07:21:36,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.44,43.56,50.25,53.44,Prendido
30/03/2022_07:21:42,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:21:48,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.25,53.44,Prendido
30/03/2022_07:21:54,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:22:00,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.88,45.38,43.56,50.25,53.38,Prendido
30/03/2022_07:22:05,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:22:11,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.25,53.38,Prendido
30/03/2022_07:22:17,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:22:23,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.13,53.38,Prendido
30/03/2022_07:22:29,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:22:35,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:22:41,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.31,43.56,50.13,53.38,Prendido
30/03/2022_07:22:47,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.81,45.38,43.63,50.19,53.38,Prendido
30/03/2022_07:22:52,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.13,53.38,Prendido
30/03/2022_07:22:58,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.13,53.38,Prendido
30/03/2022_07:23:04,508,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.31,43.56,50.25,53.31,Prendido
30/03/2022_07:23:10,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.31,43.56,50.19,53.38,Prendido
30/03/2022_07:23:16,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.38,43.56,50.31,53.31,Prendido
30/03/2022_07:23:22,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.19,53.31,Prendido
30/03/2022_07:23:28,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.19,53.31,Prendido
30/03/2022_07:23:33,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.25,53.31,Prendido
30/03/2022_07:23:39,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.38,43.56,50.25,53.31,Prendido
30/03/2022_07:23:45,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.38,43.56,50.19,53.38,Prendido
30/03/2022_07:23:51,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.38,43.56,50.13,53.31,Prendido
30/03/2022_07:23:57,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.38,43.63,50.19,53.31,Prendido
30/03/2022_07:24:03,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.75,45.31,43.56,50.25,53.31,Prendido
30/03/2022_07:24:09,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.31,53.31,Prendido
30/03/2022_07:24:14,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.38,53.31,Prendido
30/03/2022_07:24:20,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.31,53.31,Prendido
30/03/2022_07:24:26,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.38,43.56,50.25,53.25,Prendido
30/03/2022_07:24:32,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.31,53.25,Prendido
30/03/2022_07:24:38,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.31,53.25,Prendido
30/03/2022_07:24:44,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.25,53.31,Prendido
30/03/2022_07:24:50,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.31,53.31,Prendido
30/03/2022_07:24:56,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.25,53.25,Prendido
30/03/2022_07:25:01,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.69,45.31,43.56,50.13,53.31,Prendido
30/03/2022_07:25:07,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.38,43.56,50.19,53.25,Prendido
30/03/2022_07:25:13,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.13,53.25,Prendido
30/03/2022_07:25:19,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.50,50.19,53.25,Prendido
30/03/2022_07:25:25,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.13,53.25,Prendido
30/03/2022_07:25:31,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.38,43.56,50.25,53.25,Prendido
30/03/2022_07:25:37,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.13,53.25,Prendido
30/03/2022_07:25:42,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.06,53.25,Prendido
30/03/2022_07:25:48,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.13,53.25,Prendido
30/03/2022_07:25:54,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.31,43.50,50.19,53.25,Prendido
30/03/2022_07:26:00,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.06,53.25,Prendido
30/03/2022_07:26:06,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.19,53.25,Prendido
30/03/2022_07:26:12,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.31,43.56,50.13,53.19,Prendido
30/03/2022_07:26:18,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.56,50.25,53.25,Prendido
30/03/2022_07:26:24,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.31,43.56,50.19,53.19,Prendido
30/03/2022_07:26:29,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.31,53.19,Prendido
30/03/2022_07:26:35,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.31,43.50,50.19,53.25,Prendido
30/03/2022_07:26:41,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.31,53.19,Prendido
30/03/2022_07:26:47,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.63,45.25,43.56,50.25,53.25,Prendido
30/03/2022_07:26:53,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.31,53.19,Prendido
30/03/2022_07:26:59,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.25,53.19,Prendido
30/03/2022_07:27:05,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.19,53.19,Prendido
30/03/2022_07:27:10,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.31,43.50,50.19,53.19,Prendido
30/03/2022_07:27:16,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.56,50.25,53.19,Prendido
30/03/2022_07:27:22,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.50,50.25,53.19,Prendido
30/03/2022_07:27:28,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.56,45.25,43.56,50.38,53.13,Prendido
30/03/2022_07:27:34,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.56,50.31,53.19,Prendido
30/03/2022_07:27:40,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.38,53.19,Prendido
30/03/2022_07:27:46,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.56,50.38,53.19,Prendido
30/03/2022_07:27:52,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.19,53.19,Prendido
30/03/2022_07:27:57,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.19,53.13,Prendido
30/03/2022_07:28:03,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.56,50.19,53.13,Prendido
30/03/2022_07:28:09,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.19,53.13,Prendido
30/03/2022_07:28:15,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.19,53.13,Prendido
30/03/2022_07:28:21,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.06,53.19,Prendido
30/03/2022_07:28:27,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.13,53.19,Prendido
30/03/2022_07:28:33,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.25,53.13,Prendido
30/03/2022_07:28:38,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.19,43.50,50.31,53.13,Prendido
30/03/2022_07:28:44,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.25,53.13,Prendido
30/03/2022_07:28:50,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.31,53.13,Prendido
30/03/2022_07:28:56,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.19,43.50,50.38,53.13,Prendido
30/03/2022_07:29:02,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.31,53.13,Prendido
30/03/2022_07:29:08,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.50,50.31,53.13,Prendido
30/03/2022_07:29:14,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.44,45.19,43.50,50.31,53.06,Prendido
30/03/2022_07:29:19,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.44,45.25,43.50,50.19,53.13,Prendido
30/03/2022_07:29:25,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.44,45.19,43.50,50.31,53.13,Prendido
30/03/2022_07:29:31,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,56.50,45.25,43.56,50.25,53.13,Prendido
