Date_Time, CO2
20/09/2021_14:14:09,1320
20/09/2021_14:14:11,1320
20/09/2021_14:14:13,1320
20/09/2021_14:14:15,1310
20/09/2021_14:14:17,1310
20/09/2021_14:14:19,1305
20/09/2021_14:14:21,1305
20/09/2021_14:14:23,1303
20/09/2021_14:14:25,1303
20/09/2021_14:14:27,1303
20/09/2021_14:14:29,1300
20/09/2021_14:14:31,1300
20/09/2021_14:14:33,1291
20/09/2021_14:14:35,1291
20/09/2021_14:14:37,1291
20/09/2021_14:14:39,1287
20/09/2021_14:14:41,1287
20/09/2021_14:14:43,1287
20/09/2021_14:14:45,1287
20/09/2021_14:14:47,1287
20/09/2021_14:14:49,1284
20/09/2021_14:14:51,1284
20/09/2021_14:14:53,1285
20/09/2021_14:14:55,1285
20/09/2021_14:14:57,1285
20/09/2021_14:14:59,1283
20/09/2021_14:15:02,1283
20/09/2021_14:15:04,1280
20/09/2021_14:15:06,1280
20/09/2021_14:15:08,1280
20/09/2021_14:15:10,1279
20/09/2021_14:15:12,1279
20/09/2021_14:15:14,1274
20/09/2021_14:15:16,1274
20/09/2021_14:15:18,1274
20/09/2021_14:15:20,1270
20/09/2021_14:15:22,1270
20/09/2021_14:15:24,1266
20/09/2021_14:15:26,1266
20/09/2021_14:15:28,1266
20/09/2021_14:15:30,1264
20/09/2021_14:15:32,1264
20/09/2021_14:15:34,1264
20/09/2021_14:15:36,1264
20/09/2021_14:15:38,1260
20/09/2021_14:15:40,1260
20/09/2021_14:15:42,1260
20/09/2021_14:15:44,1255
20/09/2021_14:15:46,1255
20/09/2021_14:15:48,1252
20/09/2021_14:15:50,1252
20/09/2021_14:15:52,1252
20/09/2021_14:15:54,1248
20/09/2021_14:15:56,1248
20/09/2021_14:15:58,1249
20/09/2021_14:16:00,1249
20/09/2021_14:16:02,1249
20/09/2021_14:16:04,1249
20/09/2021_14:16:06,1249
20/09/2021_14:16:08,1246
20/09/2021_14:16:10,1246
20/09/2021_14:16:12,1246
20/09/2021_14:16:14,1243
20/09/2021_14:16:16,1243
20/09/2021_14:16:18,1242
20/09/2021_14:16:20,1242
20/09/2021_14:16:22,1242
20/09/2021_14:16:24,1240
20/09/2021_14:16:26,1240
20/09/2021_14:16:28,1239
20/09/2021_14:16:31,1239
20/09/2021_14:16:33,1239
20/09/2021_14:16:35,1238
20/09/2021_14:16:37,1238
20/09/2021_14:16:39,1233
20/09/2021_14:16:41,1233
20/09/2021_14:16:43,1233
20/09/2021_14:16:45,1232
20/09/2021_14:16:47,1232
20/09/2021_14:16:49,1224
20/09/2021_14:16:51,1224
20/09/2021_14:16:53,1224
20/09/2021_14:16:55,1224
20/09/2021_14:16:57,1224
20/09/2021_14:16:59,1225
20/09/2021_14:17:01,1225
20/09/2021_14:17:03,1222
20/09/2021_14:17:05,1222
20/09/2021_14:17:07,1222
20/09/2021_14:17:09,1218
20/09/2021_14:17:11,1218
20/09/2021_14:17:13,1216
20/09/2021_14:17:15,1216
20/09/2021_14:17:17,1216
20/09/2021_14:17:19,1213
20/09/2021_14:17:21,1213
20/09/2021_14:17:23,1211
20/09/2021_14:17:25,1211
20/09/2021_14:17:27,1211
20/09/2021_14:17:29,1210
