Date_Time, CO2
20/09/2021_14:17:31,1210
20/09/2021_14:17:33,1208
20/09/2021_14:17:35,1208
20/09/2021_14:17:37,1208
20/09/2021_14:17:39,1207
20/09/2021_14:17:41,1207
20/09/2021_14:17:43,1203
20/09/2021_14:17:45,1203
20/09/2021_14:17:47,1203
20/09/2021_14:17:49,1196
20/09/2021_14:17:51,1196
20/09/2021_14:17:53,1196
20/09/2021_14:17:55,1196
20/09/2021_14:17:57,1196
20/09/2021_14:17:59,1189
20/09/2021_14:18:02,1189
20/09/2021_14:18:04,1184
20/09/2021_14:18:06,1184
20/09/2021_14:18:08,1181
20/09/2021_14:18:10,1181
20/09/2021_14:18:12,1181
20/09/2021_14:18:14,1180
20/09/2021_14:18:16,1180
20/09/2021_14:18:18,1177
20/09/2021_14:18:20,1177
20/09/2021_14:18:22,1177
20/09/2021_14:18:24,1176
20/09/2021_14:18:26,1176
20/09/2021_14:18:28,1174
20/09/2021_14:18:30,1174
20/09/2021_14:18:32,1174
20/09/2021_14:18:34,1173
20/09/2021_14:18:36,1173
20/09/2021_14:18:38,1172
20/09/2021_14:18:40,1172
20/09/2021_14:18:42,1172
20/09/2021_14:18:44,1167
20/09/2021_14:18:46,1167
20/09/2021_14:18:48,1164
20/09/2021_14:18:50,1164
20/09/2021_14:18:52,1164
20/09/2021_14:18:54,1166
20/09/2021_14:18:56,1166
20/09/2021_14:18:58,1163
20/09/2021_14:19:00,1163
20/09/2021_14:19:02,1163
20/09/2021_14:19:04,1158
20/09/2021_14:19:06,1158
20/09/2021_14:19:08,1155
20/09/2021_14:19:10,1155
20/09/2021_14:19:12,1155
20/09/2021_14:19:14,1155
20/09/2021_14:19:16,1155
20/09/2021_14:19:18,1153
20/09/2021_14:19:20,1153
20/09/2021_14:19:22,1153
20/09/2021_14:19:24,1152
20/09/2021_14:19:26,1152
20/09/2021_14:19:29,1147
20/09/2021_14:19:31,1147
20/09/2021_14:19:33,1146
20/09/2021_14:19:35,1146
20/09/2021_14:19:37,1146
20/09/2021_14:19:39,1145
20/09/2021_14:19:41,1145
20/09/2021_14:19:43,1143
20/09/2021_14:19:45,1143
20/09/2021_14:19:47,1143
20/09/2021_14:19:49,1139
20/09/2021_14:19:51,1139
20/09/2021_14:19:53,1136
20/09/2021_14:19:55,1136
20/09/2021_14:19:57,1136
20/09/2021_14:19:59,1132
20/09/2021_14:20:01,1132
20/09/2021_14:20:03,1128
20/09/2021_14:20:05,1128
20/09/2021_14:20:07,1128
20/09/2021_14:20:09,1120
20/09/2021_14:20:11,1120
20/09/2021_14:20:13,1115
20/09/2021_14:20:15,1115
20/09/2021_14:20:17,1115
20/09/2021_14:20:19,1112
20/09/2021_14:20:21,1112
20/09/2021_14:20:23,1111
20/09/2021_14:20:25,1111
20/09/2021_14:20:27,1111
20/09/2021_14:20:29,1108
20/09/2021_14:20:31,1108
20/09/2021_14:20:33,1105
20/09/2021_14:20:35,1105
20/09/2021_14:20:37,1105
20/09/2021_14:20:39,1105
20/09/2021_14:20:41,1105
20/09/2021_14:20:43,1104
20/09/2021_14:20:45,1104
20/09/2021_14:20:47,1099
20/09/2021_14:20:49,1099
20/09/2021_14:20:51,1099
