Date_Time, CO2
20/09/2021_14:37:45,404
20/09/2021_14:37:47,404
20/09/2021_14:37:49,404
20/09/2021_14:37:51,404
20/09/2021_14:37:53,404
20/09/2021_14:37:55,404
20/09/2021_14:37:57,404
20/09/2021_14:37:59,404
20/09/2021_14:38:01,404
20/09/2021_14:38:03,404
20/09/2021_14:38:05,404
20/09/2021_14:38:07,403
20/09/2021_14:38:09,403
20/09/2021_14:38:11,403
20/09/2021_14:38:13,403
20/09/2021_14:38:15,403
20/09/2021_14:38:17,403
20/09/2021_14:38:19,403
20/09/2021_14:38:21,403
20/09/2021_14:38:23,403
20/09/2021_14:38:25,403
20/09/2021_14:38:27,403
20/09/2021_14:38:29,403
20/09/2021_14:38:31,402
20/09/2021_14:38:33,402
20/09/2021_14:38:35,402
20/09/2021_14:38:37,402
20/09/2021_14:38:39,402
20/09/2021_14:38:41,402
20/09/2021_14:38:43,402
20/09/2021_14:38:45,402
20/09/2021_14:38:47,403
20/09/2021_14:38:49,403
20/09/2021_14:38:51,403
20/09/2021_14:38:53,403
20/09/2021_14:38:55,403
20/09/2021_14:38:57,403
20/09/2021_14:38:59,403
20/09/2021_14:39:02,404
20/09/2021_14:39:04,404
20/09/2021_14:39:06,405
20/09/2021_14:39:08,405
20/09/2021_14:39:10,405
20/09/2021_14:39:12,406
20/09/2021_14:39:14,406
20/09/2021_14:39:16,407
20/09/2021_14:39:18,407
20/09/2021_14:39:20,407
20/09/2021_14:39:22,407
20/09/2021_14:39:24,407
20/09/2021_14:39:26,408
20/09/2021_14:39:28,408
20/09/2021_14:39:30,408
20/09/2021_14:39:32,407
20/09/2021_14:39:34,407
20/09/2021_14:39:36,408
20/09/2021_14:39:38,408
20/09/2021_14:39:40,408
20/09/2021_14:39:42,408
20/09/2021_14:39:44,408
20/09/2021_14:39:46,409
20/09/2021_14:39:48,409
20/09/2021_14:39:50,409
20/09/2021_14:39:52,411
20/09/2021_14:39:54,411
20/09/2021_14:39:56,413
20/09/2021_14:39:58,413
20/09/2021_14:40:00,413
20/09/2021_14:40:02,413
20/09/2021_14:40:04,413
20/09/2021_14:40:06,413
20/09/2021_14:40:08,413
20/09/2021_14:40:10,412
20/09/2021_14:40:12,412
20/09/2021_14:40:14,412
20/09/2021_14:40:16,412
20/09/2021_14:40:18,412
20/09/2021_14:40:20,410
20/09/2021_14:40:22,410
20/09/2021_14:40:24,410
20/09/2021_14:40:26,409
20/09/2021_14:40:28,409
20/09/2021_14:40:31,409
20/09/2021_14:40:33,409
20/09/2021_14:40:35,409
20/09/2021_14:40:37,426
20/09/2021_14:40:39,426
20/09/2021_14:40:41,426
