Date_Time, CO2
20/09/2021_14:04:02,2891
20/09/2021_14:04:04,2880
20/09/2021_14:04:06,2880
20/09/2021_14:04:08,2880
20/09/2021_14:04:10,2876
20/09/2021_14:04:12,2876
20/09/2021_14:04:14,2876
20/09/2021_14:04:16,2876
20/09/2021_14:04:18,2876
20/09/2021_14:04:20,2870
20/09/2021_14:04:22,2870
20/09/2021_14:04:24,2857
20/09/2021_14:04:26,2857
20/09/2021_14:04:28,2857
20/09/2021_14:04:31,2835
20/09/2021_14:04:33,2835
20/09/2021_14:04:35,2800
20/09/2021_14:04:37,2800
20/09/2021_14:04:39,2800
20/09/2021_14:04:41,2770
20/09/2021_14:04:43,2770
20/09/2021_14:04:45,2733
20/09/2021_14:04:47,2733
20/09/2021_14:04:49,2733
20/09/2021_14:04:51,2668
20/09/2021_14:04:53,2668
20/09/2021_14:04:55,2574
20/09/2021_14:04:57,2574
20/09/2021_14:04:59,2574
20/09/2021_14:05:01,2466
20/09/2021_14:05:03,2466
20/09/2021_14:05:05,2357
20/09/2021_14:05:07,2357
20/09/2021_14:05:09,2357
20/09/2021_14:05:11,2253
20/09/2021_14:05:13,2253
20/09/2021_14:05:15,2158
20/09/2021_14:05:17,2158
20/09/2021_14:05:19,2097
20/09/2021_14:05:21,2097
20/09/2021_14:05:23,2097
20/09/2021_14:05:25,2046
20/09/2021_14:05:27,2046
20/09/2021_14:05:29,2008
20/09/2021_14:05:31,2008
20/09/2021_14:05:33,2008
20/09/2021_14:05:35,1969
20/09/2021_14:05:37,1969
20/09/2021_14:05:39,1941
20/09/2021_14:05:41,1941
20/09/2021_14:05:43,1941
20/09/2021_14:05:45,1923
20/09/2021_14:05:47,1923
20/09/2021_14:05:49,1880
20/09/2021_14:05:51,1880
20/09/2021_14:05:53,1880
20/09/2021_14:05:55,1855
20/09/2021_14:05:57,1855
20/09/2021_14:05:59,1830
20/09/2021_14:06:02,1830
20/09/2021_14:06:04,1830
20/09/2021_14:06:06,1812
20/09/2021_14:06:08,1812
20/09/2021_14:06:10,1803
20/09/2021_14:06:12,1803
20/09/2021_14:06:14,1803
20/09/2021_14:06:16,1789
20/09/2021_14:06:18,1789
20/09/2021_14:06:20,1784
20/09/2021_14:06:22,1784
20/09/2021_14:06:24,1784
20/09/2021_14:06:26,1774
20/09/2021_14:06:28,1774
20/09/2021_14:06:30,1762
20/09/2021_14:06:32,1762
20/09/2021_14:06:34,1749
20/09/2021_14:06:36,1749
20/09/2021_14:06:38,1749
20/09/2021_14:06:40,1744
20/09/2021_14:06:42,1744
20/09/2021_14:06:44,1740
20/09/2021_14:06:46,1740
20/09/2021_14:06:48,1740
20/09/2021_14:06:50,1737
20/09/2021_14:06:52,1737
20/09/2021_14:06:54,1731
20/09/2021_14:06:56,1731
20/09/2021_14:06:58,1731
20/09/2021_14:07:00,1721
20/09/2021_14:07:02,1721
20/09/2021_14:07:04,1712
20/09/2021_14:07:06,1712
20/09/2021_14:07:08,1712
20/09/2021_14:07:10,1709
20/09/2021_14:07:12,1709
20/09/2021_14:07:14,1705
20/09/2021_14:07:16,1705
20/09/2021_14:07:18,1705
20/09/2021_14:07:20,1702
20/09/2021_14:07:22,1702
