Date_Time, CO2
20/09/2021_13:50:33,5000
20/09/2021_13:50:35,5000
20/09/2021_13:50:37,5000
20/09/2021_13:50:39,5000
20/09/2021_13:50:41,5000
20/09/2021_13:50:43,5000
20/09/2021_13:50:45,5000
20/09/2021_13:50:47,5000
20/09/2021_13:50:49,5000
20/09/2021_13:50:51,5000
20/09/2021_13:50:53,5000
20/09/2021_13:50:55,5000
20/09/2021_13:50:57,5000
20/09/2021_13:50:59,5000
20/09/2021_13:51:01,5000
20/09/2021_13:51:04,5000
20/09/2021_13:51:06,5000
20/09/2021_13:51:08,5000
20/09/2021_13:51:10,5000
20/09/2021_13:51:12,5000
20/09/2021_13:51:14,5000
20/09/2021_13:51:16,5000
20/09/2021_13:51:18,5000
20/09/2021_13:51:20,5000
20/09/2021_13:51:22,5000
20/09/2021_13:51:24,5000
20/09/2021_13:51:26,5000
20/09/2021_13:51:28,5000
20/09/2021_13:51:30,5000
20/09/2021_13:51:32,5000
20/09/2021_13:51:34,5000
20/09/2021_13:51:36,5000
20/09/2021_13:51:38,5000
20/09/2021_13:51:40,5000
20/09/2021_13:51:42,5000
20/09/2021_13:51:44,5000
20/09/2021_13:51:46,5000
20/09/2021_13:51:48,5000
20/09/2021_13:51:50,5000
20/09/2021_13:51:52,5000
20/09/2021_13:51:54,5000
20/09/2021_13:51:56,5000
20/09/2021_13:51:58,5000
20/09/2021_13:52:00,5000
20/09/2021_13:52:02,5000
20/09/2021_13:52:04,5000
20/09/2021_13:52:06,5000
20/09/2021_13:52:08,5000
20/09/2021_13:52:10,5000
20/09/2021_13:52:12,5000
20/09/2021_13:52:14,5000
20/09/2021_13:52:16,5000
20/09/2021_13:52:18,5000
20/09/2021_13:52:20,5000
20/09/2021_13:52:22,5000
20/09/2021_13:52:24,5000
20/09/2021_13:52:26,5000
20/09/2021_13:52:28,5000
20/09/2021_13:52:30,5000
20/09/2021_13:52:33,5000
20/09/2021_13:52:35,5000
20/09/2021_13:52:37,5000
20/09/2021_13:52:39,5000
20/09/2021_13:52:41,5000
20/09/2021_13:52:43,5000
20/09/2021_13:52:45,5000
20/09/2021_13:52:47,5000
20/09/2021_13:52:49,5000
20/09/2021_13:52:51,5000
20/09/2021_13:52:53,5000
20/09/2021_13:52:55,5000
20/09/2021_13:52:57,5000
20/09/2021_13:52:59,5000
20/09/2021_13:53:01,5000
20/09/2021_13:53:03,5000
20/09/2021_13:53:05,5000
20/09/2021_13:53:07,5000
20/09/2021_13:53:09,5000
20/09/2021_13:53:11,5000
20/09/2021_13:53:13,5000
20/09/2021_13:53:15,5000
20/09/2021_13:53:17,5000
20/09/2021_13:53:19,5000
20/09/2021_13:53:21,5000
20/09/2021_13:53:23,5000
20/09/2021_13:53:25,5000
20/09/2021_13:53:27,5000
20/09/2021_13:53:29,5000
20/09/2021_13:53:31,5000
20/09/2021_13:53:33,5000
20/09/2021_13:53:35,5000
20/09/2021_13:53:37,5000
20/09/2021_13:53:39,5000
20/09/2021_13:53:41,5000
20/09/2021_13:53:43,5000
20/09/2021_13:53:45,5000
20/09/2021_13:53:47,5000
20/09/2021_13:53:49,5000
20/09/2021_13:53:51,5000
20/09/2021_13:53:53,5000
