Date_Time, CO2
20/09/2021_13:40:26,406
20/09/2021_13:40:28,406
20/09/2021_13:40:30,406
20/09/2021_13:40:32,406
20/09/2021_13:40:34,406
20/09/2021_13:40:37,406
20/09/2021_13:40:39,407
20/09/2021_13:40:41,407
20/09/2021_13:40:43,407
20/09/2021_13:40:45,407
20/09/2021_13:40:47,407
20/09/2021_13:40:49,407
20/09/2021_13:40:51,407
20/09/2021_13:40:53,408
20/09/2021_13:40:55,408
20/09/2021_13:40:57,408
20/09/2021_13:40:59,408
20/09/2021_13:41:01,408
20/09/2021_13:41:03,408
20/09/2021_13:41:05,408
20/09/2021_13:41:07,408
20/09/2021_13:41:09,408
20/09/2021_13:41:11,408
20/09/2021_13:41:13,408
20/09/2021_13:41:15,408
20/09/2021_13:41:17,415
20/09/2021_13:41:19,415
20/09/2021_13:41:21,415
20/09/2021_13:41:23,3295
20/09/2021_13:41:25,3295
20/09/2021_13:41:27,3381
20/09/2021_13:41:29,3381
20/09/2021_13:41:31,3381
20/09/2021_13:41:33,5000
20/09/2021_13:41:35,5000
20/09/2021_13:41:37,1516
20/09/2021_13:41:39,1516
20/09/2021_13:41:41,1516
20/09/2021_13:41:43,1520
20/09/2021_13:41:45,1520
20/09/2021_13:41:47,5000
20/09/2021_13:41:49,5000
20/09/2021_13:41:51,5000
20/09/2021_13:41:53,5000
20/09/2021_13:41:55,5000
20/09/2021_13:41:57,5000
20/09/2021_13:41:59,5000
20/09/2021_13:42:01,5000
20/09/2021_13:42:03,5000
20/09/2021_13:42:06,5000
20/09/2021_13:42:08,5000
20/09/2021_13:42:10,5000
20/09/2021_13:42:12,5000
20/09/2021_13:42:14,5000
20/09/2021_13:42:16,5000
20/09/2021_13:42:18,5000
20/09/2021_13:42:20,5000
20/09/2021_13:42:22,5000
20/09/2021_13:42:24,5000
20/09/2021_13:42:26,5000
20/09/2021_13:42:28,5000
20/09/2021_13:42:30,5000
20/09/2021_13:42:32,5000
20/09/2021_13:42:34,5000
20/09/2021_13:42:36,5000
20/09/2021_13:42:38,5000
20/09/2021_13:42:40,5000
20/09/2021_13:42:42,5000
20/09/2021_13:42:44,5000
20/09/2021_13:42:46,5000
20/09/2021_13:42:48,5000
20/09/2021_13:42:50,5000
20/09/2021_13:42:52,5000
20/09/2021_13:42:54,5000
20/09/2021_13:42:56,5000
20/09/2021_13:42:58,5000
20/09/2021_13:43:00,5000
20/09/2021_13:43:02,5000
20/09/2021_13:43:04,5000
20/09/2021_13:43:06,5000
20/09/2021_13:43:08,5000
20/09/2021_13:43:10,5000
20/09/2021_13:43:12,5000
20/09/2021_13:43:14,5000
20/09/2021_13:43:16,5000
20/09/2021_13:43:18,5000
20/09/2021_13:43:20,5000
20/09/2021_13:43:22,5000
20/09/2021_13:43:24,5000
20/09/2021_13:43:26,5000
20/09/2021_13:43:28,5000
20/09/2021_13:43:30,5000
20/09/2021_13:43:32,5000
20/09/2021_13:43:35,5000
20/09/2021_13:43:37,5000
20/09/2021_13:43:39,5000
20/09/2021_13:43:41,5000
20/09/2021_13:43:43,5000
20/09/2021_13:43:45,5000
20/09/2021_13:43:47,5000
