Date_Time, CO2
20/09/2021_14:10:47,1467
20/09/2021_14:10:49,1460
20/09/2021_14:10:51,1460
20/09/2021_14:10:53,1460
20/09/2021_14:10:55,1452
20/09/2021_14:10:57,1452
20/09/2021_14:10:59,1449
20/09/2021_14:11:01,1449
20/09/2021_14:11:03,1449
20/09/2021_14:11:05,1446
20/09/2021_14:11:07,1446
20/09/2021_14:11:09,1443
20/09/2021_14:11:11,1443
20/09/2021_14:11:13,1443
20/09/2021_14:11:15,1440
20/09/2021_14:11:17,1440
20/09/2021_14:11:19,1437
20/09/2021_14:11:21,1437
20/09/2021_14:11:23,1437
20/09/2021_14:11:25,1434
20/09/2021_14:11:27,1434
20/09/2021_14:11:29,1431
20/09/2021_14:11:31,1431
20/09/2021_14:11:33,1431
20/09/2021_14:11:35,1428
20/09/2021_14:11:37,1428
20/09/2021_14:11:39,1427
20/09/2021_14:11:41,1427
20/09/2021_14:11:43,1424
20/09/2021_14:11:45,1424
20/09/2021_14:11:47,1424
20/09/2021_14:11:49,1421
20/09/2021_14:11:51,1421
20/09/2021_14:11:53,1415
20/09/2021_14:11:55,1415
20/09/2021_14:11:57,1415
20/09/2021_14:11:59,1412
20/09/2021_14:12:02,1412
20/09/2021_14:12:04,1411
20/09/2021_14:12:06,1411
20/09/2021_14:12:08,1411
20/09/2021_14:12:10,1406
20/09/2021_14:12:12,1406
20/09/2021_14:12:14,1400
20/09/2021_14:12:16,1400
20/09/2021_14:12:18,1400
20/09/2021_14:12:20,1397
20/09/2021_14:12:22,1397
20/09/2021_14:12:24,1396
20/09/2021_14:12:26,1396
20/09/2021_14:12:28,1396
20/09/2021_14:12:30,1391
20/09/2021_14:12:32,1391
20/09/2021_14:12:34,1388
20/09/2021_14:12:36,1388
20/09/2021_14:12:38,1388
20/09/2021_14:12:40,1379
20/09/2021_14:12:42,1379
20/09/2021_14:12:44,1374
20/09/2021_14:12:46,1374
20/09/2021_14:12:48,1374
20/09/2021_14:12:50,1368
20/09/2021_14:12:52,1368
20/09/2021_14:12:54,1365
20/09/2021_14:12:56,1365
20/09/2021_14:12:58,1358
20/09/2021_14:13:00,1358
20/09/2021_14:13:02,1358
20/09/2021_14:13:04,1355
20/09/2021_14:13:06,1355
20/09/2021_14:13:08,1352
20/09/2021_14:13:10,1352
20/09/2021_14:13:12,1352
20/09/2021_14:13:14,1349
20/09/2021_14:13:16,1349
20/09/2021_14:13:18,1346
20/09/2021_14:13:20,1346
20/09/2021_14:13:22,1346
20/09/2021_14:13:24,1344
20/09/2021_14:13:26,1344
20/09/2021_14:13:28,1341
20/09/2021_14:13:31,1341
20/09/2021_14:13:33,1341
20/09/2021_14:13:35,1338
20/09/2021_14:13:37,1338
20/09/2021_14:13:39,1335
20/09/2021_14:13:41,1335
20/09/2021_14:13:43,1335
20/09/2021_14:13:45,1333
20/09/2021_14:13:47,1333
20/09/2021_14:13:49,1330
20/09/2021_14:13:51,1330
20/09/2021_14:13:53,1330
20/09/2021_14:13:55,1327
20/09/2021_14:13:57,1327
20/09/2021_14:13:59,1325
20/09/2021_14:14:01,1325
20/09/2021_14:14:03,1325
20/09/2021_14:14:05,1320
20/09/2021_14:14:07,1320
