Date_Time, CO2
20/09/2021_13:35:35,271
20/09/2021_13:35:37,271
20/09/2021_13:35:39,273
20/09/2021_13:35:41,273
20/09/2021_13:35:43,275
20/09/2021_13:35:45,275
20/09/2021_13:35:47,275
20/09/2021_13:35:49,276
20/09/2021_13:35:51,276
20/09/2021_13:35:53,277
20/09/2021_13:35:55,277
20/09/2021_13:35:57,281
20/09/2021_13:35:59,281
20/09/2021_13:36:01,281
20/09/2021_13:36:03,282
20/09/2021_13:36:05,282
20/09/2021_13:36:07,283
20/09/2021_13:36:09,283
20/09/2021_13:36:11,283
20/09/2021_13:36:13,285
20/09/2021_13:36:15,285
20/09/2021_13:36:17,288
20/09/2021_13:36:19,288
20/09/2021_13:36:21,288
20/09/2021_13:36:23,293
20/09/2021_13:36:25,293
20/09/2021_13:36:27,298
20/09/2021_13:36:30,298
20/09/2021_13:36:32,298
20/09/2021_13:36:34,302
20/09/2021_13:36:36,302
20/09/2021_13:36:38,303
20/09/2021_13:36:40,303
20/09/2021_13:36:42,303
20/09/2021_13:36:44,305
20/09/2021_13:36:46,305
20/09/2021_13:36:48,306
20/09/2021_13:36:50,306
20/09/2021_13:36:52,306
20/09/2021_13:36:54,306
20/09/2021_13:36:56,306
20/09/2021_13:36:58,306
20/09/2021_13:37:00,306
20/09/2021_13:37:02,306
20/09/2021_13:37:04,308
20/09/2021_13:37:06,308
20/09/2021_13:37:08,312
20/09/2021_13:37:10,312
20/09/2021_13:37:12,311
20/09/2021_13:37:14,311
20/09/2021_13:37:16,311
20/09/2021_13:37:18,311
20/09/2021_13:37:20,311
20/09/2021_13:37:22,312
20/09/2021_13:37:24,312
20/09/2021_13:37:26,312
20/09/2021_13:37:28,313
20/09/2021_13:37:30,313
