Date_Time, CO2
20/09/2021_13:15:21,226
20/09/2021_13:15:23,226
20/09/2021_13:15:25,227
20/09/2021_13:15:27,227
20/09/2021_13:15:29,230
20/09/2021_13:15:32,230
20/09/2021_13:15:34,230
20/09/2021_13:15:36,228
20/09/2021_13:15:38,228
20/09/2021_13:15:40,230
20/09/2021_13:15:42,230
20/09/2021_13:15:44,230
20/09/2021_13:15:46,231
20/09/2021_13:15:48,231
20/09/2021_13:15:50,230
20/09/2021_13:15:52,230
20/09/2021_13:15:54,230
20/09/2021_13:15:56,231
20/09/2021_13:15:58,231
20/09/2021_13:16:00,230
20/09/2021_13:16:02,230
20/09/2021_13:16:04,230
20/09/2021_13:16:06,231
20/09/2021_13:16:08,231
20/09/2021_13:16:10,231
20/09/2021_13:16:12,231
20/09/2021_13:16:14,231
20/09/2021_13:16:16,235
20/09/2021_13:16:18,235
20/09/2021_13:16:20,238
20/09/2021_13:16:22,238
20/09/2021_13:16:24,242
20/09/2021_13:16:26,242
20/09/2021_13:16:28,242
20/09/2021_13:16:30,244
20/09/2021_13:16:32,244
20/09/2021_13:16:34,245
20/09/2021_13:16:36,245
20/09/2021_13:16:38,245
20/09/2021_13:16:40,246
20/09/2021_13:16:42,246
20/09/2021_13:16:44,248
20/09/2021_13:16:46,248
20/09/2021_13:16:48,248
20/09/2021_13:16:50,247
20/09/2021_13:16:52,247
20/09/2021_13:16:54,246
20/09/2021_13:16:56,246
20/09/2021_13:16:58,246
20/09/2021_13:17:01,248
20/09/2021_13:17:03,248
20/09/2021_13:17:05,251
20/09/2021_13:17:07,251
20/09/2021_13:17:09,251
20/09/2021_13:17:11,251
20/09/2021_13:17:13,251
20/09/2021_13:17:15,252
20/09/2021_13:17:17,252
20/09/2021_13:17:19,252
20/09/2021_13:17:21,251
20/09/2021_13:17:23,251
20/09/2021_13:17:25,253
20/09/2021_13:17:27,253
20/09/2021_13:17:29,253
20/09/2021_13:17:31,254
20/09/2021_13:17:33,254
20/09/2021_13:17:35,253
20/09/2021_13:17:37,253
20/09/2021_13:17:39,253
20/09/2021_13:17:41,253
20/09/2021_13:17:43,253
20/09/2021_13:17:45,255
20/09/2021_13:17:47,255
20/09/2021_13:17:49,256
20/09/2021_13:17:51,256
20/09/2021_13:17:53,256
20/09/2021_13:17:55,256
20/09/2021_13:17:57,256
20/09/2021_13:17:59,255
20/09/2021_13:18:01,255
20/09/2021_13:18:03,255
20/09/2021_13:18:05,255
20/09/2021_13:18:07,255
20/09/2021_13:18:09,256
20/09/2021_13:18:11,256
20/09/2021_13:18:13,256
20/09/2021_13:18:15,256
20/09/2021_13:18:17,256
20/09/2021_13:18:19,257
20/09/2021_13:18:21,257
20/09/2021_13:18:23,257
20/09/2021_13:18:25,257
20/09/2021_13:18:27,257
20/09/2021_13:18:30,258
20/09/2021_13:18:32,258
20/09/2021_13:18:34,258
20/09/2021_13:18:36,258
20/09/2021_13:18:38,258
20/09/2021_13:18:40,258
20/09/2021_13:18:42,258
