Date_Time, CO2
20/09/2021_13:18:44,258
20/09/2021_13:18:46,258
20/09/2021_13:18:48,258
20/09/2021_13:18:50,263
20/09/2021_13:18:52,263
20/09/2021_13:18:54,263
20/09/2021_13:18:56,264
20/09/2021_13:18:58,264
20/09/2021_13:19:00,265
20/09/2021_13:19:02,265
20/09/2021_13:19:04,265
20/09/2021_13:19:06,265
20/09/2021_13:19:08,265
20/09/2021_13:19:10,265
20/09/2021_13:19:12,265
20/09/2021_13:19:14,264
20/09/2021_13:19:16,264
20/09/2021_13:19:18,264
20/09/2021_13:19:20,266
20/09/2021_13:19:22,266
20/09/2021_13:19:24,266
20/09/2021_13:19:26,266
20/09/2021_13:19:28,266
20/09/2021_13:19:30,266
20/09/2021_13:19:32,266
20/09/2021_13:19:34,266
20/09/2021_13:19:36,266
20/09/2021_13:19:38,266
20/09/2021_13:19:40,266
20/09/2021_13:19:42,266
20/09/2021_13:19:44,265
20/09/2021_13:19:46,265
20/09/2021_13:19:48,265
20/09/2021_13:19:50,266
20/09/2021_13:19:52,266
20/09/2021_13:19:54,266
20/09/2021_13:19:56,266
20/09/2021_13:19:58,266
20/09/2021_13:20:01,267
20/09/2021_13:20:03,267
20/09/2021_13:20:05,267
20/09/2021_13:20:07,267
20/09/2021_13:20:09,267
20/09/2021_13:20:11,267
20/09/2021_13:20:13,267
20/09/2021_13:20:15,270
20/09/2021_13:20:17,270
20/09/2021_13:20:19,270
20/09/2021_13:20:21,270
20/09/2021_13:20:23,270
20/09/2021_13:20:25,267
20/09/2021_13:20:27,267
20/09/2021_13:20:29,266
20/09/2021_13:20:31,266
20/09/2021_13:20:33,266
20/09/2021_13:20:35,265
20/09/2021_13:20:37,265
20/09/2021_13:20:39,267
20/09/2021_13:20:41,267
20/09/2021_13:20:43,267
20/09/2021_13:20:45,268
20/09/2021_13:20:47,268
20/09/2021_13:20:49,267
20/09/2021_13:20:51,267
20/09/2021_13:20:53,267
20/09/2021_13:20:55,266
20/09/2021_13:20:57,266
20/09/2021_13:20:59,265
20/09/2021_13:21:01,265
20/09/2021_13:21:03,265
20/09/2021_13:21:05,266
20/09/2021_13:21:07,266
20/09/2021_13:21:09,266
20/09/2021_13:21:11,266
20/09/2021_13:21:13,266
20/09/2021_13:21:15,265
20/09/2021_13:21:17,265
20/09/2021_13:21:19,266
20/09/2021_13:21:21,266
20/09/2021_13:21:23,266
20/09/2021_13:21:25,268
20/09/2021_13:21:27,268
20/09/2021_13:21:29,271
20/09/2021_13:21:32,271
20/09/2021_13:21:34,271
20/09/2021_13:21:36,271
20/09/2021_13:21:38,271
20/09/2021_13:21:40,272
20/09/2021_13:21:42,272
20/09/2021_13:21:44,275
20/09/2021_13:21:46,275
20/09/2021_13:21:48,275
20/09/2021_13:21:50,275
20/09/2021_13:21:52,275
20/09/2021_13:21:54,274
20/09/2021_13:21:56,274
20/09/2021_13:21:58,274
20/09/2021_13:22:00,275
20/09/2021_13:22:02,275
20/09/2021_13:22:04,275
