Date_Time, CO2
20/09/2021_13:22:06,275
20/09/2021_13:22:08,275
20/09/2021_13:22:10,278
20/09/2021_13:22:12,278
20/09/2021_13:22:14,278
20/09/2021_13:22:16,278
20/09/2021_13:22:18,278
20/09/2021_13:22:20,277
20/09/2021_13:22:22,277
20/09/2021_13:22:24,278
20/09/2021_13:22:26,278
20/09/2021_13:22:28,278
20/09/2021_13:22:30,277
20/09/2021_13:22:32,277
20/09/2021_13:22:34,275
20/09/2021_13:22:36,275
20/09/2021_13:22:38,275
20/09/2021_13:22:40,275
20/09/2021_13:22:42,275
20/09/2021_13:22:44,274
20/09/2021_13:22:46,274
20/09/2021_13:22:48,274
20/09/2021_13:22:50,274
20/09/2021_13:22:52,274
20/09/2021_13:22:54,274
20/09/2021_13:22:56,274
20/09/2021_13:22:58,275
20/09/2021_13:23:01,275
20/09/2021_13:23:03,275
20/09/2021_13:23:05,276
20/09/2021_13:23:07,276
20/09/2021_13:23:09,278
20/09/2021_13:23:11,278
20/09/2021_13:23:13,278
20/09/2021_13:23:15,276
20/09/2021_13:23:17,276
20/09/2021_13:23:19,278
20/09/2021_13:23:21,278
20/09/2021_13:23:23,278
20/09/2021_13:23:25,278
20/09/2021_13:23:27,278
20/09/2021_13:23:29,281
20/09/2021_13:23:31,281
20/09/2021_13:23:33,281
20/09/2021_13:23:35,281
20/09/2021_13:23:37,281
20/09/2021_13:23:39,281
20/09/2021_13:23:41,281
20/09/2021_13:23:43,281
20/09/2021_13:23:45,281
20/09/2021_13:23:47,281
20/09/2021_13:23:49,283
20/09/2021_13:23:51,283
20/09/2021_13:23:53,283
20/09/2021_13:23:55,282
20/09/2021_13:23:57,282
20/09/2021_13:23:59,278
20/09/2021_13:24:01,278
20/09/2021_13:24:03,278
20/09/2021_13:24:05,280
20/09/2021_13:24:07,280
20/09/2021_13:24:09,280
20/09/2021_13:24:11,280
20/09/2021_13:24:13,280
20/09/2021_13:24:15,280
20/09/2021_13:24:17,280
20/09/2021_13:24:19,280
20/09/2021_13:24:21,280
20/09/2021_13:24:23,278
20/09/2021_13:24:25,278
20/09/2021_13:24:27,278
20/09/2021_13:24:29,277
20/09/2021_13:24:32,277
20/09/2021_13:24:34,277
20/09/2021_13:24:36,277
20/09/2021_13:24:38,277
20/09/2021_13:24:40,276
20/09/2021_13:24:42,276
20/09/2021_13:24:44,278
20/09/2021_13:24:46,278
20/09/2021_13:24:48,278
20/09/2021_13:24:50,276
20/09/2021_13:24:52,276
20/09/2021_13:24:54,277
20/09/2021_13:24:56,277
20/09/2021_13:24:58,277
20/09/2021_13:25:00,277
20/09/2021_13:25:02,277
20/09/2021_13:25:04,276
20/09/2021_13:25:06,276
20/09/2021_13:25:08,276
20/09/2021_13:25:10,276
20/09/2021_13:25:12,276
20/09/2021_13:25:14,276
20/09/2021_13:25:16,276
20/09/2021_13:25:18,276
20/09/2021_13:25:20,277
20/09/2021_13:25:22,277
20/09/2021_13:25:24,280
20/09/2021_13:25:26,280
