Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_01:09:17,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:09:23,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:09:29,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:09:34,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:09:40,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:09:45,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:09:51,0,Apagado,Prendido,52.81,49.94,Prendido
24/10/2021_01:09:57,0,Apagado,Prendido,52.81,49.94,Prendido
24/10/2021_01:10:02,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:10:08,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:10:14,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:10:19,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:10:25,0,Apagado,Prendido,52.81,49.88,Prendido
24/10/2021_01:10:30,0,Apagado,Prendido,52.81,49.88,Prendido
24/10/2021_01:10:36,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:10:42,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:10:47,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_01:10:53,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:10:59,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:11:04,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:11:10,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:11:15,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:11:21,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:11:27,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:11:32,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:11:38,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:11:43,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:11:49,0,Apagado,Prendido,52.81,49.94,Prendido
24/10/2021_01:11:55,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:12:00,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:12:06,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:12:12,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:12:17,0,Apagado,Prendido,52.81,49.94,Prendido
24/10/2021_01:12:23,0,Apagado,Prendido,52.81,50.13,Apagado
24/10/2021_01:12:28,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:12:34,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:12:40,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:12:45,0,Apagado,Prendido,52.81,49.94,Prendido
24/10/2021_01:12:51,0,Apagado,Prendido,52.81,49.88,Prendido
24/10/2021_01:12:57,0,Apagado,Prendido,52.81,49.88,Prendido
24/10/2021_01:13:02,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:13:08,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:13:13,0,Apagado,Prendido,52.81,50.19,Apagado
24/10/2021_01:13:19,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:13:25,0,Apagado,Prendido,52.75,50.31,Apagado
24/10/2021_01:13:30,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:13:36,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:13:42,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:13:47,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:13:53,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:13:58,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:14:04,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:14:10,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:14:15,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:14:21,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:14:26,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:14:32,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:14:38,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:14:43,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:14:49,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:14:55,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:15:00,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:15:06,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:15:11,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:15:17,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:15:23,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:15:28,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:15:34,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:15:40,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:15:45,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:15:51,0,Apagado,Prendido,52.81,50.00,Prendido
24/10/2021_01:15:56,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:16:02,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:16:08,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:16:13,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:16:19,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:16:24,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:16:30,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:16:36,0,Apagado,Prendido,52.81,49.75,Prendido
24/10/2021_01:16:41,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:16:47,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:16:53,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:16:58,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_01:17:04,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:17:09,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:17:15,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:17:21,0,Apagado,Prendido,52.69,49.88,Prendido
24/10/2021_01:17:26,0,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_01:17:32,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:17:38,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:17:43,0,Apagado,Prendido,52.81,50.06,Apagado
24/10/2021_01:17:49,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:17:54,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:18:00,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:18:06,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:18:11,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_01:18:17,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:18:23,0,Apagado,Prendido,52.81,50.13,Apagado
24/10/2021_01:18:28,0,Apagado,Prendido,52.75,50.25,Apagado
