Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_07:23:51,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:23:57,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:24:02,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:24:08,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:24:13,0,Apagado,Prendido,52.38,50.31,Apagado
24/10/2021_07:24:19,0,Apagado,Prendido,52.31,50.31,Apagado
24/10/2021_07:24:25,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:24:30,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:24:36,0,Apagado,Prendido,52.31,50.00,Prendido
24/10/2021_07:24:42,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:24:47,0,Apagado,Prendido,52.38,49.75,Prendido
24/10/2021_07:24:53,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:24:58,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:25:04,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:25:10,0,Apagado,Prendido,52.31,50.00,Prendido
24/10/2021_07:25:15,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:25:21,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:25:27,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:25:32,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:25:38,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:25:43,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:25:49,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:25:55,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:26:00,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:26:06,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:26:11,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:26:17,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:26:23,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:26:28,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:26:34,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:26:40,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:26:45,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:26:51,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:26:56,0,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_07:27:02,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:27:08,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:27:13,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:27:19,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:27:25,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:27:30,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:27:36,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:27:41,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:27:47,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:27:53,0,Apagado,Prendido,52.31,50.00,Prendido
24/10/2021_07:27:58,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:28:04,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:28:09,0,Apagado,Prendido,52.31,50.25,Apagado
24/10/2021_07:28:15,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:28:21,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:28:26,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:28:32,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:28:38,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:28:43,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:28:49,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_07:28:54,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:29:00,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:29:06,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:29:11,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:29:17,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:29:23,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:29:28,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:29:34,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:29:39,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:29:45,0,Apagado,Prendido,52.38,49.75,Prendido
