Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_06:55:45,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_06:55:51,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_06:55:56,0,Apagado,Prendido,52.38,50.19,Apagado
24/10/2021_06:56:02,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_06:56:07,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:56:13,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_06:56:19,0,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_06:56:24,0,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_06:56:30,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_06:56:36,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:56:41,1,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_06:56:47,3,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:56:52,4,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_06:56:58,4,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_06:57:04,5,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_06:57:09,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:57:15,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:57:20,8,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:57:26,8,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_06:57:32,8,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_06:57:37,8,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_06:57:43,8,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_06:57:49,8,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_06:57:54,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_06:58:00,6,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_06:58:05,4,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_06:58:11,2,Apagado,Prendido,52.44,49.88,Prendido
