Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_01:56:07,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:56:13,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:56:19,0,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_01:56:24,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:56:30,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_01:56:36,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:56:41,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:56:47,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:56:52,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:56:58,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:57:04,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:57:09,0,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_01:57:15,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_01:57:21,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_01:57:26,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:57:32,0,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_01:57:37,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:57:43,0,Apagado,Prendido,52.69,49.88,Prendido
24/10/2021_01:57:49,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:57:54,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_01:58:00,0,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_01:58:05,0,Apagado,Prendido,52.69,50.25,Apagado
24/10/2021_01:58:11,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:58:17,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:58:22,0,Apagado,Prendido,52.69,49.88,Prendido
24/10/2021_01:58:28,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:58:34,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:58:39,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_01:58:45,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_01:58:50,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:58:56,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_01:59:02,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_01:59:07,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:59:13,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_01:59:19,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:59:24,0,Apagado,Prendido,52.75,49.69,Prendido
24/10/2021_01:59:30,0,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_01:59:35,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_01:59:41,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_01:59:47,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:59:52,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_01:59:58,0,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_02:00:03,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:00:09,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:00:15,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:00:20,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:00:26,0,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_02:00:32,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:00:37,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:00:43,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_02:00:48,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:00:54,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:01:00,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:01:05,0,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_02:01:11,0,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_02:01:17,0,Apagado,Prendido,52.69,49.81,Prendido
24/10/2021_02:01:22,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_02:01:28,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:01:33,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_02:01:39,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_02:01:45,0,Apagado,Prendido,52.75,50.31,Apagado
24/10/2021_02:01:50,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_02:01:56,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:02:02,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:02:07,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:02:13,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:02:18,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:02:24,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:02:30,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:02:35,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_02:02:41,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_02:02:46,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:02:52,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:02:58,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:03:03,0,Apagado,Prendido,52.69,49.88,Prendido
24/10/2021_02:03:09,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:03:15,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:03:20,0,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_02:03:26,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:03:31,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:03:37,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:03:43,0,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_02:03:48,0,Apagado,Prendido,52.81,49.81,Prendido
24/10/2021_02:03:54,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:04:00,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:04:05,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_02:04:11,0,Apagado,Prendido,52.69,50.31,Apagado
24/10/2021_02:04:16,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_02:04:22,0,Apagado,Prendido,52.75,50.19,Apagado
24/10/2021_02:04:28,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:04:33,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:04:39,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:04:44,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_02:04:50,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:04:56,0,Apagado,Prendido,52.75,50.06,Apagado
