Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_08:57:31,1,Apagado,Prendido,52.13,50.19,Apagado
24/10/2021_08:57:37,2,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:57:42,2,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:57:48,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_08:57:54,1,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:57:59,2,Apagado,Prendido,52.19,49.75,Prendido
24/10/2021_08:58:05,1,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:58:10,2,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:58:16,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:58:22,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:58:27,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:58:33,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:58:39,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:58:44,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:58:50,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:58:55,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:59:01,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:59:07,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:59:12,0,Apagado,Prendido,52.13,50.06,Apagado
24/10/2021_08:59:18,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_08:59:24,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:59:29,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:59:35,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:59:40,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:59:46,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:59:52,0,Apagado,Prendido,52.13,50.00,Prendido
24/10/2021_08:59:57,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_09:00:03,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:00:09,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_09:00:14,0,Apagado,Prendido,52.13,50.19,Apagado
24/10/2021_09:00:20,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_09:00:25,0,Apagado,Prendido,52.13,50.13,Apagado
24/10/2021_09:00:31,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:00:37,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:00:42,0,Apagado,Prendido,52.19,49.81,Prendido
24/10/2021_09:00:48,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_09:00:53,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:00:59,0,Apagado,Prendido,52.13,50.06,Apagado
24/10/2021_09:01:05,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_09:01:10,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:01:16,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:01:22,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:01:27,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_09:01:33,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_09:01:38,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_09:01:44,0,Apagado,Prendido,52.13,50.19,Apagado
24/10/2021_09:01:50,0,Apagado,Prendido,52.13,50.06,Apagado
24/10/2021_09:01:55,0,Apagado,Prendido,52.13,50.00,Prendido
24/10/2021_09:02:01,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:02:07,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:02:12,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:02:18,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:02:23,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_09:02:29,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:02:35,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:02:40,0,Apagado,Prendido,52.13,49.94,Prendido
24/10/2021_09:02:46,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:02:51,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:02:57,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:03:03,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:03:08,0,Apagado,Prendido,52.19,50.25,Apagado
24/10/2021_09:03:14,0,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_09:03:20,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_09:03:25,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:03:31,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:03:36,0,Apagado,Prendido,52.19,49.81,Prendido
24/10/2021_09:03:42,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:03:48,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_09:03:53,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:03:59,0,Apagado,Prendido,52.13,50.13,Apagado
24/10/2021_09:04:05,0,Apagado,Prendido,52.13,49.94,Prendido
24/10/2021_09:04:10,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:04:16,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:04:21,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_09:04:27,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:04:33,0,Apagado,Prendido,52.19,50.25,Apagado
24/10/2021_09:04:38,0,Apagado,Prendido,52.19,50.25,Apagado
24/10/2021_09:04:44,0,Apagado,Prendido,52.13,50.06,Apagado
24/10/2021_09:04:50,0,Apagado,Prendido,52.13,49.88,Prendido
24/10/2021_09:04:55,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:05:01,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_09:05:06,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_09:05:12,0,Apagado,Prendido,52.13,50.13,Apagado
24/10/2021_09:05:18,0,Apagado,Prendido,52.13,50.19,Apagado
24/10/2021_09:05:23,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_09:05:29,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_09:05:34,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_09:05:40,0,Apagado,Prendido,52.19,49.94,Prendido
