Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_04:54:05,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:54:10,0,Prendido,Apagado,52.56,49.81,Prendido
24/10/2021_04:54:16,0,Prendido,Apagado,52.56,49.81,Prendido
24/10/2021_04:54:22,0,Prendido,Apagado,52.56,49.75,Prendido
24/10/2021_04:54:27,0,Prendido,Apagado,52.56,49.94,Prendido
24/10/2021_04:54:33,0,Prendido,Apagado,52.63,50.00,Prendido
24/10/2021_04:54:39,0,Prendido,Apagado,52.56,50.13,Apagado
24/10/2021_04:54:44,0,Prendido,Apagado,52.56,50.25,Apagado
24/10/2021_04:54:50,0,Prendido,Apagado,52.56,50.19,Apagado
24/10/2021_04:54:55,0,Prendido,Apagado,52.56,50.13,Apagado
24/10/2021_04:55:01,0,Prendido,Apagado,52.56,50.00,Prendido
24/10/2021_04:55:07,0,Prendido,Apagado,52.56,50.00,Prendido
24/10/2021_04:55:12,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:55:18,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:55:23,0,Prendido,Apagado,52.56,49.94,Prendido
24/10/2021_04:55:29,0,Prendido,Apagado,52.63,49.94,Prendido
24/10/2021_04:55:35,0,Prendido,Apagado,52.63,49.88,Prendido
24/10/2021_04:55:40,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:55:46,0,Prendido,Apagado,52.56,50.13,Apagado
24/10/2021_04:55:52,0,Prendido,Apagado,52.56,50.13,Apagado
24/10/2021_04:55:57,0,Prendido,Apagado,52.56,49.94,Prendido
24/10/2021_04:56:03,0,Prendido,Apagado,52.56,49.88,Prendido
24/10/2021_04:56:08,0,Prendido,Apagado,52.63,49.94,Prendido
24/10/2021_04:56:14,0,Prendido,Apagado,52.56,50.00,Prendido
24/10/2021_04:56:20,0,Prendido,Apagado,52.63,50.13,Apagado
24/10/2021_04:56:25,0,Prendido,Apagado,52.56,50.25,Apagado
24/10/2021_04:56:31,0,Prendido,Apagado,52.56,50.19,Apagado
24/10/2021_04:56:37,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:56:42,0,Prendido,Apagado,52.56,50.06,Apagado
24/10/2021_04:56:48,0,Prendido,Apagado,52.56,49.88,Prendido
24/10/2021_04:56:53,0,Prendido,Apagado,52.56,49.75,Prendido
24/10/2021_04:56:59,0,Prendido,Apagado,52.56,49.75,Prendido
24/10/2021_04:57:05,0,Prendido,Apagado,52.56,49.81,Prendido
24/10/2021_04:57:10,0,Prendido,Apagado,52.63,50.00,Prendido
