Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
23/10/2021_23:35:37,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:35:43,0,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:35:48,0,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:35:54,0,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:36:00,0,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:36:05,0,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:36:11,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:36:16,0,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:36:22,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:36:28,0,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:36:33,0,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:36:39,0,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:36:45,0,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:36:50,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:36:56,0,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:37:01,0,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:37:07,0,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:37:13,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:37:18,0,Apagado,Prendido,52.88,50.13,Apagado
23/10/2021_23:37:24,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:37:30,0,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:37:35,1,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:37:41,2,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:37:46,2,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:37:52,1,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:37:58,2,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:38:03,3,Apagado,Prendido,52.81,49.81,Prendido
23/10/2021_23:38:09,4,Apagado,Prendido,52.88,49.81,Prendido
23/10/2021_23:38:14,5,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:38:20,5,Apagado,Prendido,52.81,50.00,Prendido
23/10/2021_23:38:26,6,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:38:31,6,Apagado,Prendido,52.75,50.25,Apagado
23/10/2021_23:38:37,8,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:38:43,7,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:38:48,7,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:38:54,8,Apagado,Prendido,52.81,49.81,Prendido
23/10/2021_23:38:59,8,Apagado,Prendido,52.81,49.75,Prendido
23/10/2021_23:39:05,8,Apagado,Prendido,52.88,49.75,Prendido
23/10/2021_23:39:11,8,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:39:16,7,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:39:22,6,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:39:28,7,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:39:33,7,Apagado,Prendido,52.81,50.13,Apagado
23/10/2021_23:39:39,5,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:39:44,6,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:39:50,6,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:39:56,4,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:40:01,5,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:40:07,5,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:40:12,7,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:40:18,6,Apagado,Prendido,52.81,49.94,Prendido
23/10/2021_23:40:24,7,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:40:29,7,Apagado,Prendido,52.88,49.81,Prendido
23/10/2021_23:40:35,6,Apagado,Prendido,52.88,50.00,Prendido
23/10/2021_23:40:41,6,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:40:46,6,Apagado,Prendido,52.81,50.19,Apagado
23/10/2021_23:40:52,7,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:40:57,7,Apagado,Prendido,52.81,50.06,Apagado
23/10/2021_23:41:03,6,Apagado,Prendido,52.81,49.88,Prendido
23/10/2021_23:41:09,8,Apagado,Prendido,52.81,49.81,Prendido
