Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_05:40:54,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:41:00,0,Apagado,Prendido,52.56,49.88,Prendido
24/10/2021_05:41:06,0,Apagado,Prendido,52.56,49.94,Prendido
24/10/2021_05:41:11,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:41:17,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_05:41:23,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_05:41:28,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:41:34,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:41:39,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_05:41:45,0,Apagado,Prendido,52.50,49.75,Prendido
24/10/2021_05:41:51,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:41:56,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:42:02,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_05:42:08,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:42:13,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:42:19,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:42:24,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:42:30,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:42:36,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_05:42:41,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_05:42:47,0,Apagado,Prendido,52.50,50.31,Apagado
24/10/2021_05:42:52,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_05:42:58,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_05:43:04,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:43:09,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:43:15,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:43:21,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:43:26,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:43:32,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:43:37,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:43:43,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:43:49,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:43:54,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:44:00,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:44:06,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:44:11,0,Apagado,Prendido,52.56,49.88,Prendido
24/10/2021_05:44:17,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:44:22,0,Apagado,Prendido,52.56,50.06,Apagado
24/10/2021_05:44:28,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:44:34,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_05:44:39,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:44:45,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:44:50,0,Apagado,Prendido,52.56,50.00,Prendido
24/10/2021_05:44:56,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:45:02,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:45:07,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:45:13,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:45:19,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:45:24,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:45:30,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_05:45:35,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:45:41,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:45:47,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:45:52,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:45:58,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:46:04,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:46:09,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_05:46:15,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_05:46:20,0,Apagado,Prendido,52.50,49.75,Prendido
24/10/2021_05:46:26,0,Apagado,Prendido,52.50,49.75,Prendido
24/10/2021_05:46:32,0,Apagado,Prendido,52.50,49.75,Prendido
24/10/2021_05:46:37,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:46:43,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:46:49,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_05:46:54,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:47:00,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:47:05,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:47:11,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:47:17,0,Apagado,Prendido,52.56,49.94,Prendido
24/10/2021_05:47:22,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:47:28,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:47:33,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_05:47:39,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_05:47:45,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:47:50,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:47:56,0,Apagado,Prendido,52.56,50.00,Prendido
24/10/2021_05:48:02,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:48:07,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_05:48:13,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_05:48:18,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_05:48:24,0,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_05:48:30,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_05:48:35,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_05:48:41,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_05:48:47,0,Apagado,Prendido,52.50,50.06,Apagado
