Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_10:40:33,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_10:40:39,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_10:40:44,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_10:40:50,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_10:40:56,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_10:41:01,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_10:41:07,0,Apagado,Prendido,52.31,49.81,Prendido
24/10/2021_10:41:13,0,Apagado,Prendido,52.31,49.81,Prendido
24/10/2021_10:41:18,0,Apagado,Prendido,52.31,49.81,Prendido
24/10/2021_10:41:24,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_10:41:29,0,Apagado,Prendido,52.31,50.00,Prendido
24/10/2021_10:41:35,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_10:41:41,0,Apagado,Prendido,52.31,50.25,Apagado
24/10/2021_10:41:46,1,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_10:41:52,2,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_10:41:58,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:42:03,0,Prendido,Apagado,52.31,49.88,Prendido
24/10/2021_10:42:09,0,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_10:42:14,0,Prendido,Apagado,52.31,50.00,Prendido
24/10/2021_10:42:20,0,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:42:26,0,Prendido,Apagado,52.31,50.19,Apagado
24/10/2021_10:42:31,0,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:42:37,0,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:42:43,0,Prendido,Apagado,52.31,49.88,Prendido
24/10/2021_10:42:48,0,Prendido,Apagado,52.31,49.88,Prendido
24/10/2021_10:42:54,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:42:59,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:43:05,0,Prendido,Apagado,52.31,50.00,Prendido
24/10/2021_10:43:11,0,Prendido,Apagado,52.38,50.19,Apagado
24/10/2021_10:43:16,0,Prendido,Apagado,52.31,50.25,Apagado
24/10/2021_10:43:22,0,Prendido,Apagado,52.31,50.25,Apagado
24/10/2021_10:43:27,0,Prendido,Apagado,52.31,50.19,Apagado
24/10/2021_10:43:33,0,Prendido,Apagado,52.31,50.06,Apagado
24/10/2021_10:43:39,0,Prendido,Apagado,52.31,49.81,Prendido
24/10/2021_10:43:44,0,Prendido,Apagado,52.38,49.75,Prendido
24/10/2021_10:43:50,0,Prendido,Apagado,52.31,49.81,Prendido
24/10/2021_10:43:56,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:44:01,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:44:07,3,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:44:12,7,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:44:18,7,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:44:24,7,Prendido,Apagado,52.31,50.00,Prendido
24/10/2021_10:44:29,8,Prendido,Apagado,52.31,50.06,Apagado
24/10/2021_10:44:35,12,Prendido,Apagado,52.31,50.00,Prendido
24/10/2021_10:44:41,12,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:44:46,14,Prendido,Apagado,52.31,50.00,Prendido
24/10/2021_10:44:52,16,Prendido,Apagado,52.31,50.06,Apagado
24/10/2021_10:44:57,17,Prendido,Apagado,52.25,50.13,Apagado
24/10/2021_10:45:03,15,Prendido,Apagado,52.31,50.19,Apagado
24/10/2021_10:45:09,18,Prendido,Apagado,52.31,50.06,Apagado
24/10/2021_10:45:14,20,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_10:45:20,23,Prendido,Apagado,52.31,49.88,Prendido
24/10/2021_10:45:25,24,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_10:45:31,25,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_10:45:37,27,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_10:45:42,27,Prendido,Apagado,52.31,50.13,Apagado
24/10/2021_10:45:48,27,Prendido,Apagado,52.31,50.06,Apagado
