Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_16:27:02,7,Apagado,Prendido,51.81,49.94,Prendido
24/10/2021_16:27:07,6,Apagado,Prendido,51.75,49.94,Prendido
24/10/2021_16:27:13,7,Apagado,Prendido,51.81,50.06,Apagado
24/10/2021_16:27:19,6,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:27:24,10,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:27:30,10,Apagado,Prendido,51.81,50.06,Apagado
24/10/2021_16:27:35,8,Apagado,Prendido,51.75,49.88,Prendido
24/10/2021_16:27:41,7,Apagado,Prendido,51.81,50.00,Prendido
24/10/2021_16:27:47,7,Apagado,Prendido,51.81,49.94,Prendido
24/10/2021_16:27:52,8,Apagado,Prendido,51.81,50.06,Apagado
24/10/2021_16:27:58,8,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:28:03,7,Apagado,Prendido,51.75,50.00,Prendido
24/10/2021_16:28:09,5,Apagado,Prendido,51.81,50.13,Apagado
24/10/2021_16:28:15,5,Apagado,Prendido,51.75,50.06,Apagado
24/10/2021_16:28:20,6,Apagado,Prendido,51.75,50.00,Prendido
24/10/2021_16:28:26,5,Apagado,Prendido,51.81,50.00,Prendido
24/10/2021_16:28:32,5,Apagado,Prendido,51.75,50.00,Prendido
24/10/2021_16:28:37,3,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:28:43,3,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:28:48,4,Apagado,Prendido,51.81,50.06,Apagado
24/10/2021_16:28:54,4,Apagado,Prendido,51.75,50.06,Apagado
24/10/2021_16:29:00,3,Apagado,Prendido,51.75,49.88,Prendido
24/10/2021_16:29:05,6,Apagado,Prendido,51.81,49.88,Prendido
24/10/2021_16:29:11,7,Apagado,Prendido,51.81,49.81,Prendido
24/10/2021_16:29:17,7,Apagado,Prendido,51.81,49.94,Prendido
24/10/2021_16:29:22,8,Apagado,Prendido,51.81,50.13,Apagado
24/10/2021_16:29:28,6,Apagado,Prendido,51.81,50.13,Apagado
24/10/2021_16:29:33,6,Apagado,Prendido,51.75,50.13,Apagado
24/10/2021_16:29:39,8,Apagado,Prendido,51.81,50.13,Apagado
24/10/2021_16:29:45,6,Apagado,Prendido,51.81,50.00,Prendido
24/10/2021_16:29:50,5,Apagado,Prendido,51.81,49.88,Prendido
24/10/2021_16:29:56,4,Apagado,Prendido,51.81,49.88,Prendido
24/10/2021_16:30:01,4,Apagado,Prendido,51.81,50.00,Prendido
24/10/2021_16:30:07,4,Apagado,Prendido,51.81,50.19,Apagado
24/10/2021_16:30:13,3,Apagado,Prendido,51.81,50.19,Apagado
24/10/2021_16:30:18,1,Apagado,Prendido,51.75,50.19,Apagado
