Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_13:38:26,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_13:38:32,0,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_13:38:37,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_13:38:43,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_13:38:48,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_13:38:54,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_13:39:00,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:39:05,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_13:39:11,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:39:17,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:39:22,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:39:28,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:39:33,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_13:39:39,0,Apagado,Prendido,52.44,50.31,Apagado
24/10/2021_13:39:45,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_13:39:50,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:39:56,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_13:40:02,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_13:40:07,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:40:13,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:40:18,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:40:24,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:40:30,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_13:40:35,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:40:41,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:40:46,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_13:40:52,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:40:58,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:41:03,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:41:09,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:41:15,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_13:41:20,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_13:41:26,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:41:31,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:41:37,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:41:43,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:41:48,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_13:41:54,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:42:00,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:42:05,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:42:11,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:42:16,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:42:22,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:42:28,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:42:33,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_13:42:39,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_13:42:44,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:42:50,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_13:42:56,2,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:43:01,4,Apagado,Prendido,52.44,49.75,Prendido
24/10/2021_13:43:07,5,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:43:13,6,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:43:18,7,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_13:43:24,10,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:43:29,8,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_13:43:35,10,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_13:43:41,11,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_13:43:46,8,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:43:52,11,Apagado,Prendido,52.50,49.75,Prendido
24/10/2021_13:43:58,8,Apagado,Prendido,52.44,49.75,Prendido
24/10/2021_13:44:03,11,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_13:44:09,12,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:44:14,13,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:44:20,15,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:44:26,16,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_13:44:31,16,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_13:44:37,16,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:44:43,17,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:44:48,20,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:44:54,17,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:44:59,17,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:45:05,17,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:45:11,18,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:45:16,18,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_13:45:22,17,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_13:45:27,18,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:45:33,20,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_13:45:39,18,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:45:44,17,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:45:50,16,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_13:45:56,18,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:46:01,18,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:46:07,18,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:46:12,16,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:46:18,16,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:46:24,14,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:46:29,12,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:46:35,10,Apagado,Prendido,52.44,49.88,Prendido
24/10/2021_13:46:41,8,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:46:46,11,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:46:52,11,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:46:57,12,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_13:47:03,12,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:47:09,12,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_13:47:14,12,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:47:20,12,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_13:47:26,12,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_13:47:31,12,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_13:47:37,12,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_13:47:42,13,Apagado,Prendido,52.44,50.00,Prendido
