Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
23/10/2021_17:20:59,0,Apagado,Prendido,50.44,49.81,Prendido
23/10/2021_17:21:04,0,Apagado,Prendido,50.44,49.88,Prendido
23/10/2021_17:21:10,0,Apagado,Prendido,50.5,50,Prendido
23/10/2021_17:21:15,0,Apagado,Prendido,50.5,50.06,Apagado
23/10/2021_17:21:21,0,Apagado,Prendido,50.5,50.06,Apagado
23/10/2021_17:21:27,0,Apagado,Prendido,50.5,50.06,Apagado
23/10/2021_17:21:32,6,Apagado,Prendido,50.5,49.88,Prendido
23/10/2021_17:21:38,96,Apagado,Prendido,50.56,49.88,Prendido
23/10/2021_17:21:44,138,Apagado,Prendido,50.56,49.81,Prendido
23/10/2021_17:21:49,184,Apagado,Prendido,50.56,49.88,Prendido
23/10/2021_17:21:55,223,Apagado,Prendido,50.5,49.88,Prendido
23/10/2021_17:22:00,247,Apagado,Prendido,50.56,50.06,Apagado
23/10/2021_17:22:06,253,Apagado,Prendido,50.5,50,Prendido
23/10/2021_17:22:12,267,Apagado,Prendido,50.56,50.06,Apagado
23/10/2021_17:22:17,292,Apagado,Prendido,50.56,49.94,Prendido
23/10/2021_17:22:23,301,Apagado,Prendido,50.56,50,Prendido
23/10/2021_17:22:28,306,Apagado,Prendido,50.56,50,Prendido
23/10/2021_17:22:34,312,Apagado,Prendido,50.56,50.06,Apagado
23/10/2021_17:22:40,318,Apagado,Prendido,50.56,50.19,Apagado
23/10/2021_17:22:45,324,Apagado,Prendido,50.56,50.13,Apagado
23/10/2021_17:22:51,337,Apagado,Prendido,50.56,50,Prendido
23/10/2021_17:22:57,345,Apagado,Prendido,50.56,49.94,Prendido
23/10/2021_17:23:02,360,Apagado,Prendido,50.63,49.94,Prendido
23/10/2021_17:23:08,364,Apagado,Prendido,50.63,49.94,Prendido
23/10/2021_17:23:13,365,Apagado,Prendido,50.63,49.94,Prendido
23/10/2021_17:23:19,368,Apagado,Prendido,50.63,50.06,Apagado
23/10/2021_17:23:25,371,Apagado,Prendido,50.63,50.19,Apagado
23/10/2021_17:23:30,373,Apagado,Prendido,50.63,50.19,Apagado
23/10/2021_17:23:36,375,Apagado,Prendido,50.69,50.06,Apagado
23/10/2021_17:23:42,378,Apagado,Prendido,50.69,49.88,Prendido
23/10/2021_17:23:47,383,Apagado,Prendido,50.69,49.69,Prendido
23/10/2021_17:23:53,386,Apagado,Prendido,50.69,49.75,Prendido
23/10/2021_17:23:58,388,Apagado,Prendido,50.69,49.75,Prendido
23/10/2021_17:24:04,390,Apagado,Prendido,50.69,49.81,Prendido
23/10/2021_17:24:10,391,Apagado,Prendido,50.69,49.94,Prendido
23/10/2021_17:24:15,388,Apagado,Prendido,50.69,50.06,Apagado
23/10/2021_17:24:21,391,Apagado,Prendido,50.69,50.13,Apagado
23/10/2021_17:24:27,388,Apagado,Prendido,50.69,50,Prendido
23/10/2021_17:24:32,391,Apagado,Prendido,50.75,50.06,Apagado
23/10/2021_17:24:38,390,Apagado,Prendido,50.75,50,Prendido
23/10/2021_17:24:43,391,Apagado,Prendido,50.75,50,Prendido
23/10/2021_17:24:49,392,Apagado,Prendido,50.75,50.06,Apagado
23/10/2021_17:24:55,394,Apagado,Prendido,50.75,50,Prendido
23/10/2021_17:25:00,396,Apagado,Prendido,50.81,50.13,Apagado
23/10/2021_17:25:06,397,Apagado,Prendido,50.75,50,Prendido
23/10/2021_17:25:11,397,Apagado,Prendido,50.75,50.06,Apagado
23/10/2021_17:25:17,397,Apagado,Prendido,50.75,50.06,Apagado
23/10/2021_17:25:23,398,Apagado,Prendido,50.75,49.94,Prendido
23/10/2021_17:25:28,398,Apagado,Prendido,50.81,49.81,Prendido
23/10/2021_17:25:34,400,Apagado,Prendido,50.81,49.81,Prendido
23/10/2021_17:25:40,400,Apagado,Prendido,50.81,49.88,Prendido
23/10/2021_17:25:45,400,Apagado,Prendido,50.81,50,Prendido
23/10/2021_17:25:51,400,Apagado,Prendido,50.81,50.13,Apagado
23/10/2021_17:25:56,400,Apagado,Prendido,50.81,50.19,Apagado
23/10/2021_17:26:02,400,Apagado,Prendido,50.75,50.06,Apagado
23/10/2021_17:26:08,401,Apagado,Prendido,50.81,49.94,Prendido
23/10/2021_17:26:13,400,Apagado,Prendido,50.81,49.81,Prendido
23/10/2021_17:26:19,400,Apagado,Prendido,50.81,49.94,Prendido
23/10/2021_17:26:25,400,Apagado,Prendido,50.81,49.94,Prendido
23/10/2021_17:26:30,401,Apagado,Prendido,50.81,50,Prendido
23/10/2021_17:26:36,401,Apagado,Prendido,50.88,50.19,Apagado
23/10/2021_17:26:41,401,Apagado,Prendido,50.88,50.19,Apagado
23/10/2021_17:26:47,401,Apagado,Prendido,50.88,50.19,Apagado
23/10/2021_17:26:53,401,Apagado,Prendido,50.88,50.13,Apagado
23/10/2021_17:26:58,401,Apagado,Prendido,50.81,49.88,Prendido
23/10/2021_17:27:04,401,Apagado,Prendido,50.88,49.81,Prendido
23/10/2021_17:27:09,401,Apagado,Prendido,50.88,49.88,Prendido
23/10/2021_17:27:15,401,Apagado,Prendido,50.88,49.94,Prendido
23/10/2021_17:27:21,401,Apagado,Prendido,50.94,50.06,Apagado
23/10/2021_17:27:26,401,Apagado,Prendido,50.88,50.06,Apagado
23/10/2021_17:27:32,401,Apagado,Prendido,50.88,49.94,Prendido
23/10/2021_17:27:38,401,Apagado,Prendido,50.88,49.94,Prendido
23/10/2021_17:27:43,400,Apagado,Prendido,50.94,49.88,Prendido
23/10/2021_17:27:49,400,Apagado,Prendido,50.94,50,Prendido
23/10/2021_17:27:54,400,Apagado,Prendido,50.88,50.13,Apagado
23/10/2021_17:28:00,398,Apagado,Prendido,50.94,50.19,Apagado
23/10/2021_17:28:06,397,Apagado,Prendido,50.94,50.06,Apagado
23/10/2021_17:28:11,397,Apagado,Prendido,50.94,50,Prendido
23/10/2021_17:28:17,395,Apagado,Prendido,50.94,49.94,Prendido
23/10/2021_17:28:23,396,Apagado,Prendido,50.94,49.81,Prendido
23/10/2021_17:28:28,394,Apagado,Prendido,50.88,49.88,Prendido
23/10/2021_17:28:34,394,Apagado,Prendido,50.88,50.06,Apagado
23/10/2021_17:28:39,394,Apagado,Prendido,50.94,49.94,Prendido
23/10/2021_17:28:45,394,Apagado,Prendido,50.94,50.13,Apagado
23/10/2021_17:28:51,392,Apagado,Prendido,50.94,50,Prendido
23/10/2021_17:28:56,393,Apagado,Prendido,51,50,Prendido
23/10/2021_17:29:02,393,Apagado,Prendido,50.94,50,Prendido
23/10/2021_17:29:07,392,Apagado,Prendido,50.94,50.19,Apagado
23/10/2021_17:29:13,391,Apagado,Prendido,50.94,50.25,Apagado
23/10/2021_17:29:19,390,Apagado,Prendido,51,50.13,Apagado
