Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_02:42:57,28,Apagado,Prendido,52.75,49.75,Prendido
24/10/2021_02:43:03,21,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_02:43:08,10,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:43:14,6,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_02:43:20,3,Apagado,Prendido,52.69,50.31,Apagado
24/10/2021_02:43:25,0,Apagado,Prendido,52.69,50.31,Apagado
24/10/2021_02:43:31,0,Apagado,Prendido,52.69,50.25,Apagado
24/10/2021_02:43:36,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:43:42,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:43:48,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_02:43:53,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:43:59,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:44:04,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:44:10,0,Apagado,Prendido,52.75,50.25,Apagado
24/10/2021_02:44:16,0,Apagado,Prendido,52.69,50.31,Apagado
24/10/2021_02:44:21,0,Apagado,Prendido,52.69,50.38,Apagado
24/10/2021_02:44:27,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:44:33,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:44:38,0,Apagado,Prendido,52.69,49.81,Prendido
24/10/2021_02:44:44,0,Apagado,Prendido,52.69,49.81,Prendido
24/10/2021_02:44:49,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:44:55,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:45:01,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:45:06,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:45:12,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:45:18,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:45:23,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:45:29,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:45:34,0,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_02:45:40,0,Apagado,Prendido,52.75,49.94,Prendido
